measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-12-01,0.0,0.0,0.0
2021-01-01,39.461,349.0,349.0
2021-02-01,27.91,247.0,247.0
2021-03-01,68.71,608.0,608.0
2021-04-01,70.019,619.0,619.0
2021-05-01,77.579,686.0,686.0
2021-06-01,76.788,679.0,679.0
2021-07-01,68.835,609.0,609.0
2021-08-01,65.793,582.0,582.0
2021-09-01,65.687,581.0,581.0
2021-10-01,50.853,450.0,450.0
2021-11-01,46.995,416.0,416.0
2021-12-01,31.37,277.0,277.0
2022-01-01,39.434,135.0,135.0
2022-02-01,49.445,169.0,169.0
2022-03-01,69.137,236.0,236.0
2022-04-01,80.817,276.0,276.0
2022-05-01,80.597,275.0,275.0
2022-06-01,85.486,292.0,292.0
2022-07-01,88.374,302.0,302.0
2022-08-01,87.963,300.0,300.0
2022-09-01,74.431,254.0,254.0
2022-10-01,72.493,247.0,247.0
2022-11-01,52.092,178.0,178.0
2022-12-01,39.731,136.0,136.0
2023-01-01,29.0,99.0,99.0
2023-02-01,58.0,198.0,198.0
2023-03-01,82.0,280.0,280.0
2023-04-01,121.0,413.0,413.0
2023-05-01,166.0,566.0,566.0
2023-06-01,142.0,485.0,485.0
2023-07-01,126.0,430.0,430.0
2023-08-01,135.0,461.0,461.0
2023-09-01,116.0,396.0,396.0
2023-10-01,90.0,307.0,307.0
2023-11-01,67.0,229.0,229.0
2023-12-01,39.0,133.0,133.0
2024-01-01,29.0,99.0,99.0
2024-02-01,81.0,276.0,276.0
2024-03-01,83.0,283.0,283.0
2024-04-01,96.0,328.0,328.0
2024-05-01,148.0,505.0,505.0
2024-06-01,122.0,416.0,416.0
2024-07-01,130.0,444.0,444.0
2024-08-01,112.0,382.0,382.0
2024-09-01,128.0,437.0,437.0
2024-10-01,108.0,368.0,368.0
2024-11-01,64.0,218.0,218.0
2024-12-01,37.0,126.0,126.0
