measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-11-01,0.59,5.0,5.0
2020-12-01,0.41,4.0,4.0
2021-01-01,128.737,1139.0,1139.0
2021-02-01,187.859,1661.0,1661.0
2021-03-01,358.846,3174.0,3174.0
2021-04-01,424.632,3755.0,3755.0
2021-05-01,419.315,3708.0,3708.0
2021-06-01,479.146,4238.0,4238.0
2021-07-01,440.299,3894.0,3894.0
2021-08-01,448.238,3964.0,3964.0
2021-09-01,410.454,3630.0,3630.0
2021-10-01,257.827,2280.0,2280.0
2021-11-01,207.425,1834.0,1834.0
2021-12-01,168.222,1488.0,1488.0
2022-01-01,216.059,737.0,737.0
2022-02-01,242.783,828.0,828.0
2022-03-01,333.406,1138.0,1138.0
2022-04-01,359.336,1226.0,1226.0
2022-05-01,460.099,1570.0,1570.0
2022-06-01,537.625,1834.0,1834.0
2022-07-01,497.707,1698.0,1698.0
2022-08-01,482.678,1647.0,1647.0
2022-09-01,419.371,1431.0,1431.0
2022-10-01,373.094,1273.0,1273.0
2022-11-01,241.106,823.0,823.0
2022-12-01,135.736,463.0,463.0
2023-01-01,161.0,549.0,549.0
2023-02-01,287.0,979.0,979.0
2023-03-01,313.0,1068.0,1068.0
2023-04-01,462.0,1576.0,1576.0
2023-05-01,540.0,1842.0,1842.0
2023-06-01,538.0,1836.0,1836.0
2023-07-01,470.0,1604.0,1604.0
2023-08-01,389.0,1327.0,1327.0
2023-09-01,375.0,1280.0,1280.0
2023-10-01,255.0,870.0,870.0
2023-11-01,241.0,822.0,822.0
2023-12-01,152.0,519.0,519.0
2024-01-01,140.0,478.0,478.0
2024-02-01,328.0,1119.0,1119.0
2024-03-01,399.0,1361.0,1361.0
2024-04-01,282.0,962.0,962.0
2024-05-01,431.0,1471.0,1471.0
2024-06-01,451.0,1539.0,1539.0
2024-07-01,373.0,1273.0,1273.0
2024-08-01,405.0,1382.0,1382.0
2024-09-01,283.0,966.0,966.0
2024-10-01,304.0,1037.0,1037.0
2024-11-01,158.0,539.0,539.0
2024-12-01,129.0,440.0,440.0
