measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,4716.0,58276.0,58276.0
2003-02-01,0.0,0.0,0.0,3539.0,45975.0,45975.0
2003-03-01,0.0,0.0,0.0,7623.0,75456.0,75456.0
2003-04-01,0.0,0.0,0.0,2013.0,27639.0,27639.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,3585.0,65808.0,65808.0
2003-07-01,0.0,0.0,0.0,7022.0,67270.0,67270.0
2003-08-01,0.0,0.0,0.0,31009.0,389671.0,389671.0
2003-09-01,0.0,0.0,0.0,83.0,1669.0,1669.0
2003-10-01,0.0,0.0,0.0,441.0,6030.0,6030.0
2003-11-01,0.0,0.0,0.0,2397.0,31504.0,31504.0
2003-12-01,0.0,0.0,0.0,1350.0,18498.0,18498.0
2004-01-01,0.0,0.0,0.0,5226.0,65088.0,65088.0
2004-02-01,0.0,0.0,0.0,8445.0,107096.0,107096.0
2004-03-01,0.0,0.0,0.0,1067.0,12503.0,12503.0
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0,4737.0,59609.0,59609.0
2004-06-01,0.0,0.0,0.0,7941.0,98895.0,98895.0
2004-07-01,0.0,0.0,0.0,916.0,12059.0,12059.0
2004-08-01,0.0,0.0,0.0,4433.0,56620.0,56620.0
2004-09-01,0.0,0.0,0.0,2214.0,28545.0,28545.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,12741.0,154312.0,154312.0
2004-12-01,0.0,0.0,0.0,2555.0,32249.0,32249.0
2005-01-01,,,,13912.0,206594.33,206594.33
2005-02-01,,,,3522.0,26946.86,26946.86
2005-03-01,,,,7222.0,106579.25,106579.25
2005-04-01,,,,25941.0,347302.61,347302.61
2005-05-01,,,,17736.0,254561.41,254561.41
2005-06-01,,,,59420.0,804091.59,804091.59
2005-07-01,,,,79250.0,979457.9,979457.9
2005-08-01,,,,82692.0,1021751.76,1021751.76
2005-09-01,,,,48435.0,697094.73,697094.73
2005-10-01,,,,28568.0,418864.95,418864.95
2005-11-01,,,,23287.0,266340.49,266340.49
2005-12-01,,,,34857.0,547756.06,547756.06
2006-01-01,,,,12926.0,194232.0,194232.0
2006-02-01,,,,10674.0,137112.0,137112.0
2006-03-01,,,,9809.0,145455.0,145455.0
2006-04-01,,,,2945.0,29253.0,29253.0
2006-05-01,,,,4605.0,55142.0,55142.0
2006-06-01,,,,0.0,0.0,0.0
2006-07-01,,,,28109.0,246479.0,246479.0
2006-08-01,,,,24037.0,403106.0,403106.0
2006-09-01,,,,12531.0,175032.0,175032.0
2006-10-01,,,,34821.0,429204.0,429204.0
2006-11-01,,,,22439.0,402181.0,402181.0
2006-12-01,,,,9822.0,139274.0,139274.0
2007-01-01,,,,17084.0,98081.0,98081.0
2007-02-01,,,,29286.0,434632.0,434632.0
2007-03-01,,,,14627.0,210286.0,210286.0
2007-04-01,,,,10664.0,127217.0,127217.0
2007-05-01,,,,7161.0,115740.0,115740.0
2007-06-01,,,,12259.0,138535.0,138535.0
2007-07-01,,,,5191.0,95837.0,95837.0
2007-08-01,,,,41747.0,526786.0,526786.0
2007-09-01,,,,16196.0,212210.0,212210.0
2007-10-01,,,,26540.0,322623.0,322623.0
2007-11-01,,,,8923.0,166455.0,166455.0
2007-12-01,,,,8421.0,102183.0,102183.0
2008-01-01,,,,7967.0,130471.0,130471.0
2008-02-01,,,,11455.0,132500.0,132500.0
2008-03-01,,,,8902.0,115332.0,115332.0
2008-04-01,,,,2228.0,38718.0,38718.0
2008-05-01,,,,1298.0,17000.0,17000.0
2008-06-01,,,,5907.0,75000.0,75000.0
2008-07-01,,,,11153.0,137890.0,137890.0
2008-08-01,,,,1886.0,29000.0,29000.0
2008-09-01,,,,2346.0,27000.0,27000.0
2008-10-01,,,,1791.0,18999.0,18999.0
2008-11-01,,,,1375.0,26000.0,26000.0
2008-12-01,,,,3171.0,43079.0,43079.0
2009-01-01,,,,18311.0,251690.0,251690.0
2009-02-01,,,,24417.0,327514.0,327514.0
2009-03-01,,,,11609.0,180932.0,180932.0
2009-04-01,,,,5351.0,44939.0,44939.0
2009-05-01,,,,6772.0,121600.0,121600.0
2009-06-01,,,,4344.0,59000.0,59000.0
2009-07-01,,,,4527.0,48000.0,48000.0
2009-08-01,,,,2692.0,48000.0,48000.0
2009-09-01,,,,411.0,4000.0,4000.0
2009-10-01,,,,1878.0,28000.0,28000.0
2009-11-01,,,,1218.0,19700.0,19700.0
2009-12-01,,,,8388.0,117295.0,117295.0
2010-01-01,,,,13253.0,190349.0,190349.0
2010-02-01,,,,7118.0,93000.0,93000.0
2010-03-01,,,,7918.0,121500.0,121500.0
2010-04-01,,,,11376.0,154000.0,154000.0
2010-05-01,,,,13202.0,114350.0,114350.0
2010-06-01,,,,18346.0,297001.0,297001.0
2010-07-01,,,,25021.0,336000.0,336000.0
2010-08-01,,,,18082.0,246500.0,246500.0
2010-09-01,,,,5465.0,68000.0,68000.0
2010-10-01,,,,3366.0,24000.0,24000.0
2010-11-01,,,,3292.0,70500.0,70500.0
2010-12-01,,,,14553.0,223875.0,223875.0
2011-01-01,,,,10487.0,145000.0,145000.0
2011-02-01,,,,8308.0,73500.0,73500.0
2011-03-01,,,,8388.0,123500.0,123500.0
2011-04-01,,,,6629.0,111500.0,111500.0
2011-05-01,,,,22410.0,266000.0,266000.0
2011-06-01,,,,29379.0,405000.0,405000.0
2011-07-01,,,,47193.0,564000.0,564000.0
2011-08-01,,,,23825.0,374000.0,374000.0
2011-09-01,,,,3920.0,56000.0,56000.0
2011-10-01,,,,1716.0,15000.0,15000.0
2011-11-01,,,,3893.0,53500.0,53500.0
2011-12-01,,,,880.0,18000.0,18000.0
2012-01-01,,,,57.0,8000.0,8000.0
2012-02-01,,,,185.0,2000.0,2000.0
2012-03-01,,,,589.0,7078.0,7078.0
2012-04-01,,,,6354.0,40001.0,40001.0
2012-05-01,,,,28260.0,339000.0,339000.0
2012-06-01,,,,29987.0,405000.0,405000.0
2012-07-01,,,,97204.0,1290000.0,1290000.0
2012-08-01,,,,20881.0,280000.0,280000.0
2012-09-01,,,,10573.0,152500.0,152500.0
2012-10-01,,,,637.0,9064.0,9064.0
