measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-01-01,515.011,4515.0,4515.0
2020-02-01,529.276,4640.0,4640.0
2020-03-01,676.996,5935.0,5935.0
2020-04-01,919.538,8062.0,8062.0
2020-05-01,920.269,8068.0,8068.0
2020-06-01,895.307,7849.0,7849.0
2020-07-01,1001.469,8780.0,8780.0
2020-08-01,804.138,7050.0,7050.0
2020-09-01,681.039,5971.0,5971.0
2020-10-01,690.454,6053.0,6053.0
2020-11-01,577.47,5063.0,5063.0
2020-12-01,488.033,4279.0,4279.0
2021-01-01,434.52,3843.0,3843.0
2021-02-01,424.467,3754.0,3754.0
2021-03-01,696.333,6158.0,6158.0
2021-04-01,935.68,8275.0,8275.0
2021-05-01,942.935,8339.0,8339.0
2021-06-01,868.635,7682.0,7682.0
2021-07-01,938.566,8301.0,8301.0
2021-08-01,855.431,7565.0,7565.0
2021-09-01,800.198,7077.0,7077.0
2021-10-01,657.011,5811.0,5811.0
2021-11-01,617.856,5464.0,5464.0
2021-12-01,451.368,3992.0,3992.0
2022-01-01,518.099,1768.0,1768.0
2022-02-01,578.117,1973.0,1973.0
2022-03-01,753.818,2572.0,2572.0
2022-04-01,978.496,3339.0,3339.0
2022-05-01,927.497,3165.0,3165.0
2022-06-01,980.195,3344.0,3344.0
2022-07-01,872.67,2978.0,2978.0
2022-08-01,848.902,2896.0,2896.0
2022-09-01,794.769,2712.0,2712.0
2022-10-01,666.376,2274.0,2274.0
2022-11-01,520.394,1776.0,1776.0
2022-12-01,407.667,1391.0,1391.0
2023-01-01,496.0,1692.0,1692.0
2023-02-01,490.0,1672.0,1672.0
2023-03-01,528.0,1802.0,1802.0
2023-04-01,786.0,2682.0,2682.0
2023-05-01,850.0,2900.0,2900.0
2023-06-01,841.0,2869.0,2869.0
2023-07-01,855.0,2917.0,2917.0
2023-08-01,844.0,2880.0,2880.0
2023-09-01,733.0,2501.0,2501.0
2023-10-01,743.0,2535.0,2535.0
2023-11-01,588.0,2006.0,2006.0
2023-12-01,467.0,1593.0,1593.0
2024-01-01,527.0,1798.0,1798.0
2024-02-01,658.0,2245.0,2245.0
2024-03-01,752.0,2566.0,2566.0
2024-04-01,814.0,2777.0,2777.0
2024-05-01,866.0,2955.0,2955.0
2024-06-01,949.0,3238.0,3238.0
2024-07-01,816.0,2784.0,2784.0
2024-08-01,607.0,2071.0,2071.0
2024-09-01,646.0,2204.0,2204.0
2024-10-01,815.0,2781.0,2781.0
2024-11-01,548.0,1870.0,1870.0
2024-12-01,515.0,1757.0,1757.0
