measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2017-07-01,315.346,2905.0,2905.0
2017-08-01,312.709,2881.0,2881.0
2017-09-01,252.495,2326.0,2326.0
2017-10-01,223.009,2055.0,2055.0
2017-11-01,137.033,1262.0,1262.0
2017-12-01,100.408,925.0,925.0
2018-01-01,128.498,1170.0,1170.0
2018-02-01,140.676,1281.0,1281.0
2018-03-01,226.673,2064.0,2064.0
2018-04-01,253.018,2303.0,2303.0
2018-05-01,318.883,2903.0,2903.0
2018-06-01,310.929,2831.0,2831.0
2018-07-01,365.361,3326.0,3326.0
2018-08-01,295.271,2688.0,2688.0
2018-09-01,182.68,1663.0,1663.0
2018-10-01,175.224,1595.0,1595.0
2018-11-01,104.637,953.0,953.0
2018-12-01,145.15,1321.0,1321.0
2019-01-01,143.973,1282.0,1282.0
2019-02-01,166.274,1481.0,1481.0
2019-03-01,233.732,2081.0,2081.0
2019-04-01,256.171,2281.0,2281.0
2019-05-01,258.68,2304.0,2304.0
2019-06-01,285.3,2541.0,2541.0
2019-07-01,341.608,3042.0,3042.0
2019-08-01,282.792,2518.0,2518.0
2019-09-01,266.624,2374.0,2374.0
2019-10-01,180.351,1606.0,1606.0
2019-11-01,145.647,1297.0,1297.0
2019-12-01,91.848,818.0,818.0
2020-01-01,126.114,1106.0,1106.0
2020-02-01,165.188,1448.0,1448.0
2020-03-01,251.348,2204.0,2204.0
2020-04-01,240.993,2113.0,2113.0
2020-05-01,339.755,2979.0,2979.0
2020-06-01,320.999,2814.0,2814.0
2020-07-01,316.115,2771.0,2771.0
2020-08-01,298.824,2620.0,2620.0
2020-09-01,259.456,2275.0,2275.0
2020-10-01,188.633,1654.0,1654.0
2020-11-01,134.906,1183.0,1183.0
2020-12-01,102.669,900.0,900.0
2021-01-01,112.951,999.0,999.0
2021-02-01,89.215,789.0,789.0
2021-03-01,282.381,2497.0,2497.0
2021-04-01,228.552,2021.0,2021.0
2021-05-01,284.058,2512.0,2512.0
2021-06-01,294.47,2604.0,2604.0
2021-07-01,231.729,2049.0,2049.0
2021-08-01,233.582,2066.0,2066.0
2021-09-01,217.08,1920.0,1920.0
2021-10-01,160.428,1419.0,1419.0
2021-11-01,158.663,1403.0,1403.0
2021-12-01,84.891,751.0,751.0
2022-01-01,213.972,730.0,730.0
2022-02-01,140.813,480.0,480.0
2022-03-01,210.154,717.0,717.0
2022-04-01,256.766,876.0,876.0
2022-05-01,288.995,986.0,986.0
2022-06-01,290.682,992.0,992.0
2022-07-01,320.869,1095.0,1095.0
2022-08-01,283.047,966.0,966.0
2022-09-01,234.659,801.0,801.0
2022-10-01,186.005,635.0,635.0
2022-11-01,153.421,523.0,523.0
2022-12-01,99.617,340.0,340.0
2023-01-01,78.0,266.0,266.0
2023-02-01,137.0,467.0,467.0
2023-03-01,186.0,635.0,635.0
2023-04-01,213.0,727.0,727.0
2023-05-01,380.0,1297.0,1297.0
2023-06-01,216.0,737.0,737.0
2023-07-01,255.0,870.0,870.0
2023-08-01,222.0,757.0,757.0
2023-09-01,219.0,747.0,747.0
2023-10-01,176.0,601.0,601.0
2023-11-01,143.0,488.0,488.0
2023-12-01,74.0,252.0,252.0
2024-01-01,50.0,171.0,171.0
2024-02-01,176.0,601.0,601.0
2024-03-01,156.0,532.0,532.0
2024-04-01,236.0,805.0,805.0
2024-05-01,227.0,775.0,775.0
2024-06-01,280.0,955.0,955.0
2024-07-01,313.0,1068.0,1068.0
2024-08-01,262.0,894.0,894.0
2024-09-01,234.0,798.0,798.0
2024-10-01,214.0,730.0,730.0
2024-11-01,141.0,481.0,481.0
2024-12-01,85.0,290.0,290.0
