measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2015-12-01,22.0,205.0,205.0
2016-01-01,75.104,693.0,693.0
2016-02-01,150.254,1387.0,1387.0
2016-03-01,130.668,1206.0,1206.0
2016-04-01,146.761,1355.0,1355.0
2016-05-01,181.183,1673.0,1673.0
2016-06-01,179.91,1661.0,1661.0
2016-07-01,207.196,1913.0,1913.0
2016-08-01,201.804,1863.0,1863.0
2016-09-01,188.036,1736.0,1736.0
2016-10-01,164.93,1523.0,1523.0
2016-11-01,144.39,1333.0,1333.0
2016-12-01,115.764,1069.0,1069.0
2017-01-01,59.451,548.0,548.0
2017-02-01,140.197,1292.0,1292.0
2017-03-01,163.71,1508.0,1508.0
2017-04-01,164.742,1518.0,1518.0
2017-05-01,223.275,2057.0,2057.0
2017-06-01,257.455,2372.0,2372.0
2017-07-01,245.068,2258.0,2258.0
2017-08-01,227.596,2097.0,2097.0
2017-09-01,225.187,2075.0,2075.0
2017-10-01,133.927,1234.0,1234.0
2017-11-01,110.529,1018.0,1018.0
2017-12-01,86.863,800.0,800.0
2018-01-01,75.524,688.0,688.0
2018-02-01,66.645,607.0,607.0
2018-03-01,189.586,1726.0,1726.0
2018-04-01,218.191,1986.0,1986.0
2018-05-01,223.435,2034.0,2034.0
2018-06-01,216.88,1974.0,1974.0
2018-07-01,243.855,2220.0,2220.0
2018-08-01,210.404,1916.0,1916.0
2018-09-01,175.621,1599.0,1599.0
2018-10-01,133.091,1212.0,1212.0
2018-11-01,59.752,544.0,544.0
2018-12-01,68.016,619.0,619.0
2019-01-01,75.61,673.0,673.0
2019-02-01,116.936,1041.0,1041.0
2019-03-01,166.093,1479.0,1479.0
2019-04-01,173.805,1548.0,1548.0
2019-05-01,179.112,1595.0,1595.0
2019-06-01,202.152,1800.0,1800.0
2019-07-01,243.635,2170.0,2170.0
2019-08-01,225.921,2012.0,2012.0
2019-09-01,163.311,1454.0,1454.0
2019-10-01,136.76,1218.0,1218.0
2019-11-01,81.389,725.0,725.0
2019-12-01,72.276,644.0,644.0
2020-01-01,40.072,351.0,351.0
2020-02-01,59.507,522.0,522.0
2020-03-01,87.515,767.0,767.0
2020-04-01,107.414,942.0,942.0
2020-05-01,126.624,1110.0,1110.0
2020-06-01,155.68,1365.0,1365.0
2020-07-01,149.564,1311.0,1311.0
2020-08-01,140.605,1233.0,1233.0
2020-09-01,110.038,965.0,965.0
2020-10-01,86.93,762.0,762.0
2020-11-01,59.084,518.0,518.0
2020-12-01,42.967,377.0,377.0
2021-01-01,30.02,265.0,265.0
2021-02-01,51.564,456.0,456.0
2021-03-01,106.447,941.0,941.0
2021-04-01,97.542,863.0,863.0
2021-05-01,112.584,996.0,996.0
2021-06-01,109.549,969.0,969.0
2021-07-01,96.124,850.0,850.0
2021-08-01,92.372,817.0,817.0
2021-09-01,108.915,963.0,963.0
2021-10-01,61.637,545.0,545.0
2021-11-01,44.293,392.0,392.0
2021-12-01,31.953,283.0,283.0
2022-01-01,32.381,110.0,110.0
2022-02-01,43.977,150.0,150.0
2022-03-01,60.287,206.0,206.0
2022-04-01,61.575,210.0,210.0
2022-05-01,82.67,282.0,282.0
2022-06-01,103.26,352.0,352.0
2022-07-01,89.356,305.0,305.0
2022-08-01,83.729,286.0,286.0
2022-09-01,70.05,239.0,239.0
2022-10-01,63.464,217.0,217.0
2022-11-01,39.132,134.0,134.0
2022-12-01,22.119,75.0,75.0
2023-01-01,32.0,109.0,109.0
2023-02-01,58.0,198.0,198.0
2023-03-01,80.0,273.0,273.0
2023-04-01,209.0,713.0,713.0
2023-05-01,228.0,778.0,778.0
2023-06-01,208.0,710.0,710.0
2023-07-01,221.0,754.0,754.0
2023-08-01,224.0,764.0,764.0
2023-09-01,149.0,508.0,508.0
2023-10-01,69.0,235.0,235.0
2023-11-01,61.0,208.0,208.0
2023-12-01,34.0,116.0,116.0
2024-01-01,12.0,41.0,41.0
2024-02-01,69.0,235.0,235.0
2024-03-01,85.0,290.0,290.0
2024-04-01,98.0,334.0,334.0
2024-05-01,104.0,355.0,355.0
2024-06-01,106.0,362.0,362.0
2024-07-01,102.0,348.0,348.0
2024-08-01,105.0,358.0,358.0
2024-09-01,81.0,276.0,276.0
2024-10-01,87.0,297.0,297.0
2024-11-01,39.0,133.0,133.0
2024-12-01,19.0,65.0,65.0
