measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-06-01,-0.655,0.0,0.0,143.515,1258.0,1258.0
2020-07-01,-0.856,0.0,0.0,141.331,1239.0,1239.0
2020-08-01,-0.898,0.0,0.0,133.601,1171.0,1171.0
2020-09-01,-0.887,0.0,0.0,116.0,1017.0,1017.0
2020-10-01,-0.914,0.0,0.0,84.336,739.0,739.0
2020-11-01,-0.892,0.0,0.0,60.315,529.0,529.0
2020-12-01,-0.898,0.0,0.0,45.902,402.0,402.0
2021-01-01,-3.499,0.0,0.0,161.925,1432.0,1432.0
2021-02-01,-3.216,0.0,0.0,127.894,1131.0,1131.0
2021-03-01,-3.51,0.0,0.0,404.809,3580.0,3580.0
2021-04-01,-3.057,0.0,0.0,327.642,2898.0,2898.0
2021-05-01,-3.457,0.0,0.0,407.213,3601.0,3601.0
2021-06-01,-3.357,0.0,0.0,422.14,3733.0,3733.0
2021-07-01,-3.542,0.0,0.0,332.197,2938.0,2938.0
2021-08-01,-3.391,0.0,0.0,334.853,2961.0,2961.0
2021-09-01,-3.352,0.0,0.0,311.197,2752.0,2752.0
2021-10-01,-3.574,0.0,0.0,229.982,2034.0,2034.0
2021-11-01,-3.306,0.0,0.0,227.452,2012.0,2012.0
2021-12-01,-3.739,0.0,0.0,121.696,1076.0,1076.0
2022-01-01,-3.643,0.0,0.0,247.758,845.0,845.0
2022-02-01,-3.023,0.0,0.0,163.047,556.0,556.0
2022-03-01,-3.127,0.0,0.0,243.336,830.0,830.0
2022-04-01,-3.742,0.0,0.0,297.308,1014.0,1014.0
2022-05-01,-3.743,0.0,0.0,334.626,1142.0,1142.0
2022-06-01,-3.803,0.0,0.0,336.579,1148.0,1148.0
2022-07-01,-3.643,0.0,0.0,371.533,1268.0,1268.0
2022-08-01,-3.569,0.0,0.0,327.738,1118.0,1118.0
2022-09-01,-3.638,0.0,0.0,271.71,927.0,927.0
2022-10-01,-3.752,0.0,0.0,215.374,735.0,735.0
2022-11-01,-3.619,0.0,0.0,177.645,606.0,606.0
2022-12-01,-3.698,0.0,0.0,115.346,394.0,394.0
2023-01-01,-2.0,0.0,0.0,54.0,184.0,184.0
2023-02-01,-4.0,0.0,0.0,203.0,693.0,693.0
2023-03-01,-4.0,0.0,0.0,317.0,1082.0,1082.0
2023-04-01,-4.0,0.0,0.0,292.0,996.0,996.0
2023-05-01,-6.0,0.0,0.0,492.0,1679.0,1679.0
2023-06-01,-4.0,0.0,0.0,327.0,1116.0,1116.0
2023-07-01,-3.0,0.0,0.0,335.0,1143.0,1143.0
2023-08-01,-6.0,0.0,0.0,312.0,1065.0,1065.0
2023-09-01,-3.0,0.0,0.0,266.0,908.0,908.0
2023-10-01,-5.0,0.0,0.0,252.0,860.0,860.0
2023-11-01,0.0,0.0,0.0,212.0,723.0,723.0
2023-12-01,-3.0,0.0,0.0,130.0,444.0,444.0
2024-01-01,0.0,0.0,0.0,75.0,256.0,256.0
2024-02-01,-12.0,0.0,0.0,226.0,771.0,771.0
2024-03-01,-11.0,0.0,0.0,288.0,983.0,983.0
2024-04-01,-5.0,0.0,0.0,111.0,379.0,379.0
2024-05-01,0.0,0.0,0.0,319.0,1088.0,1088.0
2024-06-01,-14.0,0.0,0.0,370.0,1262.0,1262.0
2024-07-01,-13.0,0.0,0.0,363.0,1239.0,1239.0
2024-08-01,-14.0,0.0,0.0,319.0,1088.0,1088.0
2024-09-01,-10.0,0.0,0.0,311.0,1061.0,1061.0
2024-10-01,-13.0,0.0,0.0,312.0,1065.0,1065.0
2024-11-01,-14.0,0.0,0.0,235.0,802.0,802.0
2024-12-01,-10.0,0.0,0.0,105.0,358.0,358.0
