measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2017-04-01,397.112,3659.0,3659.0
2017-05-01,499.301,4600.0,4600.0
2017-06-01,541.096,4985.0,4985.0
2017-07-01,493.215,4544.0,4544.0
2017-08-01,455.807,4199.0,4199.0
2017-09-01,425.627,3921.0,3921.0
2017-10-01,392.101,3612.0,3612.0
2017-11-01,240.948,2220.0,2220.0
2017-12-01,229.793,2117.0,2117.0
2018-01-01,54.768,499.0,499.0
2018-02-01,77.092,702.0,702.0
2018-03-01,88.15,803.0,803.0
2018-04-01,110.199,1003.0,1003.0
2018-05-01,132.831,1209.0,1209.0
2018-06-01,143.117,1303.0,1303.0
2018-07-01,123.706,1126.0,1126.0
2018-08-01,124.567,1134.0,1134.0
2018-09-01,117.92,1074.0,1074.0
2018-10-01,92.906,846.0,846.0
2018-11-01,63.905,582.0,582.0
2018-12-01,50.839,463.0,463.0
2019-01-01,55.918,498.0,498.0
2019-02-01,65.248,581.0,581.0
2019-03-01,99.113,883.0,883.0
2019-04-01,115.275,1027.0,1027.0
2019-05-01,120.02,1069.0,1069.0
2019-06-01,145.097,1292.0,1292.0
2019-07-01,143.193,1275.0,1275.0
2019-08-01,140.24,1249.0,1249.0
2019-09-01,114.687,1021.0,1021.0
2019-10-01,105.378,938.0,938.0
2019-11-01,67.393,600.0,600.0
2019-12-01,43.438,387.0,387.0
2020-01-01,45.06,395.0,395.0
2020-02-01,61.08,535.0,535.0
2020-03-01,59.771,524.0,524.0
2020-04-01,75.328,660.0,660.0
2020-05-01,98.585,864.0,864.0
2020-06-01,98.171,861.0,861.0
2020-07-01,110.886,972.0,972.0
2020-08-01,91.866,805.0,805.0
2020-09-01,72.133,632.0,632.0
2020-10-01,66.675,585.0,585.0
2020-11-01,52.711,462.0,462.0
2020-12-01,41.734,366.0,366.0
2021-01-01,0.198,2.0,2.0
2021-02-01,0.258,2.0,2.0
2021-03-01,0.333,3.0,3.0
2021-04-01,0.417,4.0,4.0
2021-05-01,0.455,4.0,4.0
2021-06-01,0.442,4.0,4.0
2021-07-01,0.423,4.0,4.0
2021-08-01,0.416,4.0,4.0
2021-09-01,0.359,3.0,3.0
2021-10-01,0.299,3.0,3.0
2021-11-01,0.238,2.0,2.0
2021-12-01,0.162,1.0,1.0
2022-01-01,0.104,0.0,0.0
2022-02-01,0.126,0.0,0.0
2022-03-01,0.167,1.0,1.0
2022-04-01,0.188,1.0,1.0
2022-05-01,0.221,1.0,1.0
2022-06-01,0.23,1.0,1.0
2022-07-01,0.222,1.0,1.0
2022-08-01,0.206,1.0,1.0
2022-09-01,0.174,1.0,1.0
2022-10-01,0.16,1.0,1.0
2022-11-01,0.119,0.0,0.0
2022-12-01,0.083,0.0,0.0
2023-01-01,80.0,273.0,273.0
2023-02-01,99.0,338.0,338.0
2023-03-01,123.0,420.0,420.0
2023-04-01,173.0,590.0,590.0
2023-05-01,142.0,485.0,485.0
2023-06-01,138.0,471.0,471.0
2023-07-01,100.0,341.0,341.0
2023-08-01,46.0,157.0,157.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,60.0,205.0,205.0
2024-02-01,76.0,259.0,259.0
2024-03-01,117.0,399.0,399.0
2024-04-01,134.0,457.0,457.0
2024-05-01,145.0,495.0,495.0
2024-06-01,157.0,536.0,536.0
2024-07-01,154.0,525.0,525.0
2024-08-01,37.0,126.0,126.0
2024-09-01,0.0,0.0,0.0
2024-10-01,67.0,229.0,229.0
2024-11-01,77.0,263.0,263.0
2024-12-01,71.0,242.0,242.0
