measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2024-01-01,2283.175,24070.0,24070.0
2024-02-01,1422.941,15002.0,15002.0
2024-03-01,1221.103,12874.0,12874.0
2024-04-01,1336.501,14091.0,14091.0
2024-05-01,1870.381,19720.0,19720.0
2024-06-01,2213.584,23338.0,23338.0
2024-07-01,2516.988,26537.0,26537.0
2024-08-01,2651.139,27951.0,27951.0
2024-09-01,1924.088,20286.0,20286.0
2024-10-01,1509.654,15916.0,15916.0
2024-11-01,1600.753,16877.0,16877.0
2024-12-01,1725.693,18194.0,18194.0
