measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,18.071,253.0,253.0
2022-02-01,16.09,224.0,224.0
2022-03-01,12.813,179.0,179.0
2022-04-01,13.356,186.0,186.0
2022-05-01,19.731,275.0,275.0
2022-06-01,24.018,335.0,335.0
2022-07-01,28.303,395.0,395.0
2022-08-01,28.45,397.0,397.0
2022-09-01,23.982,335.0,335.0
2022-10-01,18.535,258.0,258.0
2022-11-01,17.372,242.0,242.0
2022-12-01,19.279,269.0,269.0
2023-01-01,4.217,60.0,60.0
2023-02-01,3.977,55.0,55.0
2023-03-01,3.925,54.0,54.0
2023-04-01,3.791,53.0,53.0
2023-05-01,5.412,76.0,76.0
2023-06-01,6.252,86.0,86.0
2023-07-01,6.856,95.0,95.0
2023-08-01,7.546,104.0,104.0
2023-09-01,6.357,89.0,89.0
2023-10-01,4.693,65.0,65.0
2023-11-01,4.351,60.0,60.0
2023-12-01,4.623,64.0,64.0
2024-01-01,15.724,224.0,224.0
2024-02-01,10.857,155.0,155.0
2024-03-01,12.321,175.0,175.0
2024-04-01,11.576,164.0,164.0
2024-05-01,15.466,220.0,220.0
2024-06-01,17.449,248.0,248.0
2024-07-01,18.861,268.0,268.0
2024-08-01,21.311,302.0,302.0
2024-09-01,17.683,251.0,251.0
2024-10-01,15.317,217.0,217.0
2024-11-01,12.271,174.0,174.0
2024-12-01,13.164,187.0,187.0
