measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,28.989,414.0,414.0
2022-02-01,25.811,368.0,368.0
2022-03-01,20.554,294.0,294.0
2022-04-01,21.426,306.0,306.0
2022-05-01,31.652,452.0,452.0
2022-06-01,38.529,551.0,551.0
2022-07-01,45.402,648.0,648.0
2022-08-01,45.639,652.0,652.0
2022-09-01,38.471,550.0,550.0
2022-10-01,29.733,425.0,425.0
2022-11-01,27.868,398.0,398.0
2022-12-01,30.926,442.0,442.0
2023-01-01,27.476,392.0,392.0
2023-02-01,25.915,370.0,370.0
2023-03-01,25.576,365.0,365.0
2023-04-01,24.701,353.0,353.0
2023-05-01,35.265,503.0,503.0
2023-06-01,40.737,581.0,581.0
2023-07-01,44.676,637.0,637.0
2023-08-01,49.174,702.0,702.0
2023-09-01,41.426,592.0,592.0
2023-10-01,30.578,437.0,437.0
2023-11-01,28.351,404.0,404.0
2023-12-01,30.125,430.0,430.0
2024-01-01,38.19,607.0,607.0
2024-02-01,26.367,420.0,420.0
2024-03-01,29.922,476.0,476.0
2024-04-01,28.112,448.0,448.0
2024-05-01,37.561,598.0,598.0
2024-06-01,42.375,674.0,674.0
2024-07-01,45.805,730.0,730.0
2024-08-01,51.756,824.0,824.0
2024-09-01,42.943,684.0,684.0
2024-10-01,37.199,592.0,592.0
2024-11-01,29.801,474.0,474.0
2024-12-01,31.969,509.0,509.0
