measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,3.111,32.0,32.0
2003-02-01,2.604,27.0,27.0
2003-03-01,2.9170000000000003,30.0,30.0
2003-04-01,2.564,27.0,27.0
2003-05-01,2.532,26.0,26.0
2003-06-01,2.85,30.0,30.0
2003-07-01,3.1020000000000003,32.0,32.0
2003-08-01,3.222,33.0,33.0
2003-09-01,2.806,29.0,29.0
2003-10-01,2.9690000000000003,31.0,31.0
2003-11-01,2.5090000000000003,26.0,26.0
2003-12-01,2.815,29.0,29.0
2004-01-01,0.223,3.0,3.0
2004-02-01,0.112,2.0,2.0
2004-03-01,1.248,18.0,18.0
2004-04-01,1.7710000000000001,26.0,26.0
2004-05-01,3.101,45.0,45.0
2004-06-01,0.994,14.0,14.0
2004-07-01,1.082,16.0,16.0
2004-08-01,3.116,45.0,45.0
2004-09-01,0.8140000000000001,12.0,12.0
2004-10-01,1.196,17.0,17.0
2004-11-01,0.216,3.0,3.0
2004-12-01,0.127,2.0,2.0
2005-01-01,1.685,16.38,16.38
2005-02-01,0.5790000000000001,5.63,5.63
2005-03-01,0.642,6.24,6.24
2005-04-01,0.777,7.56,7.56
2005-05-01,0.7220000000000001,7.02,7.02
2005-06-01,0.937,9.11,9.11
2005-07-01,0.9530000000000001,9.27,9.27
2005-08-01,1.12,10.89,10.89
2005-09-01,0.733,7.13,7.13
2005-10-01,0.8140000000000001,7.92,7.92
2005-11-01,0.655,6.37,6.37
2005-12-01,1.3840000000000001,13.46,13.46
2006-01-01,1.41,16.0,16.0
2006-02-01,0.738,9.0,9.0
2006-03-01,0.62,7.0,7.0
2006-04-01,1.187,14.0,14.0
2006-05-01,1.11,13.0,13.0
2006-06-01,1.0090000000000001,12.0,12.0
2006-07-01,1.461,17.0,17.0
2006-08-01,1.4180000000000001,17.0,17.0
2006-09-01,0.651,8.0,8.0
2006-10-01,0.6880000000000001,8.0,8.0
2006-11-01,0.81,9.0,9.0
2006-12-01,0.898,10.0,10.0
2007-01-01,0.664,6.0,6.0
2007-02-01,1.475,17.0,17.0
2007-03-01,0.4,6.0,6.0
2007-04-01,0.387,6.0,6.0
2007-05-01,0.435,6.0,6.0
2007-06-01,1.236,17.0,17.0
2007-07-01,0.769,11.0,11.0
2007-08-01,0.598,6.0,6.0
2007-09-01,0.42400000000000004,6.0,6.0
2007-10-01,0.6920000000000001,6.0,6.0
2007-11-01,0.41100000000000003,6.0,6.0
2007-12-01,0.51,6.0,6.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,6.0,56.0,56.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,5.0,62.0,62.0
2010-01-01,1.2630000000000001,6.0,6.0
2010-02-01,0.301,6.0,6.0
2010-03-01,0.402,6.0,6.0
2010-04-01,0.6950000000000001,6.0,6.0
2010-05-01,1.35,17.0,17.0
2010-06-01,0.895,11.0,11.0
2010-07-01,0.5690000000000001,6.0,6.0
2010-08-01,0.619,6.0,6.0
2010-09-01,0.529,6.0,6.0
2010-10-01,0.9540000000000001,11.0,11.0
2010-11-01,1.0030000000000001,11.0,11.0
2010-12-01,0.42,6.0,6.0
2011-01-01,0.436,6.0,6.0
2011-02-01,1.088,11.0,11.0
2011-03-01,0.496,6.0,6.0
2011-04-01,1.522,6.0,6.0
2011-05-01,1.31,11.0,11.0
2011-06-01,2.178,23.0,23.0
2011-07-01,1.053,11.0,11.0
2011-08-01,0.917,11.0,11.0
2011-09-01,0.684,6.0,6.0
2011-10-01,0.961,11.0,11.0
2011-11-01,1.495,17.0,17.0
2011-12-01,0.86,6.0,6.0
2012-01-01,0.961,6.0,6.0
2012-02-01,1.502,17.0,17.0
2012-03-01,0.747,6.0,6.0
2012-04-01,3.024,34.0,34.0
2012-05-01,2.974,34.0,34.0
2012-06-01,3.648,39.0,39.0
2012-07-01,1.635,17.0,17.0
2012-08-01,0.652,6.0,6.0
2012-09-01,0.939,11.0,11.0
2012-10-01,2.191,23.0,23.0
