measured_on,"Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Wood Waste Solids-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed"
2008-09-01,10025.0,142531.0,142531.0
2008-10-01,11227.0,158782.0,158782.0
2008-11-01,9299.0,131803.0,131803.0
2008-12-01,9612.0,137390.0,137390.0
2009-01-01,11398.0,157129.0,157129.0
2009-02-01,10433.0,138218.0,138218.0
2009-03-01,11534.0,133574.0,133574.0
2009-04-01,8931.0,106099.0,106099.0
2009-05-01,10544.0,125266.0,125266.0
2009-06-01,10168.0,124459.0,124459.0
2009-07-01,11351.0,136483.0,136483.0
2009-08-01,11523.0,138550.0,138550.0
2009-09-01,10959.0,141336.0,141336.0
2009-10-01,11444.0,148313.0,148313.0
2009-11-01,10983.0,142380.0,142380.0
2009-12-01,11241.0,146851.0,146851.0
2010-01-01,11421.0,192695.0,192695.0
2010-02-01,10298.0,173171.0,173171.0
2010-03-01,11588.0,199172.0,199172.0
2010-04-01,10059.0,169516.0,169516.0
2010-05-01,9881.0,156477.0,156477.0
2010-06-01,11088.0,171258.0,171258.0
2010-07-01,11513.0,177846.0,177846.0
2010-08-01,11638.0,183260.0,183260.0
2010-09-01,11114.0,176996.0,176996.0
2010-10-01,11424.0,186567.0,186567.0
2010-11-01,10935.0,182538.0,182538.0
2010-12-01,11362.0,192117.0,192117.0
2011-01-01,11412.0,187595.0,187595.0
2011-02-01,10227.0,168190.0,168190.0
2011-03-01,11215.0,158313.0,158313.0
2011-04-01,7385.0,122732.0,122732.0
2011-05-01,0.0,0.0,0.0
2011-06-01,5123.0,78889.0,78889.0
2011-07-01,10306.0,159137.0,159137.0
2011-08-01,11227.0,200184.0,200184.0
2011-09-01,3889.0,59577.0,59577.0
2011-10-01,11058.0,175202.0,175202.0
2011-11-01,10881.0,193018.0,193018.0
2011-12-01,2098.0,36499.0,36499.0
2012-01-01,11182.0,188156.0,188156.0
2012-02-01,10718.0,180251.0,180251.0
2012-03-01,11384.0,190893.0,190893.0
2012-04-01,11171.0,187357.0,187357.0
2012-05-01,11532.0,179971.0,179971.0
2012-06-01,11165.0,172261.0,172261.0
2012-07-01,11501.0,177038.0,177038.0
2012-08-01,11494.0,176834.0,176834.0
2012-09-01,7298.0,112829.0,112829.0
2012-10-01,11205.0,176834.0,176834.0
2012-11-01,11150.0,173868.0,173868.0
2012-12-01,11008.0,175619.0,175619.0
2013-01-01,11480.0,194667.0,194667.0
2013-02-01,10369.0,175423.0,175423.0
2013-03-01,11415.0,190995.0,190995.0
2013-04-01,10087.0,164339.0,164339.0
2013-05-01,11455.0,179682.0,179682.0
2013-06-01,11039.0,173392.0,173392.0
2013-07-01,9310.0,118652.0,118652.0
2013-08-01,10855.0,167629.0,167629.0
2013-09-01,7915.0,121397.0,121397.0
2013-10-01,11276.0,166677.0,166677.0
2013-11-01,10674.0,166311.0,166311.0
2013-12-01,8577.0,136570.0,136570.0
2014-01-01,11167.0,183864.0,183864.0
2014-02-01,10335.0,169728.0,169728.0
2014-03-01,11356.0,187162.0,187162.0
2014-04-01,10440.0,170578.0,170578.0
2014-05-01,11205.0,182453.0,182453.0
2014-06-01,11004.0,174820.0,174820.0
2014-07-01,11217.0,174845.0,174845.0
2014-08-01,11325.0,174242.0,174242.0
2014-09-01,7864.0,124228.0,124228.0
2014-10-01,11363.0,184552.0,184552.0
2014-11-01,10512.0,166464.0,166464.0
2014-12-01,10081.0,165240.0,165240.0
2015-01-01,11087.0,192746.0,192746.0
2015-02-01,10227.0,177888.0,177888.0
2015-03-01,11326.0,197090.0,197090.0
2015-04-01,10400.0,162911.0,162911.0
2015-05-01,11252.0,172474.0,172474.0
2015-06-01,10819.0,165852.0,165852.0
2015-07-01,10970.0,168912.0,168912.0
2015-08-01,11200.0,172431.0,172431.0
2015-09-01,10979.0,168470.0,168470.0
2015-10-01,1995.0,30575.0,30575.0
2015-11-01,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0
2016-02-01,458.0,7676.0,7676.0
2016-03-01,11313.0,174650.0,174650.0
2016-04-01,10704.0,169499.0,169499.0
2016-05-01,11323.0,174004.0,174004.0
2016-06-01,10732.0,154734.0,154734.0
2016-07-01,11413.0,164594.0,164594.0
2016-08-01,11447.0,164866.0,164866.0
2016-09-01,10401.0,154165.0,154165.0
2016-10-01,11363.0,171454.0,171454.0
2016-11-01,10503.0,160922.0,160922.0
2016-12-01,11503.0,180209.0,180209.0
2017-01-01,11172.0,182929.0,182929.0
2017-02-01,10137.0,166303.0,166303.0
2017-03-01,11192.0,184204.0,184204.0
2017-04-01,7762.0,124857.0,124857.0
2017-05-01,6940.0,110220.0,110220.0
2017-06-01,10327.0,192602.0,192602.0
2017-07-01,10327.0,194463.0,194463.0
2017-08-01,9864.0,158415.0,158415.0
2017-09-01,10958.0,167425.0,167425.0
2017-10-01,10656.0,167297.0,167297.0
2017-11-01,10995.0,170757.0,170757.0
2017-12-01,11108.0,174828.0,174828.0
2018-01-01,11348.0,182385.0,182385.0
2018-02-01,10380.0,170034.0,170034.0
2018-03-01,11427.0,192457.0,192457.0
2018-04-01,8213.0,137785.0,137785.0
2018-05-01,11286.0,157267.0,157267.0
2018-06-01,9547.0,150509.0,150509.0
2018-07-01,2720.0,37885.0,37885.0
2018-08-01,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0
2018-11-01,493.0,7905.0,7905.0
2018-12-01,10850.0,176222.0,176222.0
2019-01-01,10524.0,172559.0,172559.0
2019-02-01,8579.0,141032.0,141032.0
2019-03-01,9557.0,169269.0,169269.0
2019-04-01,421.0,7353.0,7353.0
2019-05-01,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0
2019-07-01,5021.0,78693.0,78693.0
2019-08-01,11470.0,181866.0,181866.0
2019-09-01,2617.0,31204.0,31204.0
2019-10-01,11529.0,175789.0,175789.0
2019-11-01,11091.0,185598.0,185598.0
2019-12-01,9528.0,160183.0,160183.0
2020-01-01,10131.0,165538.0,165538.0
2020-02-01,8814.0,144874.0,144874.0
2020-03-01,6127.0,109115.0,109115.0
2020-04-01,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0
2020-07-01,8288.0,121975.0,121975.0
2020-08-01,4021.0,55922.0,55922.0
2020-09-01,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0
2020-11-01,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
