measured_on,"Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity","Bituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed"
2005-09-01,194908.0,1967288.73,1967288.73,97.0,977.13,977.13
2005-10-01,194858.0,1932409.75,1932409.75,148.0,1468.66,1468.66
2005-11-01,182558.0,1821891.76,1821891.76,104.0,1036.35,1036.35
2005-12-01,173707.0,1731073.32,1731073.32,286.0,2854.4,2854.4
2006-01-01,115953.0,1185309.0,1185309.0,547.0,5596.0,5596.0
2006-02-01,159181.0,1587528.0,1587528.0,237.0,2363.0,2363.0
2006-03-01,202192.0,2015916.0,2015916.0,162.0,1611.0,1611.0
2006-04-01,118763.0,1176434.0,1176434.0,87.0,859.0,859.0
2006-05-01,107307.0,1080364.0,1080364.0,205.0,2067.0,2067.0
2006-06-01,129156.0,1358269.0,1358269.0,499.0,5247.0,5247.0
2006-07-01,195231.0,1986890.0,1986890.0,111.0,1131.0,1131.0
2006-08-01,198143.0,2000891.0,2000891.0,63.0,640.0,640.0
2006-09-01,139378.0,1424259.0,1424259.0,302.0,3085.0,3085.0
2006-10-01,127394.0,1300303.0,1300303.0,454.0,4631.0,4631.0
2006-11-01,159777.0,1588065.0,1588065.0,321.0,3192.0,3192.0
2006-12-01,143812.0,1449729.0,1449729.0,358.0,3612.0,3612.0
2007-01-01,157482.689,1586065.0,1586065.0,406.31100000000004,4092.0,4092.0
2007-02-01,190366.423,1888087.0,1888087.0,209.577,2079.0,2079.0
2007-03-01,179387.145,1800681.0,1800681.0,231.855,2327.0,2327.0
2007-04-01,160845.864,1617300.0,1617300.0,110.13600000000001,1107.0,1107.0
2007-05-01,162801.687,1663904.0,1663904.0,250.31300000000002,2558.0,2558.0
2007-06-01,184688.661,1895955.0,1895955.0,81.339,835.0,835.0
2007-07-01,191140.745,1962773.0,1962773.0,137.255,1409.0,1409.0
2007-08-01,207359.721,2112951.0,2112951.0,59.279,604.0,604.0
2007-09-01,184174.51,1871119.0,1871119.0,126.49,1285.0,1285.0
2007-10-01,205251.963,2053296.0,2053296.0,71.037,711.0,711.0
2007-11-01,141411.257,1444946.0,1444946.0,500.74300000000005,5117.0,5117.0
2007-12-01,134832.536,1410118.0,1410118.0,230.464,2410.0,2410.0
2008-01-01,161692.908,1658943.0,1658943.0,509.09200000000004,5223.0,5223.0
2008-02-01,154456.516,1566078.0,1566078.0,253.484,2570.0,2570.0
2008-03-01,124352.779,1274577.0,1274577.0,176.221,1806.0,1806.0
2008-04-01,52611.931,538254.0,538254.0,217.06900000000002,2221.0,2221.0
2008-05-01,89766.349,946460.0,946460.0,488.651,5152.0,5152.0
2008-06-01,160709.614,1666587.0,1666587.0,288.386,2991.0,2991.0
2008-07-01,174915.053,1793423.0,1793423.0,88.947,912.0,912.0
2008-08-01,121962.103,1294009.0,1294009.0,430.89700000000005,4572.0,4572.0
2008-09-01,130311.596,1370464.0,1370464.0,262.404,2760.0,2760.0
2008-10-01,27184.644,309141.0,309141.0,410.356,4667.0,4667.0
2008-11-01,123089.423,1256097.0,1256097.0,578.577,5904.0,5904.0
2008-12-01,110370.414,1155289.0,1155289.0,568.586,5952.0,5952.0
2009-01-01,103577.842,1089267.0,1089267.0,541.158,5691.0,5691.0
2009-02-01,89201.26,946655.0,946655.0,444.74,4720.0,4720.0
2009-03-01,52206.061,571688.0,571688.0,217.93900000000002,2387.0,2387.0
2009-04-01,16321.096000000001,194026.0,194026.0,294.904,3506.0,3506.0
2009-05-01,-637.5,0.0,0.0,-637.5,0.0,0.0
2009-06-01,21451.284,247325.0,247325.0,516.716,5958.0,5958.0
2009-07-01,2428.493,36563.0,36563.0,64.507,971.0,971.0
2009-08-01,65573.084,690809.0,690809.0,600.916,6331.0,6331.0
2009-09-01,3735.49,49380.0,49380.0,64.51,853.0,853.0
2009-10-01,28992.446,325007.0,325007.0,234.554,2629.0,2629.0
2009-11-01,34522.613,365900.0,365900.0,360.387,3820.0,3820.0
2009-12-01,149423.422,1535928.0,1535928.0,526.578,5413.0,5413.0
2010-01-01,169795.367,1711327.0,1711327.0,272.63300000000004,2748.0,2748.0
2010-02-01,160118.533,1658369.0,1658369.0,294.46700000000004,3050.0,3050.0
2010-03-01,135072.573,1402106.0,1402106.0,351.427,3648.0,3648.0
2010-04-01,77457.813,808070.0,808070.0,337.187,3518.0,3518.0
2010-05-01,156637.571,1605707.0,1605707.0,263.42900000000003,2700.0,2700.0
2010-06-01,172521.259,1778620.0,1778620.0,279.741,2884.0,2884.0
2010-07-01,188002.049,1979120.0,1979120.0,165.95100000000002,1747.0,1747.0
2010-08-01,160375.249,1671346.0,1671346.0,197.751,2061.0,2061.0
2010-09-01,54484.339,581236.0,581236.0,575.6610000000001,6141.0,6141.0
2010-10-01,99712.621,1055725.0,1055725.0,451.379,4779.0,4779.0
2010-11-01,146332.143,1509182.0,1509182.0,265.857,2742.0,2742.0
2010-12-01,151613.289,1553449.0,1553449.0,390.711,4003.0,4003.0
2011-01-01,155719.92,1584176.0,1584176.0,362.076,3683.0,3683.0
2011-02-01,111984.84,1167613.0,1167613.0,302.162,3151.0,3151.0
2011-03-01,140736.65,1436099.0,1436099.0,710.35,7249.0,7249.0
2011-04-01,151870.55,1539652.0,1539652.0,145.452,1475.0,1475.0
2011-05-01,145386.7,1465731.0,1465731.0,415.297,4187.0,4187.0
2011-06-01,152985.33,1592170.0,1592170.0,178.673,1860.0,1860.0
2011-07-01,161100.58,1713837.0,1713837.0,97.417,1036.0,1036.0
2011-08-01,147735.71,1603249.0,1603249.0,242.29,2629.0,2629.0
2011-09-01,126254.06,1349132.0,1349132.0,341.936,3654.0,3654.0
2011-10-01,141341.57,1479921.0,1479921.0,262.433,2748.0,2748.0
2011-11-01,141049.14,1492046.0,1492046.0,185.864,1966.0,1966.0
2011-12-01,133950.09,1423229.0,1423229.0,246.911,2623.0,2623.0
2012-01-01,113381.4,1194918.0,1194918.0,268.596,2831.0,2831.0
2012-02-01,4062.112,65387.0,65387.0,115.888,1865.0,1865.0
2012-03-01,-1077.8,0.0,0.0,-2.2,0.0,0.0
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-01,32130.094,462519.0,462519.0,422.906,6088.0,6088.0
2012-06-01,56471.458,675427.0,675427.0,351.542,4205.0,4205.0
2012-07-01,68696.369,780706.0,780706.0,262.631,2985.0,2985.0
2012-08-01,55989.001,586649.0,586649.0,25.999,272.0,272.0
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0
