measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2017-02-01,1124.667,10362.0,10362.0
2017-03-01,2097.212,19322.0,19322.0
2017-04-01,2209.575,20357.0,20357.0
2017-05-01,2778.166,25595.0,25595.0
2017-06-01,3010.72,27738.0,27738.0
2017-07-01,2744.305,25283.0,25283.0
2017-08-01,2536.164,23366.0,23366.0
2017-09-01,2368.236,21819.0,21819.0
2017-10-01,2181.697,20100.0,20100.0
2017-11-01,1340.661,12352.0,12352.0
2017-12-01,1278.597,11780.0,11780.0
2018-01-01,1403.469,12777.0,12777.0
2018-02-01,1975.588,17986.0,17986.0
2018-03-01,2258.961,20566.0,20566.0
2018-04-01,2823.984,25710.0,25710.0
2018-05-01,3403.975,30990.0,30990.0
2018-06-01,3667.559,33389.0,33389.0
2018-07-01,3170.127,28861.0,28861.0
2018-08-01,3192.194,29062.0,29062.0
2018-09-01,3021.86,27511.0,27511.0
2018-10-01,2380.83,21675.0,21675.0
2018-11-01,1637.637,14909.0,14909.0
2018-12-01,1302.816,11861.0,11861.0
2019-01-01,1406.773,12527.0,12527.0
2019-02-01,1641.462,14617.0,14617.0
2019-03-01,2493.402,22204.0,22204.0
2019-04-01,2899.997,25824.0,25824.0
2019-05-01,3019.366,26887.0,26887.0
2019-06-01,3650.233,32505.0,32505.0
2019-07-01,3602.323,32079.0,32079.0
2019-08-01,3528.042,31417.0,31417.0
2019-09-01,2885.197,25693.0,25693.0
2019-10-01,2651.019,23607.0,23607.0
2019-11-01,1695.417,15098.0,15098.0
2019-12-01,1092.769,9731.0,9731.0
2020-01-01,1486.239,13030.0,13030.0
2020-02-01,2014.669,17663.0,17663.0
2020-03-01,1971.476,17284.0,17284.0
2020-04-01,2484.615,21783.0,21783.0
2020-05-01,3251.738,28508.0,28508.0
2020-06-01,3238.082,28388.0,28388.0
2020-07-01,3657.468,32065.0,32065.0
2020-08-01,3030.111,26565.0,26565.0
2020-09-01,2379.235,20859.0,20859.0
2020-10-01,2199.191,19280.0,19280.0
2020-11-01,1738.622,15242.0,15242.0
2020-12-01,1376.554,12068.0,12068.0
2021-01-01,1493.864,13212.0,13212.0
2021-02-01,1956.923,17307.0,17307.0
2021-03-01,2526.727,22346.0,22346.0
2021-04-01,3162.801,27972.0,27972.0
2021-05-01,3447.394,30489.0,30489.0
2021-06-01,3348.773,29617.0,29617.0
2021-07-01,3207.486,28367.0,28367.0
2021-08-01,3154.889,27902.0,27902.0
2021-09-01,2720.331,24059.0,24059.0
2021-10-01,2264.199,20025.0,20025.0
2021-11-01,1801.604,15933.0,15933.0
2021-12-01,1231.009,10887.0,10887.0
2022-01-01,1270.135,4334.0,4334.0
2022-02-01,1515.013,5169.0,5169.0
2022-03-01,2008.585,6853.0,6853.0
2022-04-01,2265.752,7731.0,7731.0
2022-05-01,2655.529,9061.0,9061.0
2022-06-01,2765.069,9434.0,9434.0
2022-07-01,2666.871,9099.0,9099.0
2022-08-01,2476.169,8449.0,8449.0
2022-09-01,2089.68,7130.0,7130.0
2022-10-01,1925.202,6569.0,6569.0
2022-11-01,1427.213,4870.0,4870.0
2022-12-01,997.782,3404.0,3404.0
2023-01-01,664.0,2266.0,2266.0
2023-02-01,553.0,1887.0,1887.0
2023-03-01,918.0,3132.0,3132.0
2023-04-01,1142.0,3897.0,3897.0
2023-05-01,1158.0,3951.0,3951.0
2023-06-01,1894.0,6462.0,6462.0
2023-07-01,2723.0,9291.0,9291.0
2023-08-01,2177.0,7428.0,7428.0
2023-09-01,1839.0,6275.0,6275.0
2023-10-01,1663.0,5674.0,5674.0
2023-11-01,1255.0,4282.0,4282.0
2023-12-01,1111.0,3791.0,3791.0
2024-01-01,1240.0,4231.0,4231.0
2024-02-01,1003.0,3422.0,3422.0
2024-03-01,1638.0,5589.0,5589.0
2024-04-01,2625.0,8957.0,8957.0
2024-05-01,3144.0,10727.0,10727.0
2024-06-01,2943.0,10042.0,10042.0
2024-07-01,2881.0,9830.0,9830.0
2024-08-01,2663.0,9086.0,9086.0
2024-09-01,2411.0,8226.0,8226.0
2024-10-01,2041.0,6964.0,6964.0
2024-11-01,1408.0,4804.0,4804.0
2024-12-01,1349.0,4603.0,4603.0
