measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,-33.0,0.0,0.0
2003-02-01,-27.0,0.0,0.0
2003-03-01,-23.0,0.0,0.0
2003-04-01,-23.0,0.0,0.0
2003-05-01,-25.0,0.0,0.0
2003-06-01,-16.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,-31.0,0.0,0.0
2003-09-01,-30.0,0.0,0.0
2003-10-01,-34.0,0.0,0.0
2003-11-01,-31.0,0.0,0.0
2003-12-01,-33.0,0.0,0.0
2004-01-01,-25.083000000000002,123.0,123.0
2004-02-01,-25.083000000000002,123.0,123.0
2004-03-01,-25.083000000000002,123.0,123.0
2004-04-01,-25.083000000000002,123.0,123.0
2004-05-01,-25.083000000000002,123.0,123.0
2004-06-01,-25.083000000000002,123.0,123.0
2004-07-01,-25.083000000000002,123.0,123.0
2004-08-01,-25.083000000000002,123.0,123.0
2004-09-01,-25.083000000000002,123.0,123.0
2004-10-01,-25.083000000000002,123.0,123.0
2004-11-01,-25.083000000000002,123.0,123.0
2004-12-01,-25.083000000000002,123.0,123.0
2005-01-01,-35.263000000000005,76.36,76.36
2005-02-01,-17.897000000000002,38.76,38.76
2005-03-01,-21.66,46.91,46.91
2005-04-01,-22.57,48.88,48.88
2005-05-01,-26.595,57.59,57.59
2005-06-01,-24.079,52.14,52.14
2005-07-01,-38.557,83.5,83.5
2005-08-01,-42.669000000000004,92.4,92.4
2005-09-01,-42.373000000000005,91.76,91.76
2005-10-01,-25.284000000000002,54.75,54.75
2005-11-01,-20.153000000000002,43.64,43.64
2005-12-01,-43.9,95.07,95.07
2006-01-01,-25.075,82.0,82.0
2006-02-01,-24.813000000000002,81.0,81.0
2006-03-01,-21.756,71.0,71.0
2006-04-01,-28.7,94.0,94.0
2006-05-01,-25.938000000000002,85.0,85.0
2006-06-01,-31.02,102.0,102.0
2006-07-01,-30.092000000000002,99.0,99.0
2006-08-01,-32.385,106.0,106.0
2006-09-01,-23.007,76.0,76.0
2006-10-01,-29.612000000000002,97.0,97.0
2006-11-01,-25.847,85.0,85.0
2006-12-01,-28.755,94.0,94.0
2007-01-01,-22.168000000000003,152.0,152.0
2007-02-01,-31.109,216.0,216.0
2007-03-01,-14.432,99.0,99.0
2007-04-01,-20.324,140.0,140.0
2007-05-01,-6.821000000000001,47.0,47.0
2007-06-01,-40.123000000000005,274.0,274.0
2007-07-01,-25.138,175.0,175.0
2007-08-01,-18.897000000000002,128.0,128.0
2007-09-01,-9.004,64.0,64.0
2007-10-01,-7.081,47.0,47.0
2007-11-01,-25.001,169.0,169.0
2007-12-01,-42.901,298.0,298.0
2008-01-01,-10.045,35.0,35.0
2008-02-01,-18.131,47.0,47.0
2008-03-01,-21.199,53.0,53.0
2008-04-01,-28.656000000000002,76.0,76.0
2008-05-01,-37.947,99.0,99.0
2008-06-01,-43.424,111.0,111.0
2008-07-01,-18.292,47.0,47.0
2008-08-01,-60.942,158.0,158.0
2008-09-01,-19.537000000000003,53.0,53.0
2008-10-01,-49.681000000000004,128.0,128.0
2008-11-01,-29.86,76.0,76.0
2008-12-01,-8.286,23.0,23.0
2009-01-01,-26.282,99.0,99.0
2009-02-01,-17.482,64.0,64.0
2009-03-01,-4.864,18.0,18.0
2009-04-01,-33.148,123.0,123.0
2009-05-01,-38.196000000000005,140.0,140.0
2009-06-01,-67.168,245.0,245.0
2009-07-01,-28.18,105.0,105.0
2009-08-01,-28.869,105.0,105.0
2009-09-01,-27.997,105.0,105.0
2009-10-01,-23.766000000000002,88.0,88.0
2009-11-01,-13.478,53.0,53.0
2009-12-01,-8.57,29.0,29.0
2010-01-01,-76.96900000000001,146.0,146.0
2010-02-01,-55.674,117.0,117.0
2010-03-01,-32.237,70.0,70.0
2010-04-01,-16.362000000000002,35.0,35.0
2010-05-01,-121.805,257.0,257.0
2010-06-01,-119.232,251.0,251.0
2010-07-01,-48.467000000000006,99.0,99.0
2010-08-01,-62.96,134.0,134.0
2010-09-01,-55.877,117.0,117.0
2010-10-01,-71.485,152.0,152.0
2010-11-01,-97.065,204.0,204.0
2010-12-01,-66.867,140.0,140.0
2011-01-01,-13.358,64.0,64.0
2011-02-01,-12.259,58.0,58.0
2011-03-01,-10.528,47.0,47.0
2011-04-01,-7.843,35.0,35.0
2011-05-01,-11.497,53.0,53.0
2011-06-01,-25.792,117.0,117.0
2011-07-01,-33.713,152.0,152.0
2011-08-01,-21.27,99.0,99.0
2011-09-01,-18.565,82.0,82.0
2011-10-01,-15.972,70.0,70.0
2011-11-01,-13.753,64.0,64.0
2011-12-01,-24.45,111.0,111.0
2012-01-01,-35.229,6.0,6.0
2012-02-01,-10.409,0.0,0.0
2012-03-01,-34.541,6.0,6.0
2012-04-01,-53.004,6.0,6.0
2012-05-01,-20.171,0.0,0.0
2012-06-01,-29.172,6.0,6.0
2012-07-01,-55.111,6.0,6.0
2012-08-01,-34.016,6.0,6.0
2012-09-01,-33.813,6.0,6.0
2012-10-01,-30.208,6.0,6.0
2012-11-01,-25.99,6.0,6.0
2012-12-01,-46.336,6.0,6.0
2013-01-01,0.0,0.0,0.0
