measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,9.77,124.0,124.0,5.6610000000000005,64.0,64.0
2003-02-01,8.302,105.0,105.0,4.811,54.0,54.0
2003-03-01,9.174000000000001,116.0,116.0,5.316,60.0,60.0
2003-04-01,7.957000000000001,101.0,101.0,4.611000000000001,52.0,52.0
2003-05-01,7.16,91.0,91.0,4.149,47.0,47.0
2003-06-01,8.563,109.0,109.0,4.961,56.0,56.0
2003-07-01,10.353,131.0,131.0,5.9990000000000006,68.0,68.0
2003-08-01,9.763,124.0,124.0,5.657,64.0,64.0
2003-09-01,9.073,115.0,115.0,5.257000000000001,59.0,59.0
2003-10-01,8.873000000000001,113.0,113.0,5.141,58.0,58.0
2003-11-01,8.457,107.0,107.0,4.9,55.0,55.0
2003-12-01,9.556000000000001,121.0,121.0,5.537,62.0,62.0
2004-01-01,27.043000000000003,257.0,257.0,0.667,10.0,10.0
2004-02-01,24.639000000000003,234.0,234.0,0.667,10.0,10.0
2004-03-01,22.837,217.0,217.0,0.667,10.0,10.0
2004-04-01,0.0,0.0,0.0,0.667,10.0,10.0
2004-05-01,0.0,0.0,0.0,0.667,10.0,10.0
2004-06-01,0.0,0.0,0.0,0.667,10.0,10.0
2004-07-01,51.548,489.0,489.0,0.667,10.0,10.0
2004-08-01,24.529,233.0,233.0,0.667,10.0,10.0
2004-09-01,58.404,554.0,554.0,0.667,10.0,10.0
2004-10-01,0.0,0.0,0.0,0.667,10.0,10.0
2004-11-01,0.0,0.0,0.0,0.667,10.0,10.0
2004-12-01,0.0,0.0,0.0,0.667,10.0,10.0
2005-01-01,24.198,254.47,254.47,1.9340000000000002,133.43,133.43
2005-02-01,8.314,87.43,87.43,1.5470000000000002,106.74,106.74
2005-03-01,9.215,96.91,96.91,2.1470000000000002,148.13,148.13
2005-04-01,11.161000000000001,117.38,117.38,2.0380000000000003,140.61,140.61
2005-05-01,10.366,109.02,109.02,1.949,134.46,134.46
2005-06-01,13.454,141.49,141.49,3.6790000000000003,253.82,253.82
2005-07-01,13.695,144.02,144.02,4.843,334.14,334.14
2005-08-01,16.088,169.19,169.19,4.811,331.93,331.93
2005-09-01,10.531,110.75,110.75,2.9130000000000003,200.96,200.96
2005-10-01,11.695,123.0,123.0,2.065,142.49,142.49
2005-11-01,9.402000000000001,98.88,98.88,1.81,124.89,124.89
2005-12-01,19.88,209.07,209.07,2.263,156.12,156.12
2006-01-01,4.113,43.0,43.0,0.17700000000000002,2.0,2.0
2006-02-01,2.152,22.0,22.0,0.2,2.0,2.0
2006-03-01,1.808,19.0,19.0,0.264,3.0,3.0
