measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,-202.0,0.0,0.0
2003-02-01,-181.0,0.0,0.0
2003-03-01,-139.0,0.0,0.0
2003-04-01,-108.0,0.0,0.0
2003-05-01,1331.0,19148.0,19148.0
2003-06-01,2587.0,31116.0,31116.0
2003-07-01,-96.0,0.0,0.0
2003-08-01,2953.0,37627.0,37627.0
2003-09-01,-88.0,0.0,0.0
2003-10-01,-84.0,0.0,0.0
2003-11-01,-123.0,0.0,0.0
2003-12-01,-143.0,0.0,0.0
2004-01-01,-175.0,243.0,243.0
2004-02-01,-171.0,240.0,240.0
2004-03-01,-165.0,197.0,197.0
2004-04-01,-118.0,220.0,220.0
2004-05-01,-87.0,192.0,192.0
2004-06-01,-85.0,126.0,126.0
2004-07-01,-90.0,130.0,130.0
2004-08-01,1561.0,19558.0,19558.0
2004-09-01,-80.0,181.0,181.0
2004-10-01,-1.0,239.0,239.0
2004-11-01,-108.0,254.0,254.0
2004-12-01,-153.0,328.0,328.0
2005-01-01,1037.0,13948.0,13948.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,224.0,224.0
2005-04-01,4868.0,70594.0,70594.0
2005-05-01,0.0,147.0,147.0
2005-06-01,2764.0,34014.0,34014.0
2005-07-01,0.0,124.0,124.0
2005-08-01,0.0,80.0,80.0
2005-09-01,3732.0,51914.0,51914.0
2005-10-01,0.0,149.0,149.0
2005-11-01,0.0,190.0,190.0
2005-12-01,0.0,270.0,270.0
2006-01-01,0.0,218.0,218.0
2006-02-01,0.0,233.0,233.0
2006-03-01,0.0,213.0,213.0
2006-04-01,0.0,158.0,158.0
2006-05-01,0.0,124.0,124.0
2006-06-01,2004.0,25710.0,25710.0
2006-07-01,6330.0,76141.0,76141.0
2006-08-01,5880.0,70429.0,70429.0
2006-09-01,0.0,103.0,103.0
2006-10-01,0.0,172.0,172.0
2006-11-01,0.0,222.0,222.0
2006-12-01,0.0,260.0,260.0
2007-01-01,404.0,7336.0,7336.0
2007-02-01,404.0,5103.0,5103.0
2007-03-01,0.0,249.0,249.0
2007-04-01,0.0,236.0,236.0
2007-05-01,0.0,120.0,120.0
2007-06-01,1509.0,19157.0,19157.0
2007-07-01,1551.0,18676.0,18676.0
2007-08-01,4495.0,54007.0,54007.0
2007-09-01,0.0,131.0,131.0
2007-10-01,7130.0,84504.0,84504.0
2007-11-01,0.0,207.0,207.0
2007-12-01,142.1,392.0,392.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,518.0,6293.0,6293.0
2008-05-01,0.0,0.0,0.0
2008-06-01,22620.0,237690.0,237690.0
2008-07-01,3737.0,44176.0,44176.0
2008-08-01,210.0,2795.0,2795.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,0.0,434.0,434.0
2009-02-01,0.0,356.0,356.0
2009-03-01,0.0,0.0,0.0
2009-04-01,17242.0,224689.0,224689.0
2009-05-01,6170.0,84136.0,84136.0
2009-06-01,6530.0,85434.0,85434.0
2009-07-01,2345.0,30941.0,30941.0
2009-08-01,2390.0,31452.0,31452.0
2009-09-01,0.0,0.0,0.0
2009-10-01,303.0,3943.0,3943.0
2009-11-01,0.0,0.0,0.0
2009-12-01,341.0,4471.0,4471.0
2010-01-01,82.0,1116.0,1116.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,1285.0,17245.0,17245.0
2010-06-01,657.0,8260.0,8260.0
2010-07-01,9225.0,120566.0,120566.0
2010-08-01,7423.0,98039.0,98039.0
2010-09-01,426.0,5803.0,5803.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,921.0,13271.0,13271.0
2011-06-01,2243.0,30891.0,30891.0
2011-07-01,10881.0,141025.0,141025.0
2011-08-01,7377.0,94392.0,94392.0
2011-09-01,855.0,11594.0,11594.0
2011-10-01,0.0,127.0,127.0
2011-11-01,0.0,228.0,228.0
2011-12-01,0.0,293.0,293.0
2012-01-01,0.0,321.0,321.0
2012-02-01,0.0,283.0,283.0
2012-03-01,250.0,2989.0,2989.0
2012-04-01,0.0,199.0,199.0
2012-05-01,1786.0,23076.0,23076.0
2012-06-01,3903.0,52204.0,52204.0
2012-07-01,12204.0,153519.0,153519.0
2012-08-01,515.0,6280.0,6280.0
2012-09-01,10265.0,125582.0,125582.0
2012-10-01,109.0,1777.0,1777.0
2012-11-01,674.0,8892.0,8892.0
2012-12-01,0.0,0.0,0.0
2013-01-01,989.0,12447.0,12447.0
