measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2012-01-01,277.63,4862.0,4862.0
2012-02-01,259.43,4544.0,4544.0
2012-03-01,275.696,4829.0,4829.0
2012-04-01,246.525,4318.0,4318.0
2012-05-01,244.708,4286.0,4286.0
2012-06-01,311.203,5451.0,5451.0
2012-07-01,412.606,7226.0,7226.0
2012-08-01,416.078,7288.0,7288.0
2012-09-01,359.421,6295.0,6295.0
2012-10-01,363.605,6368.0,6368.0
2012-11-01,375.037,6568.0,6568.0
2012-12-01,324.011,5675.0,5675.0
2013-01-01,220.008,3168.0,3168.0
2013-02-01,209.625,3019.0,3019.0
2013-03-01,224.578,3234.0,3234.0
2013-04-01,211.448,3045.0,3045.0
2013-05-01,241.564,3478.0,3478.0
2013-06-01,211.621,3047.0,3047.0
2013-07-01,279.379,4023.0,4023.0
2013-08-01,247.85,3569.0,3569.0
2013-09-01,230.792,3323.0,3323.0
2013-10-01,206.877,2979.0,2979.0
2013-11-01,211.678,3048.0,3048.0
2013-12-01,199.58,2874.0,2874.0
2014-01-01,252.522,3369.0,3369.0
2014-02-01,276.227,3687.0,3687.0
2014-03-01,292.104,3900.0,3900.0
2014-04-01,365.351,4877.0,4877.0
2014-05-01,337.172,4501.0,4501.0
2014-06-01,375.904,5018.0,5018.0
2014-07-01,469.72,6271.0,6271.0
2015-01-01,194.278,2514.0,2514.0
2015-02-01,135.983,1761.0,1761.0
2015-03-01,152.723,1978.0,1978.0
2015-04-01,162.25,2101.0,2101.0
2015-05-01,154.698,2003.0,2003.0
2015-06-01,166.808,2160.0,2160.0
2015-07-01,200.294,2594.0,2594.0
2015-08-01,214.977,2784.0,2784.0
2015-09-01,187.46,2428.0,2428.0
2015-10-01,186.828,2419.0,2419.0
2015-11-01,179.334,2322.0,2322.0
2015-12-01,204.367,2646.0,2646.0
2016-01-01,159.713,2244.0,2244.0
2016-02-01,146.364,2057.0,2057.0
2016-03-01,134.327,1888.0,1888.0
2016-04-01,170.701,2399.0,2399.0
2016-05-01,153.402,2156.0,2156.0
2016-06-01,138.109,1941.0,1941.0
2016-07-01,167.657,2357.0,2357.0
2016-08-01,179.927,2529.0,2529.0
2016-09-01,148.105,2082.0,2082.0
2016-10-01,145.576,2046.0,2046.0
2016-11-01,148.511,2087.0,2087.0
2016-12-01,142.608,2004.0,2004.0
2017-01-01,303.913,2635.0,2635.0
2017-02-01,243.131,2109.0,2109.0
2017-03-01,230.035,1995.0,1995.0
2017-04-01,209.016,1813.0,1813.0
2017-05-01,188.892,1639.0,1639.0
2017-06-01,221.4,1921.0,1921.0
2017-07-01,301.966,2619.0,2619.0
2017-08-01,301.122,2612.0,2612.0
2017-09-01,222.741,1932.0,1932.0
2017-10-01,264.505,2295.0,2295.0
2017-11-01,296.591,2573.0,2573.0
2017-12-01,299.548,2599.0,2599.0
