measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2020-01-01,566.353,2554.0,2554.0
2020-02-01,541.62,2442.0,2442.0
2020-03-01,602.814,2718.0,2718.0
2020-04-01,558.945,2520.0,2520.0
2020-05-01,549.957,2479.0,2479.0
2020-06-01,485.402,2188.0,2188.0
2020-07-01,526.536,2374.0,2374.0
2020-08-01,531.727,2397.0,2397.0
2020-09-01,491.426,2215.0,2215.0
2020-10-01,496.096,2237.0,2237.0
2020-11-01,513.599,2316.0,2316.0
2020-12-01,592.525,2671.0,2671.0
2021-01-01,901.833,4018.0,4018.0
2021-02-01,841.921,3751.0,3751.0
2021-03-01,896.56,3994.0,3994.0
2021-04-01,881.661,3928.0,3928.0
2021-05-01,889.463,3963.0,3963.0
2021-06-01,816.991,3640.0,3640.0
2021-07-01,842.774,3755.0,3755.0
2021-08-01,815.46,3633.0,3633.0
2021-09-01,750.727,3345.0,3345.0
2021-10-01,797.06,3551.0,3551.0
2021-11-01,795.212,3543.0,3543.0
2021-12-01,936.338,4172.0,4172.0
2022-01-01,883.555,3740.0,3740.0
2022-02-01,847.233,3586.0,3586.0
2022-03-01,904.292,3828.0,3828.0
2022-04-01,877.306,3713.0,3713.0
2022-05-01,801.741,3394.0,3394.0
2022-06-01,831.245,3519.0,3519.0
2022-07-01,913.97,3869.0,3869.0
2022-08-01,837.796,3546.0,3546.0
2022-09-01,765.286,3239.0,3239.0
2022-10-01,832.185,3523.0,3523.0
2022-11-01,827.761,3504.0,3504.0
2022-12-01,879.63,3723.0,3723.0
2023-01-01,806.239,3599.0,3599.0
2023-02-01,740.354,3305.0,3305.0
2023-03-01,744.458,3323.0,3323.0
2023-04-01,744.729,3325.0,3325.0
2023-05-01,824.29,3679.0,3679.0
2023-06-01,732.263,3269.0,3269.0
2023-07-01,760.844,3396.0,3396.0
2023-08-01,737.622,3293.0,3293.0
2023-09-01,672.161,3001.0,3001.0
2023-10-01,755.637,3373.0,3373.0
2023-11-01,757.421,3381.0,3381.0
2023-12-01,811.982,3625.0,3625.0
2024-01-01,699.377,3071.0,3071.0
2024-02-01,658.124,2890.0,2890.0
2024-03-01,630.164,2767.0,2767.0
2024-04-01,636.503,2795.0,2795.0
2024-05-01,664.469,2918.0,2918.0
2024-06-01,570.032,2503.0,2503.0
2024-07-01,614.682,2699.0,2699.0
2024-08-01,637.077,2798.0,2798.0
2024-09-01,581.996,2556.0,2556.0
2024-10-01,624.17,2741.0,2741.0
2024-11-01,660.855,2902.0,2902.0
2024-12-01,640.551,2813.0,2813.0
