measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,170.0,580.0,580.0
2023-07-01,227.0,775.0,775.0
2023-08-01,20.0,68.0,68.0
2023-09-01,254.0,867.0,867.0
2023-10-01,227.0,775.0,775.0
2023-11-01,169.0,577.0,577.0
2023-12-01,132.0,450.0,450.0
2024-01-01,154.0,525.0,525.0
2024-02-01,166.0,566.0,566.0
2024-03-01,232.0,792.0,792.0
2024-04-01,270.0,921.0,921.0
2024-05-01,321.0,1095.0,1095.0
2024-06-01,320.0,1092.0,1092.0
2024-07-01,314.0,1071.0,1071.0
2024-08-01,261.0,891.0,891.0
2024-09-01,219.0,747.0,747.0
2024-10-01,188.0,641.0,641.0
2024-11-01,128.0,437.0,437.0
2024-12-01,115.0,392.0,392.0
