measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-01-01,784.769,5787.0,5787.0
2021-02-01,902.586,6655.0,6655.0
2021-03-01,808.018,5958.0,5958.0
2021-04-01,957.068,7057.0,7057.0
2021-05-01,1003.925,7402.0,7402.0
2021-06-01,1443.631,10643.0,10643.0
2021-07-01,1760.735,12981.0,12981.0
2021-08-01,1846.375,13612.0,13612.0
2021-09-01,1318.964,9724.0,9724.0
2021-10-01,1565.386,11541.0,11541.0
2021-11-01,1279.594,9434.0,9434.0
2021-12-01,964.949,7114.0,7114.0
2022-01-01,658.891,4783.0,4783.0
2022-02-01,860.976,6251.0,6251.0
2022-03-01,881.721,6401.0,6401.0
2022-04-01,980.44,7118.0,7118.0
2022-05-01,1089.763,7911.0,7911.0
2022-06-01,1423.24,10333.0,10333.0
2022-07-01,2038.393,14799.0,14799.0
2022-08-01,1975.737,14344.0,14344.0
2022-09-01,1357.63,9857.0,9857.0
2022-10-01,1135.715,8245.0,8245.0
2022-11-01,1063.397,7721.0,7721.0
2022-12-01,925.097,6717.0,6717.0
2023-01-01,939.303,6092.0,6092.0
2023-02-01,618.961,4014.0,4014.0
2023-03-01,812.506,5269.0,5269.0
2023-04-01,1030.462,6683.0,6683.0
2023-05-01,1105.95,7172.0,7172.0
2023-06-01,1103.715,7158.0,7158.0
2023-07-01,1835.418,11903.0,11903.0
2023-08-01,1552.711,10069.0,10069.0
2023-09-01,1142.89,7412.0,7412.0
2023-10-01,1183.38,7674.0,7674.0
2023-11-01,1238.214,8030.0,8030.0
2023-12-01,1027.49,6663.0,6663.0
2024-01-01,1568.0,10053.0,10053.0
2024-02-01,1452.0,9146.0,9146.0
2024-03-01,1559.0,9764.0,9764.0
2024-04-01,1527.0,9604.0,9604.0
2024-05-01,1576.0,9969.0,9969.0
2024-06-01,1528.0,9759.0,9759.0
2024-07-01,1517.0,9787.0,9787.0
2024-08-01,1525.0,9896.0,9896.0
2024-09-01,1491.0,9708.0,9708.0
2024-10-01,1511.0,9902.0,9902.0
2024-11-01,1481.0,9814.0,9814.0
2024-12-01,1502.0,10032.0,10032.0
