measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2009-01-01,57.702000000000005,513.0,513.0
2009-02-01,9.865,89.0,89.0
2009-03-01,5.83,53.0,53.0
2009-04-01,8.287,77.0,77.0
2009-05-01,5.801,53.0,53.0
2009-06-01,5.656000000000001,53.0,53.0
2009-07-01,4.4,41.0,41.0
2009-08-01,5.546,53.0,53.0
2009-09-01,4.426,41.0,41.0
2009-10-01,6.505,59.0,59.0
2009-11-01,3.2,30.0,30.0
2009-12-01,8.782,83.0,83.0
2010-01-01,58.003,496.0,496.0
2010-02-01,36.801,313.0,313.0
2010-03-01,9.738000000000001,83.0,83.0
2010-04-01,25.875,224.0,224.0
2010-05-01,38.476,330.0,330.0
2010-06-01,21.468,183.0,183.0
2010-07-01,22.536,195.0,195.0
2010-08-01,28.412000000000003,242.0,242.0
2010-09-01,28.967000000000002,248.0,248.0
2010-10-01,43.14,372.0,372.0
2010-11-01,19.711000000000002,171.0,171.0
2010-12-01,21.873,189.0,189.0
2011-01-01,14.41,130.0,130.0
2011-02-01,15.871,130.0,130.0
2011-03-01,25.546,212.0,212.0
2011-04-01,25.425,212.0,212.0
2011-05-01,12.006,100.0,100.0
2011-06-01,8.062,65.0,65.0
2011-07-01,19.434,159.0,159.0
2011-08-01,10.199,83.0,83.0
2011-09-01,13.028,106.0,106.0
2011-10-01,4.057,35.0,35.0
2011-11-01,22.31,189.0,189.0
2011-12-01,140.652,1174.0,1174.0
2012-01-01,1.593,12.0,12.0
2012-02-01,15.922,136.0,136.0
2012-03-01,3.779,30.0,30.0
2012-04-01,3.973,35.0,35.0
2012-05-01,50.322,425.0,425.0
2012-06-01,25.851,218.0,218.0
2012-07-01,62.881,531.0,531.0
2012-08-01,6.093,53.0,53.0
2012-09-01,4.262,35.0,35.0
2012-10-01,13.446,112.0,112.0
2012-11-01,5.587,47.0,47.0
2012-12-01,3.291,30.0,30.0
2013-01-01,12.602,112.0,112.0
2013-02-01,1.267,12.0,12.0
2013-03-01,3.37,30.0,30.0
2013-04-01,3.631,30.0,30.0
2013-05-01,12.611,112.0,112.0
2013-06-01,9.577,83.0,83.0
2013-07-01,10.993,94.0,94.0
2013-08-01,3.424,30.0,30.0
2013-09-01,27.453,242.0,242.0
2013-10-01,16.934,148.0,148.0
2013-11-01,12.728,112.0,112.0
2013-12-01,34.41,301.0,301.0
2014-01-01,22.2,201.0,201.0
2014-02-01,12.479,112.0,112.0
2014-03-01,23.828,212.0,212.0
2014-04-01,3.371,30.0,30.0
2014-05-01,3.229,30.0,30.0
2014-06-01,3.814,35.0,35.0
2014-07-01,3.044,30.0,30.0
2014-08-01,1.523,12.0,12.0
2014-09-01,0.935,6.0,6.0
2014-10-01,2.582,24.0,24.0
2014-11-01,1.772,18.0,18.0
2014-12-01,3.223,30.0,30.0
2015-01-01,4.921,112.0,112.0
2015-02-01,16.437,384.0,384.0
2015-03-01,25.309,596.0,596.0
2015-04-01,3.446,83.0,83.0
2015-05-01,15.787,372.0,372.0
2015-06-01,6.589,153.0,153.0
2015-07-01,6.927,165.0,165.0
2015-08-01,7.959,189.0,189.0
2015-09-01,11.792,277.0,277.0
2015-10-01,5.846,136.0,136.0
2015-11-01,7.672,183.0,183.0
2015-12-01,7.315,171.0,171.0
2016-01-01,8.659,83.0,83.0
2016-02-01,7.109,65.0,65.0
2016-03-01,3.149,30.0,30.0
2016-04-01,5.72,53.0,53.0
2016-05-01,6.817,65.0,65.0
2016-06-01,14.822,142.0,142.0
2016-07-01,22.459,212.0,212.0
2016-08-01,11.976,112.0,112.0
2016-09-01,4.279,41.0,41.0
2016-10-01,19.836,189.0,189.0
2016-11-01,6.361,59.0,59.0
2016-12-01,18.813,177.0,177.0
2017-01-01,3.0,24.0,24.0
2017-02-01,7.0,65.0,65.0
2017-03-01,3.0,24.0,24.0
2017-04-01,1.0,35.0,35.0
2017-05-01,14.0,159.0,159.0
2017-06-01,22.0,183.0,183.0
2017-07-01,30.0,242.0,242.0
2017-08-01,5.0,77.0,77.0
2017-09-01,6.0,65.0,65.0
2017-10-01,13.0,118.0,118.0
2017-11-01,3.0,30.0,30.0
2017-12-01,3.0,24.0,24.0
2018-01-01,3.0,30.0,30.0
2018-02-01,6.0,59.0,59.0
2018-03-01,3.0,30.0,30.0
2018-04-01,3.0,30.0,30.0
2018-05-01,8.0,83.0,83.0
2018-06-01,17.0,142.0,142.0
2018-07-01,7.0,65.0,65.0
2018-08-01,10.0,100.0,100.0
2018-09-01,20.0,189.0,189.0
2018-10-01,14.0,112.0,112.0
2018-11-01,3.0,30.0,30.0
2018-12-01,3.0,24.0,24.0
2019-01-01,19.0,148.0,148.0
2019-02-01,5.0,47.0,47.0
2019-03-01,3.0,30.0,30.0
2019-04-01,10.0,112.0,112.0
2019-05-01,5.0,59.0,59.0
2019-06-01,7.0,59.0,59.0
2019-07-01,34.0,283.0,283.0
2019-08-01,3.0,24.0,24.0
2019-09-01,8.0,100.0,100.0
2019-10-01,11.0,100.0,100.0
2019-11-01,12.0,195.0,195.0
2019-12-01,5.0,41.0,41.0
2020-01-01,3.0,24.0,24.0
2020-02-01,5.0,59.0,59.0
2020-03-01,2.0,24.0,24.0
2020-04-01,4.0,35.0,35.0
2020-05-01,2.0,12.0,12.0
2020-06-01,1.0,12.0,12.0
2020-07-01,31.0,266.0,266.0
2020-08-01,45.0,496.0,496.0
2020-09-01,6.0,94.0,94.0
2020-10-01,20.0,195.0,195.0
2020-11-01,6.0,71.0,71.0
2020-12-01,2.0,18.0,18.0
2021-01-01,2.0,18.0,18.0
2021-02-01,17.0,177.0,177.0
2021-03-01,18.0,153.0,153.0
2021-04-01,1.0,12.0,12.0
2021-05-01,10.0,124.0,124.0
2021-06-01,33.0,295.0,295.0
2021-07-01,29.0,260.0,260.0
2021-08-01,27.0,254.0,254.0
2021-09-01,4.0,35.0,35.0
2021-10-01,14.0,165.0,165.0
2021-11-01,6.0,71.0,71.0
2021-12-01,7.0,65.0,65.0
2022-01-01,9.0,89.0,89.0
2022-02-01,2.0,24.0,24.0
2022-03-01,2.0,12.0,12.0
2022-04-01,16.0,153.0,153.0
2022-05-01,15.0,171.0,171.0
2022-06-01,22.0,148.0,148.0
2022-07-01,15.0,136.0,136.0
2022-08-01,15.0,148.0,148.0
2022-09-01,25.0,460.0,460.0
2022-10-01,2.0,12.0,12.0
2022-11-01,12.0,124.0,124.0
2022-12-01,2.0,12.0,12.0
2023-01-01,1.0,12.0,12.0
2023-02-01,7.0,71.0,71.0
2023-03-01,10.0,171.0,171.0
2023-04-01,2.0,12.0,12.0
2023-05-01,4.0,83.0,83.0
2023-06-01,2.0,12.0,12.0
2023-07-01,24.0,242.0,242.0
2023-08-01,14.0,124.0,124.0
2023-09-01,14.0,183.0,183.0
2023-10-01,12.0,136.0,136.0
2023-11-01,2.0,12.0,12.0
2023-12-01,1.0,12.0,12.0
2024-01-01,1.0,6.0,6.0
2024-02-01,5.0,65.0,65.0
2024-03-01,3.0,71.0,71.0
2024-04-01,4.0,106.0,106.0
2024-05-01,3.0,30.0,30.0
2024-06-01,2.0,12.0,12.0
2024-07-01,2.0,24.0,24.0
2024-08-01,16.0,130.0,130.0
2024-09-01,1.0,18.0,18.0
2024-10-01,2.0,12.0,12.0
2024-11-01,1.0,12.0,12.0
2024-12-01,0.0,0.0,0.0
2025-01-01,0.0,0.0,0.0
