measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,1326.8680000000002,12950.0,12950.0
2009-07-01,947.7860000000001,9250.0,9250.0
2009-08-01,1307.4560000000001,12761.0,12761.0
2009-09-01,926.076,9039.0,9039.0
2009-10-01,807.153,7878.0,7878.0
2009-11-01,688.0020000000001,6715.0,6715.0
2009-12-01,293.659,2866.0,2866.0
2010-01-01,568.9490000000001,5551.0,5551.0
2010-02-01,302.278,2949.0,2949.0
2010-03-01,1251.858,12213.0,12213.0
2010-04-01,1947.8220000000001,19003.0,19003.0
2010-05-01,1862.2910000000002,18169.0,18169.0
2010-06-01,1998.257,19495.0,19495.0
2010-07-01,1816.23,17719.0,17719.0
2010-08-01,1796.518,17527.0,17527.0
2010-09-01,1070.645,10445.0,10445.0
2010-10-01,980.2610000000001,9563.0,9563.0
2010-11-01,941.236,9183.0,9183.0
2010-12-01,786.6550000000001,7675.0,7675.0
2011-01-01,1141.897,11095.0,11095.0
2011-02-01,1202.555,11684.0,11684.0
2011-03-01,1167.658,11345.0,11345.0
2011-04-01,2033.862,19761.0,19761.0
2011-05-01,1826.594,17747.0,17747.0
2011-06-01,2246.36,21826.0,21826.0
2011-07-01,1872.637,18195.0,18195.0
2011-08-01,2251.623,21877.0,21877.0
2011-09-01,1037.292,10078.0,10078.0
2011-10-01,1492.024,14497.0,14497.0
2011-11-01,1686.501,16386.0,16386.0
2011-12-01,871.997,8472.0,8472.0
2012-01-01,1079.759,10275.0,10275.0
2012-02-01,1299.963,12370.0,12370.0
2012-03-01,1644.981,15654.0,15654.0
2012-04-01,1388.486,13213.0,13213.0
2012-05-01,1850.356,17608.0,17608.0
2012-06-01,2019.675,19219.0,19219.0
2012-07-01,2007.504,19103.0,19103.0
2012-08-01,1894.379,18027.0,18027.0
2012-09-01,1184.835,11275.0,11275.0
2012-10-01,1093.207,10403.0,10403.0
2012-11-01,670.009,6376.0,6376.0
2012-12-01,1584.846,15081.0,15081.0
2013-01-01,1054.894,10065.0,10065.0
2013-02-01,1529.789,14596.0,14596.0
2013-03-01,1353.386,12913.0,12913.0
2013-04-01,2308.137,22022.0,22022.0
2013-05-01,1679.242,16022.0,16022.0
2013-06-01,1640.44,15651.0,15651.0
2013-07-01,2050.217,19561.0,19561.0
2013-08-01,1477.866,14100.0,14100.0
2013-09-01,1561.33,14897.0,14897.0
2013-10-01,825.42,7875.0,7875.0
2013-11-01,1104.396,10537.0,10537.0
2013-12-01,1349.883,12879.0,12879.0
2014-01-01,1059.19,10073.0,10073.0
2014-02-01,1262.971,12011.0,12011.0
2014-03-01,1508.878,14349.0,14349.0
2014-04-01,1681.014,15986.0,15986.0
2014-05-01,1863.31,17720.0,17720.0
2014-06-01,2434.991,23157.0,23157.0
2014-07-01,1739.183,16540.0,16540.0
2014-08-01,1537.382,14621.0,14621.0
2014-09-01,1280.617,12179.0,12179.0
2014-10-01,882.45,8392.0,8392.0
2014-11-01,1444.848,13741.0,13741.0
2014-12-01,1023.166,9730.0,9730.0
2015-01-01,520.035,4846.0,4846.0
2015-02-01,996.996,9291.0,9291.0
2015-03-01,948.605,8840.0,8840.0
2015-04-01,1495.733,13939.0,13939.0
2015-05-01,1534.958,14304.0,14304.0
2015-06-01,1562.166,14558.0,14558.0
2015-07-01,1956.756,18235.0,18235.0
2015-08-01,1763.004,16429.0,16429.0
2015-09-01,1247.233,11623.0,11623.0
2015-10-01,1029.132,9590.0,9590.0
2015-11-01,1237.02,11528.0,11528.0
2015-12-01,1337.362,12463.0,12463.0
2016-01-01,735.343,6789.0,6789.0
2016-02-01,887.937,8197.0,8197.0
2016-03-01,1411.744,13033.0,13033.0
2016-04-01,1836.777,16957.0,16957.0
2016-05-01,2038.876,18823.0,18823.0
2016-06-01,1874.417,17305.0,17305.0
2016-07-01,1963.105,18123.0,18123.0
2016-08-01,1522.212,14053.0,14053.0
2016-09-01,1456.328,13445.0,13445.0
2016-10-01,997.727,9211.0,9211.0
2016-11-01,1031.48,9523.0,9523.0
2016-12-01,1153.054,10645.0,10645.0
2017-01-01,577.231,5318.0,5318.0
2017-02-01,857.723,7902.0,7902.0
2017-03-01,1277.68,11771.0,11771.0
2017-04-01,1637.053,15082.0,15082.0
2017-05-01,1300.264,11979.0,11979.0
2017-06-01,1702.269,15683.0,15683.0
2017-07-01,1862.236,17157.0,17157.0
2017-08-01,1378.733,12702.0,12702.0
2017-09-01,1134.268,10450.0,10450.0
2017-10-01,1329.501,12249.0,12249.0
2017-11-01,942.579,8684.0,8684.0
2017-12-01,567.463,5228.0,5228.0
2018-01-01,887.105,8076.0,8076.0
2018-02-01,1859.268,16927.0,16927.0
2018-03-01,1562.798,14228.0,14228.0
2018-04-01,1792.387,16318.0,16318.0
2018-05-01,1911.289,17400.0,17400.0
2018-06-01,2083.823,18971.0,18971.0
2018-07-01,1865.197,16981.0,16981.0
2018-08-01,1981.017,18035.0,18035.0
2018-09-01,1307.637,11905.0,11905.0
2018-10-01,891.469,8116.0,8116.0
2018-11-01,1108.647,10093.0,10093.0
2018-12-01,977.363,8898.0,8898.0
2019-01-01,624.284,5559.0,5559.0
2019-02-01,823.231,7331.0,7331.0
2019-03-01,804.505,7164.0,7164.0
2019-04-01,1601.453,14261.0,14261.0
2019-05-01,1636.869,14576.0,14576.0
2019-06-01,1987.401,17698.0,17698.0
2019-07-01,1898.479,16906.0,16906.0
2019-08-01,1592.614,14182.0,14182.0
2019-09-01,1389.635,12375.0,12375.0
2019-10-01,1068.4,9514.0,9514.0
2019-11-01,661.764,5893.0,5893.0
2019-12-01,516.365,4598.0,4598.0
2020-01-01,1215.615,10657.0,10657.0
2020-02-01,1800.381,15784.0,15784.0
2020-03-01,1440.565,12629.0,12629.0
2020-04-01,1603.288,14056.0,14056.0
2020-05-01,1417.338,12426.0,12426.0
2020-06-01,1642.429,14399.0,14399.0
2020-07-01,2019.413,17704.0,17704.0
2020-08-01,1821.666,15971.0,15971.0
2020-09-01,785.416,6886.0,6886.0
2020-10-01,1366.905,11984.0,11984.0
