measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2022-01-01,64.013,593.0,593.0
2022-02-01,29.422,274.0,274.0
2022-03-01,41.309,382.0,382.0
2022-04-01,31.324,291.0,291.0
2022-05-01,53.181,496.0,496.0
2022-06-01,45.101,422.0,422.0
2022-07-01,41.751,388.0,388.0
2022-08-01,20.459,188.0,188.0
2022-09-01,56.995,530.0,530.0
2022-10-01,47.592,445.0,445.0
2022-11-01,58.656,547.0,547.0
2022-12-01,70.197,650.0,650.0
2023-01-01,54.33,507.0,507.0
2023-02-01,24.907,234.0,234.0
2023-03-01,49.211,456.0,456.0
2023-04-01,108.732,1009.0,1009.0
2023-05-01,61.857,576.0,576.0
2023-06-01,48.013,445.0,445.0
2023-07-01,54.11,502.0,502.0
2023-08-01,70.764,656.0,656.0
2023-09-01,69.743,650.0,650.0
2023-10-01,33.363,308.0,308.0
2023-11-01,55.813,519.0,519.0
2023-12-01,75.157,701.0,701.0
2024-01-01,64.413,657.0,657.0
2024-02-01,14.322,143.0,143.0
2024-03-01,14.779,149.0,149.0
2024-04-01,20.234,205.0,205.0
2024-05-01,28.711,291.0,291.0
2024-06-01,22.807,229.0,229.0
2024-07-01,19.939,198.0,198.0
2024-08-01,18.624,186.0,186.0
2024-09-01,19.204,192.0,192.0
2024-10-01,18.787,192.0,192.0
2024-11-01,15.383,155.0,155.0
2024-12-01,17.797,180.0,180.0
