measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2019-09-01,205.125,1827.0,1827.0
2019-10-01,154.805,1379.0,1379.0
2019-11-01,94.235,839.0,839.0
2019-12-01,81.835,729.0,729.0
2020-01-01,114.017,1000.0,1000.0
2020-02-01,252.848,2217.0,2217.0
2020-03-01,306.777,2690.0,2690.0
2020-04-01,405.582,3556.0,3556.0
2020-05-01,421.889,3699.0,3699.0
2020-06-01,457.28,4009.0,4009.0
2020-07-01,440.942,3866.0,3866.0
2020-08-01,436.618,3828.0,3828.0
2020-09-01,307.893,2699.0,2699.0
2020-10-01,230.416,2020.0,2020.0
2020-11-01,176.336,1546.0,1546.0
2020-12-01,110.402,968.0,968.0
2021-01-01,131.755,1165.0,1165.0
2021-02-01,197.404,1746.0,1746.0
2021-03-01,338.323,2992.0,2992.0
2021-04-01,305.767,2704.0,2704.0
2021-05-01,388.201,3433.0,3433.0
2021-06-01,482.429,4267.0,4267.0
2021-07-01,438.05,3874.0,3874.0
2021-08-01,403.298,3567.0,3567.0
2021-09-01,343.5,3038.0,3038.0
2021-10-01,230.421,2038.0,2038.0
2021-11-01,141.654,1253.0,1253.0
2021-12-01,90.198,798.0,798.0
2022-01-01,134.096,458.0,458.0
2022-02-01,201.754,688.0,688.0
2022-03-01,265.136,905.0,905.0
2022-04-01,224.562,766.0,766.0
2022-05-01,331.657,1132.0,1132.0
2022-06-01,415.846,1419.0,1419.0
2022-07-01,404.276,1379.0,1379.0
2022-08-01,357.38,1219.0,1219.0
2022-09-01,335.377,1144.0,1144.0
2022-10-01,223.632,763.0,763.0
2022-11-01,120.525,411.0,411.0
2022-12-01,57.759,197.0,197.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,231.0,788.0,788.0
2023-04-01,327.0,1116.0,1116.0
2023-05-01,468.0,1597.0,1597.0
2023-06-01,467.0,1593.0,1593.0
2023-07-01,486.0,1658.0,1658.0
2023-08-01,431.0,1471.0,1471.0
2023-09-01,279.0,952.0,952.0
2023-10-01,210.0,717.0,717.0
2023-11-01,153.0,522.0,522.0
2023-12-01,82.0,280.0,280.0
2024-01-01,77.0,263.0,263.0
2024-02-01,233.0,795.0,795.0
2024-03-01,298.0,1017.0,1017.0
2024-04-01,293.0,1000.0,1000.0
2024-05-01,403.0,1375.0,1375.0
2024-06-01,188.0,641.0,641.0
2024-07-01,421.0,1436.0,1436.0
2024-08-01,435.0,1484.0,1484.0
2024-09-01,412.0,1406.0,1406.0
2024-10-01,298.0,1017.0,1017.0
2024-11-01,125.0,427.0,427.0
2024-12-01,70.0,239.0,239.0
