measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-06-01,418.773,3671.0,3671.0
2020-07-01,403.809,3540.0,3540.0
2020-08-01,399.85,3505.0,3505.0
2020-09-01,281.965,2472.0,2472.0
2020-10-01,211.012,1850.0,1850.0
2020-11-01,161.486,1416.0,1416.0
2020-12-01,101.105,886.0,886.0
2021-01-01,71.557,633.0,633.0
2021-02-01,107.212,948.0,948.0
2021-03-01,183.747,1625.0,1625.0
2021-04-01,166.066,1469.0,1469.0
2021-05-01,210.836,1865.0,1865.0
2021-06-01,262.012,2317.0,2317.0
2021-07-01,237.91,2104.0,2104.0
2021-08-01,219.036,1937.0,1937.0
2021-09-01,186.558,1650.0,1650.0
2021-10-01,125.144,1107.0,1107.0
2021-11-01,76.934,680.0,680.0
2021-12-01,48.988,433.0,433.0
2022-01-01,87.958,300.0,300.0
2022-02-01,132.335,452.0,452.0
2022-03-01,173.909,593.0,593.0
2022-04-01,147.296,503.0,503.0
2022-05-01,217.542,742.0,742.0
2022-06-01,272.763,931.0,931.0
2022-07-01,265.174,905.0,905.0
2022-08-01,234.415,800.0,800.0
2022-09-01,219.982,751.0,751.0
2022-10-01,146.686,500.0,500.0
2022-11-01,79.055,270.0,270.0
2022-12-01,37.885,129.0,129.0
2023-01-01,85.0,290.0,290.0
2023-02-01,139.0,474.0,474.0
2023-03-01,195.0,665.0,665.0
2023-04-01,196.0,669.0,669.0
2023-05-01,258.0,880.0,880.0
2023-06-01,257.0,877.0,877.0
2023-07-01,262.0,894.0,894.0
2023-08-01,212.0,723.0,723.0
2023-09-01,175.0,597.0,597.0
2023-10-01,139.0,474.0,474.0
2023-11-01,94.0,321.0,321.0
2023-12-01,56.0,191.0,191.0
2024-01-01,53.0,181.0,181.0
2024-02-01,130.0,444.0,444.0
2024-03-01,192.0,655.0,655.0
2024-04-01,203.0,693.0,693.0
2024-05-01,255.0,870.0,870.0
2024-06-01,246.0,839.0,839.0
2024-07-01,275.0,938.0,938.0
2024-08-01,222.0,757.0,757.0
2024-09-01,253.0,863.0,863.0
2024-10-01,155.0,529.0,529.0
2024-11-01,70.0,239.0,239.0
2024-12-01,53.0,181.0,181.0
