measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,5.0,17.0,17.0
2024-05-01,395.0,1348.0,1348.0
2024-06-01,415.0,1416.0,1416.0
2024-07-01,405.0,1382.0,1382.0
2024-08-01,373.0,1273.0,1273.0
2024-09-01,298.0,1017.0,1017.0
2024-10-01,381.0,1300.0,1300.0
2024-11-01,255.0,870.0,870.0
2024-12-01,195.0,665.0,665.0
