measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2018-01-01,9.654,110.0,110.0
2018-02-01,0.203,0.0,0.0
2018-03-01,0.202,0.0,0.0
2018-04-01,0.161,0.0,0.0
2018-05-01,0.038,0.0,0.0
2018-06-01,0.098,0.0,0.0
2018-07-01,0.09,0.0,0.0
2018-08-01,0.078,0.0,0.0
2018-09-01,0.089,0.0,0.0
2018-10-01,0.097,0.0,0.0
2018-11-01,0.102,0.0,0.0
2018-12-01,0.188,0.0,0.0
2019-01-01,10.921,160.0,160.0
2019-02-01,2.259,33.0,33.0
2019-03-01,0.037,0.0,0.0
2019-04-01,0.019,0.0,0.0
2019-05-01,0.03,0.0,0.0
2019-06-01,0.02,0.0,0.0
2019-07-01,0.009,0.0,0.0
2019-08-01,0.018,0.0,0.0
2019-09-01,0.079,0.0,0.0
2019-10-01,0.021,0.0,0.0
2019-11-01,0.041,0.0,0.0
2019-12-01,1.546,22.0,22.0
2020-01-01,2.416,33.0,33.0
2020-02-01,1.812,28.0,28.0
2020-03-01,1.535,22.0,22.0
2020-04-01,1.09,17.0,17.0
2020-05-01,2.306,33.0,33.0
2020-06-01,0.956,11.0,11.0
2020-07-01,1.59,22.0,22.0
2020-08-01,0.643,11.0,11.0
2020-09-01,1.672,22.0,22.0
2020-10-01,0.956,11.0,11.0
2020-11-01,2.313,33.0,33.0
2020-12-01,2.711,39.0,39.0
2021-01-01,0.893,6.0,6.0
2021-02-01,7.332,44.0,44.0
2021-03-01,1.098,6.0,6.0
2021-04-01,8.733,50.0,50.0
2021-05-01,0.341,0.0,0.0
2021-06-01,0.311,0.0,0.0
2021-07-01,0.28,0.0,0.0
2021-08-01,0.048,0.0,0.0
2021-09-01,0.63,6.0,6.0
2021-10-01,0.799,6.0,6.0
2021-11-01,1.173,6.0,6.0
2021-12-01,3.362,17.0,17.0
2022-01-01,7.791,72.0,72.0
2022-02-01,0.879,6.0,6.0
2022-03-01,0.063,0.0,0.0
2022-04-01,0.039,0.0,0.0
2022-05-01,0.114,0.0,0.0
2022-06-01,0.014,0.0,0.0
2022-07-01,0.019,0.0,0.0
2022-08-01,0.013,0.0,0.0
2022-09-01,0.02,0.0,0.0
2022-10-01,0.047,0.0,0.0
2022-11-01,0.144,0.0,0.0
2022-12-01,4.857,44.0,44.0
2023-01-01,0.48,17.0,17.0
2023-02-01,10.807,209.0,209.0
2023-03-01,0.376,6.0,6.0
2023-04-01,0.177,6.0,6.0
2023-05-01,0.342,6.0,6.0
2023-06-01,0.053,0.0,0.0
2023-07-01,0.069,0.0,0.0
2023-08-01,0.08,0.0,0.0
2023-09-01,0.152,6.0,6.0
2023-10-01,0.267,6.0,6.0
2023-11-01,0.128,0.0,0.0
2023-12-01,0.069,0.0,0.0
2024-01-01,5.684,129.0,129.0
2024-02-01,0.268,6.0,6.0
2024-03-01,1.694,41.0,41.0
2024-04-01,0.409,12.0,12.0
2024-05-01,0.206,6.0,6.0
2024-06-01,0.167,6.0,6.0
2024-07-01,0.332,6.0,6.0
2024-08-01,0.22,6.0,6.0
2024-09-01,0.206,6.0,6.0
2024-10-01,0.372,6.0,6.0
2024-11-01,0.522,12.0,12.0
2024-12-01,3.92,88.0,88.0
