measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,-111.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,1124.0,33456.0,33456.0
2003-04-01,0.0,0.0,0.0,2109.0,54131.0,54131.0
2003-05-01,0.0,0.0,0.0,,,
2003-06-01,0.0,0.0,0.0,1133.0,14719.0,14719.0
2003-07-01,0.0,0.0,0.0,6804.0,114421.0,114421.0
2003-08-01,0.0,0.0,0.0,7411.0,122749.0,122749.0
2003-09-01,0.0,0.0,0.0,736.0,15721.0,15721.0
2003-10-01,0.0,0.0,0.0,-103.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,10657.0,140852.0,140852.0
2003-12-01,312.0,5974.0,5974.0,213.0,4080.0,4080.0
2004-01-01,988.0,26726.0,26726.0,95.0,2584.0,2584.0
2004-02-01,-6.0,845.0,845.0,-36.0,5124.0,5124.0
2004-03-01,14.0,149.0,149.0,4928.0,53420.0,53420.0
2004-04-01,0.0,0.0,0.0,568.0,13531.0,13531.0
2004-05-01,0.0,0.0,0.0,5233.0,90507.0,90507.0
2004-06-01,0.0,0.0,0.0,3479.0,54323.0,54323.0
2004-07-01,0.0,0.0,0.0,1714.0,36486.0,36486.0
2004-08-01,0.0,0.0,0.0,4054.0,67254.0,67254.0
2004-09-01,0.0,0.0,0.0,1401.0,27594.0,27594.0
2004-10-01,0.0,0.0,0.0,1974.0,39244.0,39244.0
2004-11-01,0.0,0.0,0.0,108.0,7321.0,7321.0
2004-12-01,10.0,420.0,420.0,327.0,12924.0,12924.0
2005-01-01,0.0,0.0,0.0,456.0,16907.53,16907.53
2005-02-01,0.0,0.0,0.0,432.0,16798.77,16798.77
2005-03-01,3.0,211.34,211.34,162.0,11163.6,11163.6
2005-04-01,0.0,0.0,0.0,1672.0,40203.47,40203.47
2005-05-01,13.0,245.62,245.62,1730.0,33264.23,33264.23
2005-06-01,0.0,0.0,0.0,1678.0,30962.23,30962.23
2005-07-01,0.0,0.0,0.0,3028.0,58091.16,58091.16
2005-08-01,0.0,0.0,0.0,2423.0,47037.56,47037.56
2005-09-01,0.0,0.0,0.0,1723.0,35110.66,35110.66
2005-10-01,0.0,0.0,0.0,3246.0,57598.39,57598.39
2005-11-01,0.0,0.0,0.0,2727.0,50923.15,50923.15
2005-12-01,1657.0,34300.56,34300.56,1896.0,39248.02,39248.02
2006-01-01,0.0,0.0,0.0,64.0,5647.0,5647.0
2006-02-01,21.0,2239.0,2239.0,26.0,2842.0,2842.0
2006-03-01,0.0,0.0,0.0,170.0,6983.0,6983.0
2006-04-01,0.0,0.0,0.0,207.0,8690.0,8690.0
2006-05-01,0.0,0.0,0.0,3077.0,52673.0,52673.0
2006-06-01,0.0,0.0,0.0,2263.0,41407.0,41407.0
2006-07-01,0.0,0.0,0.0,6095.0,120574.0,120574.0
2006-08-01,0.0,0.0,0.0,4751.0,97094.0,97094.0
2006-09-01,0.0,0.0,0.0,3972.0,63433.0,63433.0
2006-10-01,0.0,0.0,0.0,1704.0,33475.0,33475.0
2006-11-01,0.0,0.0,0.0,1295.0,27314.0,27314.0
2006-12-01,0.0,0.0,0.0,1575.0,32140.0,32140.0
2007-01-01,0.0,0.0,0.0,1817.0,38410.0,38410.0
2007-02-01,0.0,0.0,0.0,4204.0,65682.0,65682.0
2007-03-01,0.0,0.0,0.0,2700.0,52493.0,52493.0
2007-04-01,360.267,6849.0,6849.0,862.7330000000001,16401.0,16401.0
2007-05-01,0.0,0.0,0.0,8985.0,158016.0,158016.0
2007-06-01,0.0,0.0,0.0,3283.0,62419.0,62419.0
2007-07-01,0.0,0.0,0.0,2422.0,49149.0,49149.0
2007-08-01,0.0,0.0,0.0,4742.0,78216.0,78216.0
2007-09-01,0.0,0.0,0.0,1185.0,28179.0,28179.0
2007-10-01,0.0,0.0,0.0,735.0,18618.0,18618.0
2007-11-01,0.0,0.0,0.0,1446.0,22863.0,22863.0
2007-12-01,0.0,0.0,0.0,1054.0,10859.0,10859.0
2008-01-01,0.0,0.0,0.0,565.0,14019.0,14019.0
2008-02-01,0.0,0.0,0.0,428.0,12450.0,12450.0
2008-03-01,0.0,0.0,0.0,290.0,10362.0,10362.0
2008-04-01,0.0,0.0,0.0,221.0,7612.0,7612.0
2008-05-01,0.0,0.0,0.0,5462.0,106410.0,106410.0
2008-06-01,0.0,0.0,0.0,2596.0,44857.0,44857.0
2008-07-01,0.0,0.0,0.0,2733.0,60022.0,60022.0
2008-08-01,0.0,0.0,0.0,843.0,25058.0,25058.0
2008-09-01,0.0,0.0,0.0,1434.0,28902.0,28902.0
2008-10-01,0.0,0.0,0.0,-84.0,3082.0,3082.0
2008-11-01,0.0,0.0,0.0,516.0,11516.0,11516.0
2008-12-01,42.547000000000004,1022.0,1022.0,733.4530000000001,17626.0,17626.0
2009-01-01,0.0,0.0,0.0,10.0,5388.0,5388.0
2009-02-01,0.0,0.0,0.0,-68.0,2643.0,2643.0
2009-03-01,0.0,0.0,0.0,677.0,17887.0,17887.0
2009-04-01,0.0,0.0,0.0,1298.0,27578.0,27578.0
2009-05-01,0.0,0.0,0.0,2317.0,47062.0,47062.0
2009-06-01,0.0,0.0,0.0,1961.0,36910.0,36910.0
2009-07-01,0.0,0.0,0.0,444.0,10072.0,10072.0
2009-08-01,0.0,0.0,0.0,784.0,16812.0,16812.0
2009-09-01,0.0,0.0,0.0,5427.0,90536.0,90536.0
2009-10-01,0.0,0.0,0.0,5644.0,118989.0,118989.0
2009-11-01,0.0,0.0,0.0,3634.0,80023.0,80023.0
2009-12-01,0.0,0.0,0.0,8280.0,156547.0,156547.0
2010-01-01,0.0,0.0,0.0,5840.0,138045.0,138045.0
2010-02-01,0.0,0.0,0.0,5405.0,144451.0,144451.0
2010-03-01,0.0,0.0,0.0,2074.0,81178.0,81178.0
2010-04-01,0.0,0.0,0.0,3370.0,82856.0,82856.0
2010-05-01,0.0,0.0,0.0,4176.0,88041.0,88041.0
2010-06-01,0.0,0.0,0.0,4204.0,89182.0,89182.0
2010-07-01,0.0,0.0,0.0,12570.0,238872.0,238872.0
2010-08-01,0.0,0.0,0.0,16203.0,283953.0,283953.0
2010-09-01,0.0,0.0,0.0,2778.0,58721.0,58721.0
2010-10-01,0.0,0.0,0.0,1839.0,40481.0,40481.0
2010-11-01,0.0,0.0,0.0,5996.0,94414.0,94414.0
2010-12-01,0.0,0.0,0.0,4495.0,85366.0,85366.0
2011-01-01,0.0,0.0,0.0,2811.0,73636.0,73636.0
2011-02-01,0.0,0.0,0.0,2785.0,58300.0,58300.0
2011-03-01,0.0,0.0,0.0,2299.0,79452.0,79452.0
2011-04-01,0.0,0.0,0.0,2423.0,55860.0,55860.0
2011-05-01,0.0,0.0,0.0,1171.0,38085.0,38085.0
2011-06-01,0.0,0.0,0.0,3264.0,67899.0,67899.0
2011-07-01,0.0,0.0,0.0,13547.0,244603.0,244603.0
2011-08-01,0.0,0.0,0.0,7158.0,128711.0,128711.0
2011-09-01,0.0,0.0,0.0,1547.0,39102.0,39102.0
2011-10-01,0.0,0.0,0.0,510.0,17240.0,17240.0
2011-11-01,20.12,434.0,434.0,1459.88,31498.0,31498.0
2011-12-01,10.883,177.0,177.0,778.117,12660.0,12660.0
2012-01-01,0.0,0.0,0.0,46.0,4058.0,4058.0
2012-02-01,0.0,0.0,0.0,655.0,19287.0,19287.0
2012-03-01,18.603,263.0,263.0,1415.397,19991.0,19991.0
2012-04-01,394.146,6900.0,6900.0,2311.854,40472.0,40472.0
2012-05-01,0.0,0.0,0.0,1240.0,17478.0,17478.0
2012-06-01,0.0,0.0,0.0,5857.0,100384.0,100384.0
2012-07-01,0.0,0.0,0.0,11014.0,235571.0,235571.0
2012-08-01,0.0,0.0,0.0,2968.0,56916.0,56916.0
2012-09-01,0.0,0.0,0.0,1745.0,39681.0,39681.0
2012-10-01,0.0,0.0,0.0,1654.0,37405.0,37405.0
2012-11-01,0.0,0.0,0.0,2681.0,62704.0,62704.0
2012-12-01,0.0,0.0,0.0,3427.0,62337.0,62337.0
2013-01-01,0.0,0.0,0.0,3235.0,71651.0,71651.0
2013-02-01,0.0,0.0,0.0,2723.0,52878.0,52878.0
2013-03-01,0.0,0.0,0.0,2452.0,53060.0,53060.0
2013-04-01,0.0,0.0,0.0,2056.0,47880.0,47880.0
2013-05-01,0.0,0.0,0.0,421.0,18572.0,18572.0
2013-06-01,0.0,0.0,0.0,1390.0,30218.0,30218.0
2013-07-01,0.0,0.0,0.0,3031.0,79387.0,79387.0
2013-08-01,0.0,0.0,0.0,5357.0,91439.0,91439.0
2013-09-01,0.0,0.0,0.0,3384.0,69263.0,69263.0
2013-10-01,0.0,0.0,0.0,1429.0,41554.0,41554.0
2013-11-01,0.0,0.0,0.0,1134.0,22660.0,22660.0
2013-12-01,0.0,0.0,0.0,7530.0,122150.0,122150.0
2014-01-01,4.774,80.0,80.0,3712.226,62180.0,62180.0
2014-02-01,0.0,0.0,0.0,33.0,6812.0,6812.0
2014-03-01,0.0,0.0,0.0,190.0,5184.0,5184.0
2014-04-01,0.0,0.0,0.0,584.0,13165.0,13165.0
2014-05-01,0.0,0.0,0.0,818.0,14654.0,14654.0
2014-06-01,0.0,0.0,0.0,439.0,10488.0,10488.0
2014-07-01,0.0,0.0,0.0,426.0,11867.0,11867.0
2014-08-01,0.0,0.0,0.0,4681.0,81196.0,81196.0
2014-09-01,0.0,0.0,0.0,479.0,14608.0,14608.0
2014-10-01,0.0,0.0,0.0,1448.0,27556.0,27556.0
2014-11-01,0.0,0.0,0.0,7725.0,115301.0,115301.0
2014-12-01,0.0,0.0,0.0,3245.0,56252.0,56252.0
2015-01-01,0.0,0.0,0.0,849.0,12410.0,12410.0
2015-02-01,0.0,0.0,0.0,-107.0,2884.0,2884.0
2015-03-01,0.0,0.0,0.0,337.0,10961.0,10961.0
2015-04-01,0.0,0.0,0.0,285.0,6509.0,6509.0
2015-05-01,0.0,0.0,0.0,-33.0,1472.0,1472.0
2015-06-01,0.0,0.0,0.0,769.0,15084.0,15084.0
2015-07-01,0.0,0.0,0.0,3681.0,58566.0,58566.0
2015-08-01,12.678,223.0,223.0,1552.322,27275.0,27275.0
2015-09-01,0.0,0.0,0.0,547.0,13711.0,13711.0
2015-10-01,0.0,0.0,0.0,436.0,12089.0,12089.0
2015-11-01,0.0,0.0,0.0,361.0,8990.0,8990.0
2015-12-01,0.0,0.0,0.0,83.0,4219.0,4219.0
2016-01-01,0.0,0.0,0.0,-200.0,1093.0,1093.0
2016-02-01,0.0,0.0,0.0,-112.0,2537.0,2537.0
2016-03-01,-0.24,0.0,0.0,-184.76,0.0,0.0
2016-04-01,0.0,0.0,0.0,334.0,11797.0,11797.0
2016-05-01,0.0,0.0,0.0,-55.0,747.0,747.0
2016-06-01,0.0,0.0,0.0,488.0,10946.0,10946.0
2016-07-01,0.0,0.0,0.0,2253.0,43062.0,43062.0
2016-08-01,0.0,0.0,0.0,3941.0,61711.0,61711.0
2016-09-01,0.0,0.0,0.0,598.0,9977.0,9977.0
2016-10-01,0.0,0.0,0.0,1814.0,29668.0,29668.0
2016-11-01,0.0,0.0,0.0,-85.0,2290.0,2290.0
2016-12-01,0.0,0.0,0.0,2074.0,35645.0,35645.0
2017-01-01,55.571,1200.0,1200.0,210.746,4543.0,4543.0
2017-02-01,11.503,246.0,246.0,171.449,3696.0,3696.0
2017-03-01,25.062,543.0,543.0,286.173,6170.0,6170.0
2017-04-01,29.277,634.0,634.0,427.484,9217.0,9217.0
2017-05-01,53.058,1142.0,1142.0,398.698,8596.0,8596.0
2017-06-01,24.178,520.0,520.0,509.113,10976.0,10976.0
2017-07-01,20.214,434.0,434.0,1028.993,22184.0,22184.0
2017-08-01,15.152,326.0,326.0,1030.03,22207.0,22207.0
2017-09-01,16.659,360.0,360.0,1011.395,21805.0,21805.0
2017-10-01,26.99,583.0,583.0,711.244,15334.0,15334.0
2017-11-01,44.54,960.0,960.0,857.249,18482.0,18482.0
2017-12-01,47.388,1022.0,1022.0,996.834,21492.0,21492.0
2018-01-01,0.0,0.0,0.0,312.066,7116.0,7116.0
2018-02-01,0.0,0.0,0.0,310.665,7083.0,7083.0
2018-03-01,0.0,0.0,0.0,412.775,9412.0,9412.0
2018-04-01,0.0,0.0,0.0,542.026,12360.0,12360.0
2018-05-01,0.0,0.0,0.0,637.03,14525.0,14525.0
2018-06-01,0.0,0.0,0.0,572.768,13060.0,13060.0
2018-07-01,0.0,0.0,0.0,754.685,17208.0,17208.0
2018-08-01,0.0,0.0,0.0,350.747,7997.0,7997.0
2018-09-01,0.0,0.0,0.0,601.535,13716.0,13716.0
2018-10-01,0.0,0.0,0.0,400.261,9126.0,9126.0
2018-11-01,0.0,0.0,0.0,255.282,5821.0,5821.0
2018-12-01,0.0,0.0,0.0,388.16,8851.0,8851.0
2019-01-01,0.0,0.0,0.0,72.437,5378.0,5378.0
2019-02-01,0.0,0.0,0.0,67.597,5018.0,5018.0
2019-03-01,0.0,0.0,0.0,74.367,5521.0,5521.0
2019-04-01,0.0,0.0,0.0,56.999,4231.0,4231.0
2019-05-01,0.0,0.0,0.0,65.708,4878.0,4878.0
2019-06-01,0.0,0.0,0.0,87.453,6492.0,6492.0
2019-07-01,0.0,0.0,0.0,132.32,9824.0,9824.0
2019-08-01,0.0,0.0,0.0,135.639,10070.0,10070.0
2019-09-01,0.0,0.0,0.0,98.382,7303.0,7303.0
2019-10-01,0.0,0.0,0.0,73.036,5423.0,5423.0
2019-11-01,0.0,0.0,0.0,68.446,5082.0,5082.0
2019-12-01,0.0,0.0,0.0,90.616,6727.0,6727.0
2020-01-01,0.0,0.0,0.0,116.757,4935.0,4935.0
2020-02-01,0.0,0.0,0.0,138.701,5863.0,5863.0
2020-03-01,0.0,0.0,0.0,58.232,2461.0,2461.0
2020-04-01,0.0,0.0,0.0,72.724,3074.0,3074.0
2020-05-01,0.0,0.0,0.0,108.14,4571.0,4571.0
2020-06-01,0.0,0.0,0.0,120.49,5093.0,5093.0
2020-07-01,0.0,0.0,0.0,197.349,8343.0,8343.0
2020-08-01,0.0,0.0,0.0,111.188,4700.0,4700.0
2020-09-01,0.0,0.0,0.0,86.528,3657.0,3657.0
2020-10-01,0.0,0.0,0.0,89.967,3803.0,3803.0
2020-11-01,0.0,0.0,0.0,72.923,3083.0,3083.0
2020-12-01,0.0,0.0,0.0,125.001,5284.0,5284.0
2021-01-01,0.125,0.0,0.0,5.029,92.0,92.0
2021-02-01,12.551,228.0,228.0,504.486,9205.0,9205.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,26.577,486.0,486.0,1068.285,19492.0,19492.0
2021-05-01,4.672,86.0,86.0,187.786,3426.0,3426.0
2021-06-01,49.566,902.0,902.0,1992.367,36353.0,36353.0
2021-07-01,37.805,691.0,691.0,1519.623,27727.0,27727.0
2021-08-01,39.146,714.0,714.0,1573.521,28711.0,28711.0
2021-09-01,1.395,23.0,23.0,56.067,1023.0,1023.0
2021-10-01,5.196,97.0,97.0,208.877,3812.0,3812.0
2021-11-01,2.733,51.0,51.0,109.84,2004.0,2004.0
