measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2015-11-01,1638.92,15273.0,15273.0
2015-12-01,1349.08,12572.0,12572.0
2016-01-01,1729.277,15965.0,15965.0
2016-02-01,2886.384,26647.0,26647.0
2016-03-01,3185.985,29413.0,29413.0
2016-04-01,3711.464,34264.0,34264.0
2016-05-01,4613.521,42592.0,42592.0
2016-06-01,4424.888,40851.0,40851.0
2016-07-01,5165.572,47689.0,47689.0
2016-08-01,5094.058,47028.0,47028.0
2016-09-01,4494.454,41493.0,41493.0
2016-10-01,3788.796,34978.0,34978.0
2016-11-01,3254.746,30048.0,30048.0
2016-12-01,2373.855,21915.0,21915.0
2017-01-01,1796.69,16553.0,16553.0
2017-02-01,2006.836,18489.0,18489.0
2017-03-01,3742.226,34477.0,34477.0
2017-04-01,3942.725,36324.0,36324.0
2017-05-01,4957.308,45672.0,45672.0
2017-06-01,5372.273,49495.0,49495.0
2017-07-01,4896.887,45115.0,45115.0
2017-08-01,4525.485,41693.0,41693.0
2017-09-01,4225.837,38933.0,38933.0
2017-10-01,3892.979,35866.0,35866.0
2017-11-01,2392.25,22040.0,22040.0
2017-12-01,2281.504,21019.0,21019.0
2018-01-01,2090.328,19030.0,19030.0
2018-02-01,2942.443,26788.0,26788.0
2018-03-01,3364.499,30630.0,30630.0
2018-04-01,4206.044,38292.0,38292.0
2018-05-01,5069.884,46156.0,46156.0
2018-06-01,5462.467,49730.0,49730.0
2018-07-01,4721.591,42985.0,42985.0
2018-08-01,4754.457,43285.0,43285.0
2018-09-01,4500.762,40975.0,40975.0
2018-10-01,3546.011,32283.0,32283.0
2018-11-01,2439.098,22206.0,22206.0
2018-12-01,1940.416,17666.0,17666.0
2019-01-01,1962.239,17474.0,17474.0
2019-02-01,2289.594,20389.0,20389.0
2019-03-01,3477.923,30971.0,30971.0
2019-04-01,4045.062,36021.0,36021.0
2019-05-01,4211.564,37504.0,37504.0
2019-06-01,5091.529,45340.0,45340.0
2019-07-01,5024.702,44745.0,44745.0
2019-08-01,4921.091,43822.0,43822.0
2019-09-01,4024.419,35837.0,35837.0
2019-10-01,3697.774,32929.0,32929.0
2019-11-01,2364.853,21059.0,21059.0
2019-12-01,1524.25,13573.0,13573.0
2020-01-01,2098.925,18401.0,18401.0
2020-02-01,2845.193,24944.0,24944.0
2020-03-01,2784.193,24409.0,24409.0
2020-04-01,3508.867,30762.0,30762.0
2020-05-01,4592.228,40260.0,40260.0
2020-06-01,4572.943,40091.0,40091.0
2020-07-01,5165.215,45283.0,45283.0
2020-08-01,4279.238,37516.0,37516.0
2020-09-01,3360.046,29458.0,29458.0
2020-10-01,3105.782,27228.0,27228.0
2020-11-01,2455.349,21526.0,21526.0
2020-12-01,1944.021,17043.0,17043.0
2021-01-01,1893.448,16746.0,16746.0
2021-02-01,2480.365,21936.0,21936.0
2021-03-01,3202.582,28324.0,28324.0
2021-04-01,4008.794,35454.0,35454.0
2021-05-01,4369.512,38644.0,38644.0
2021-06-01,4244.511,37538.0,37538.0
2021-07-01,4065.432,35955.0,35955.0
2021-08-01,3998.767,35365.0,35365.0
2021-09-01,3447.972,30494.0,30494.0
2021-10-01,2869.833,25381.0,25381.0
2021-11-01,2283.501,20195.0,20195.0
2021-12-01,1560.283,13799.0,13799.0
2022-01-01,1925.605,6570.0,6570.0
2022-02-01,2296.853,7837.0,7837.0
2022-03-01,3045.14,10390.0,10390.0
2022-04-01,3435.021,11720.0,11720.0
2022-05-01,4025.946,13737.0,13737.0
2022-06-01,4192.016,14303.0,14303.0
2022-07-01,4043.142,13795.0,13795.0
2022-08-01,3754.025,12809.0,12809.0
2022-09-01,3168.084,10810.0,10810.0
2022-10-01,2918.726,9959.0,9959.0
2022-11-01,2163.743,7383.0,7383.0
2022-12-01,1512.699,5161.0,5161.0
2023-01-01,1720.0,5869.0,5869.0
2023-02-01,2038.0,6954.0,6954.0
2023-03-01,2398.0,8182.0,8182.0
2023-04-01,2349.0,8015.0,8015.0
2023-05-01,2807.0,9577.0,9577.0
2023-06-01,3938.0,13436.0,13436.0
2023-07-01,3902.0,13314.0,13314.0
2023-08-01,3375.0,11516.0,11516.0
2023-09-01,3400.0,11601.0,11601.0
2023-10-01,3238.0,11048.0,11048.0
2023-11-01,2572.0,8776.0,8776.0
2023-12-01,2184.0,7452.0,7452.0
2024-01-01,2668.0,9103.0,9103.0
2024-02-01,2538.0,8660.0,8660.0
2024-03-01,3163.0,10792.0,10792.0
2024-04-01,3739.0,12757.0,12757.0
2024-05-01,3773.0,12873.0,12873.0
2024-06-01,3589.0,12246.0,12246.0
2024-07-01,3862.0,13177.0,13177.0
2024-08-01,3832.0,13075.0,13075.0
2024-09-01,3574.0,12194.0,12194.0
2024-10-01,3368.0,11492.0,11492.0
2024-11-01,2814.0,9601.0,9601.0
2024-12-01,2573.0,8779.0,8779.0
