measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-01-01,30.156,414.0,414.0
2021-02-01,29.324,402.0,402.0
2021-03-01,22.854,313.0,313.0
2021-04-01,26.034,358.0,358.0
2021-05-01,29.799,409.0,409.0
2021-06-01,40.562,557.0,557.0
2021-07-01,44.685,613.0,613.0
2021-08-01,45.57,625.0,625.0
2021-09-01,38.507,528.0,528.0
2021-10-01,32.584,448.0,448.0
2021-11-01,26.801,367.0,367.0
2021-12-01,28.124,386.0,386.0
2022-01-01,23.419,329.0,329.0
2022-02-01,20.85,295.0,295.0
2022-03-01,16.603,235.0,235.0
2022-04-01,17.308,245.0,245.0
2022-05-01,25.568,362.0,362.0
2022-06-01,31.123,440.0,440.0
2022-07-01,36.676,520.0,520.0
2022-08-01,36.866,522.0,522.0
2022-09-01,31.076,440.0,440.0
2022-10-01,24.018,340.0,340.0
2022-11-01,22.511,319.0,319.0
2022-12-01,24.982,354.0,354.0
2023-01-01,22.987,326.0,326.0
2023-02-01,21.681,307.0,307.0
2023-03-01,21.398,302.0,302.0
2023-04-01,20.665,293.0,293.0
2023-05-01,29.504,418.0,418.0
2023-06-01,34.082,482.0,482.0
2023-07-01,37.378,529.0,529.0
2023-08-01,41.141,582.0,582.0
2023-09-01,34.658,491.0,491.0
2023-10-01,25.583,362.0,362.0
2023-11-01,23.719,336.0,336.0
2023-12-01,25.204,356.0,356.0
2024-01-01,19.269,295.0,295.0
2024-02-01,13.303,204.0,204.0
2024-03-01,15.096,232.0,232.0
2024-04-01,14.183,217.0,217.0
2024-05-01,18.95,290.0,290.0
2024-06-01,21.379,328.0,328.0
2024-07-01,23.11,354.0,354.0
2024-08-01,26.112,400.0,400.0
2024-09-01,21.666,332.0,332.0
2024-10-01,18.768,288.0,288.0
2024-11-01,15.035,230.0,230.0
2024-12-01,16.129,247.0,247.0
