measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-05-01,189.836,1679.0,1679.0
2021-06-01,239.012,2114.0,2114.0
2021-07-01,223.467,1976.0,1976.0
2021-08-01,215.301,1904.0,1904.0
2021-09-01,183.796,1625.0,1625.0
2021-10-01,113.262,1002.0,1002.0
2021-11-01,85.828,759.0,759.0
2021-12-01,64.498,570.0,570.0
2022-01-01,100.111,342.0,342.0
2022-02-01,140.995,481.0,481.0
2022-03-01,192.577,657.0,657.0
2022-04-01,176.103,601.0,601.0
2022-05-01,236.112,806.0,806.0
2022-06-01,301.699,1029.0,1029.0
2022-07-01,288.543,985.0,985.0
2022-08-01,269.239,919.0,919.0
2022-09-01,240.345,820.0,820.0
2022-10-01,185.642,633.0,633.0
2022-11-01,103.37,353.0,353.0
2022-12-01,60.264,206.0,206.0
2023-01-01,101.0,345.0,345.0
2023-02-01,128.0,437.0,437.0
2023-03-01,181.0,618.0,618.0
2023-04-01,207.0,706.0,706.0
2023-05-01,242.0,826.0,826.0
2023-06-01,267.0,911.0,911.0
2023-07-01,273.0,931.0,931.0
2023-08-01,244.0,833.0,833.0
2023-09-01,198.0,676.0,676.0
2023-10-01,155.0,529.0,529.0
2023-11-01,108.0,368.0,368.0
2023-12-01,83.0,283.0,283.0
2024-01-01,109.0,372.0,372.0
2024-02-01,135.0,461.0,461.0
2024-03-01,208.0,710.0,710.0
2024-04-01,223.0,761.0,761.0
2024-05-01,254.0,867.0,867.0
2024-06-01,239.0,815.0,815.0
2024-07-01,255.0,870.0,870.0
2024-08-01,201.0,686.0,686.0
2024-09-01,215.0,734.0,734.0
2024-10-01,164.0,560.0,560.0
2024-11-01,103.0,351.0,351.0
2024-12-01,88.0,300.0,300.0
