measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2002-01-01,4.327,53.0,53.0
2002-02-01,4.146,51.0,51.0
2002-03-01,3.959,49.0,49.0
2002-04-01,3.9490000000000003,49.0,49.0
2002-05-01,3.4320000000000004,42.0,42.0
2002-06-01,4.348,53.0,53.0
2002-07-01,5.058,62.0,62.0
2002-08-01,4.639,57.0,57.0
2002-09-01,4.151,51.0,51.0
2002-10-01,4.077,50.0,50.0
2002-11-01,4.313000000000001,53.0,53.0
2002-12-01,4.601,57.0,57.0
2003-01-01,5.5680000000000005,76.0,76.0
2003-02-01,4.837000000000001,66.0,66.0
2003-03-01,4.336,59.0,59.0
2003-04-01,3.777,51.0,51.0
2003-05-01,4.182,57.0,57.0
2003-06-01,4.357,59.0,59.0
2003-07-01,5.949,81.0,81.0
2003-08-01,5.828,79.0,79.0
2003-09-01,4.87,66.0,66.0
2003-10-01,4.664000000000001,63.0,63.0
2003-11-01,5.132000000000001,70.0,70.0
2003-12-01,5.501,75.0,75.0
2004-01-01,1.024,12.0,12.0
2004-02-01,0.5860000000000001,7.0,7.0
2004-03-01,0.36100000000000004,4.0,4.0
2004-04-01,0.245,3.0,3.0
2004-05-01,0.249,3.0,3.0
2004-06-01,0.235,3.0,3.0
2004-07-01,0.268,3.0,3.0
2004-08-01,0.34400000000000003,4.0,4.0
2004-09-01,0.35100000000000003,4.0,4.0
2004-10-01,0.345,4.0,4.0
2004-11-01,0.315,4.0,4.0
2004-12-01,0.676,8.0,8.0
2006-01-01,6.816000000000001,70.0,70.0
2006-02-01,3.567,36.0,36.0
2006-03-01,2.996,31.0,31.0
2006-04-01,5.739,59.0,59.0
2006-05-01,5.365,55.0,55.0
2006-06-01,4.876,50.0,50.0
2006-07-01,7.063000000000001,72.0,72.0
2006-08-01,6.851,70.0,70.0
2006-09-01,3.148,32.0,32.0
2006-10-01,3.325,34.0,34.0
2006-11-01,3.915,40.0,40.0
2006-12-01,4.338,44.0,44.0
2007-01-01,15.094000000000001,167.0,167.0
2007-02-01,6.976,75.0,75.0
2007-03-01,1.37,17.0,17.0
2007-04-01,1.099,12.0,12.0
2007-05-01,18.856,208.0,208.0
2007-06-01,14.534,162.0,162.0
2007-07-01,1.5210000000000001,17.0,17.0
2007-08-01,9.726,110.0,110.0
2007-09-01,1.304,17.0,17.0
2007-10-01,0.516,6.0,6.0
2007-11-01,7.022,81.0,81.0
2007-12-01,1.984,23.0,23.0
2008-01-01,6.7170000000000005,81.0,81.0
2008-02-01,1.11,12.0,12.0
2008-03-01,4.331,52.0,52.0
2008-04-01,2.6310000000000002,29.0,29.0
2008-05-01,0.912,12.0,12.0
2008-06-01,0.389,6.0,6.0
2008-07-01,1.181,12.0,12.0
2008-08-01,4.216,52.0,52.0
2008-09-01,8.043000000000001,98.0,98.0
2008-10-01,20.329,243.0,243.0
2008-11-01,3.1590000000000003,41.0,41.0
2008-12-01,2.982,35.0,35.0
2009-01-01,0.109,0.0,0.0
2009-02-01,0.382,5.0,5.0
2009-03-01,0.052000000000000005,0.0,0.0
2009-04-01,0.26,5.0,5.0
2009-05-01,1.996,33.0,33.0
2009-06-01,0.8220000000000001,9.0,9.0
2009-07-01,1.413,19.0,19.0
2009-08-01,1.0490000000000002,14.0,14.0
2009-09-01,1.115,14.0,14.0
2009-10-01,0.384,5.0,5.0
2009-11-01,0.6970000000000001,9.0,9.0
2009-12-01,0.7210000000000001,9.0,9.0
2010-01-01,2.3560000000000003,33.0,33.0
2010-02-01,2.7680000000000002,46.0,46.0
2010-03-01,0.373,7.0,7.0
2010-04-01,0.509,7.0,7.0
2010-05-01,3.007,46.0,46.0
2010-06-01,1.999,33.0,33.0
2010-07-01,0.20600000000000002,0.0,0.0
2010-08-01,0.7180000000000001,13.0,13.0
2010-09-01,0.279,7.0,7.0
2010-10-01,1.5290000000000001,26.0,26.0
2010-11-01,4.862,72.0,72.0
2010-12-01,1.3940000000000001,20.0,20.0
2011-01-01,3.198,37.0,37.0
2011-02-01,1.002,15.0,15.0
2011-03-01,5.114,73.0,73.0
2011-04-01,3.504,51.0,51.0
2011-05-01,1.886,29.0,29.0
2011-06-01,3.517,51.0,51.0
2011-07-01,1.93,29.0,29.0
2011-08-01,0.995,15.0,15.0
2011-09-01,0.466,7.0,7.0
2011-10-01,1.395,22.0,22.0
2011-11-01,2.013,29.0,29.0
2011-12-01,1.98,29.0,29.0
2012-01-01,3.45,29.0,29.0
2012-02-01,6.369,70.0,70.0
2012-03-01,4.558,52.0,52.0
2012-04-01,13.849,151.0,151.0
2012-05-01,9.873,110.0,110.0
2012-06-01,2.637,29.0,29.0
2012-07-01,2.902,29.0,29.0
2012-08-01,2.439,29.0,29.0
2012-09-01,2.951,35.0,35.0
2012-10-01,2.357,23.0,23.0
2012-11-01,2.998,35.0,35.0
2012-12-01,1.617,17.0,17.0
2013-01-01,2.305,23.0,23.0
2013-02-01,1.381,17.0,17.0
2013-03-01,3.7,41.0,41.0
2013-04-01,18.561,203.0,203.0
2013-05-01,6.607,70.0,70.0
2013-06-01,1.312,12.0,12.0
2013-07-01,1.112,12.0,12.0
2013-08-01,2.078,23.0,23.0
2013-09-01,2.408,29.0,29.0
