measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,0.8410000000000001,126.0,126.0
2003-02-01,0.668,100.0,100.0
2003-03-01,0.759,114.0,114.0
2003-04-01,0.747,112.0,112.0
2003-05-01,0.905,135.0,135.0
2003-06-01,0.912,137.0,137.0
2003-07-01,0.9820000000000001,147.0,147.0
2003-08-01,0.9590000000000001,144.0,144.0
2003-09-01,0.921,138.0,138.0
2003-10-01,0.784,117.0,117.0
2003-11-01,0.754,113.0,113.0
2003-12-01,0.766,115.0,115.0
2004-01-01,-0.785,1.0,1.0
2004-02-01,-0.445,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,-0.912,1.0,1.0
2004-05-01,-3.543,3.0,3.0
2004-06-01,-55.368,49.0,49.0
2004-07-01,-80.867,71.0,71.0
2004-08-01,-0.891,1.0,1.0
2004-09-01,-5.579000000000001,5.0,5.0
2004-10-01,-0.8490000000000001,1.0,1.0
2004-11-01,-1.209,1.0,1.0
2004-12-01,-0.552,0.0,0.0
2005-01-01,-13.089,14.73,14.73
2005-02-01,-6.643000000000001,7.48,7.48
2005-03-01,-8.04,9.05,9.05
2005-04-01,-8.378,9.43,9.43
2005-05-01,-9.872,11.11,11.11
2005-06-01,-8.938,10.06,10.06
2005-07-01,-14.312000000000001,16.11,16.11
2005-08-01,-15.838000000000001,17.82,17.82
2005-09-01,-15.728000000000002,17.7,17.7
2005-10-01,-9.385,10.56,10.56
2005-11-01,-7.481000000000001,8.42,8.42
2005-12-01,-16.295,18.34,18.34
2006-01-01,-8.512,4.0,4.0
2006-02-01,-8.423,4.0,4.0
2006-03-01,-7.385,4.0,4.0
2006-04-01,-9.742,5.0,5.0
2006-05-01,-8.805,4.0,4.0
2006-06-01,-10.53,5.0,5.0
2006-07-01,-10.215,5.0,5.0
2006-08-01,-10.993,5.0,5.0
2006-09-01,-7.81,4.0,4.0
2006-10-01,-10.052,5.0,5.0
2006-11-01,-8.774000000000001,4.0,4.0
2006-12-01,-9.761000000000001,5.0,5.0
2007-01-01,-2.548,6.0,6.0
2007-02-01,-5.006,12.0,12.0
2007-03-01,-2.838,6.0,6.0
2007-04-01,-5.906000000000001,19.0,19.0
2007-05-01,-5.9590000000000005,19.0,19.0
2007-06-01,-6.578,19.0,19.0
2007-07-01,-7.388000000000001,19.0,19.0
2007-08-01,-10.598,31.0,31.0
2007-09-01,-6.782,19.0,19.0
2007-10-01,-6.508,19.0,19.0
2007-11-01,-2.394,6.0,6.0
2007-12-01,-1.495,6.0,6.0
2008-01-01,-6.565,6.0,6.0
2008-02-01,-5.789000000000001,6.0,6.0
2008-03-01,-6.444,6.0,6.0
2008-04-01,-12.772,23.0,23.0
2008-05-01,-12.99,17.0,17.0
2008-06-01,-18.352,23.0,23.0
2008-07-01,-11.73,17.0,17.0
2008-08-01,-14.568000000000001,17.0,17.0
2008-09-01,-18.146,23.0,23.0
2008-10-01,-8.578000000000001,12.0,12.0
2008-11-01,-5.138,6.0,6.0
2008-12-01,-3.9280000000000004,6.0,6.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,-109.0,60.0,60.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
