measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2005-01-01,87.13,1647.35,1647.35
2005-02-01,78.644,1486.9,1486.9
2005-03-01,84.872,1604.67,1604.67
2005-04-01,85.28,1612.38,1612.38
2005-05-01,93.664,1770.88,1770.88
2005-06-01,120.305,2274.6,2274.6
2005-07-01,154.053,2912.66,2912.66
2005-08-01,159.648,3018.45,3018.45
2005-09-01,120.409,2276.55,2276.55
2005-10-01,93.461,1767.05,1767.05
2005-11-01,83.38900000000001,1576.63,1576.63
2005-12-01,95.145,1798.88,1798.88
2006-01-01,20.155,564.0,564.0
2006-02-01,23.912000000000003,669.0,669.0
2006-03-01,27.273,763.0,763.0
2006-04-01,30.506,853.0,853.0
2006-05-01,35.333,988.0,988.0
2006-06-01,45.024,1259.0,1259.0
2006-07-01,56.605,1583.0,1583.0
2006-08-01,57.319,1603.0,1603.0
2006-09-01,39.0,1091.0,1091.0
2006-10-01,35.311,987.0,987.0
2006-11-01,26.224,733.0,733.0
2006-12-01,27.338,764.0,764.0
2008-01-01,-20.102,231.0,231.0
2008-02-01,-16.844,195.0,195.0
2008-03-01,-15.808000000000002,183.0,183.0
2008-04-01,-17.983,209.0,209.0
2008-05-01,-14.294,166.0,166.0
2008-06-01,-15.644,181.0,181.0
2008-07-01,-20.491,237.0,237.0
2008-08-01,-23.973000000000003,278.0,278.0
2008-09-01,-21.592000000000002,250.0,250.0
2008-10-01,-20.129,233.0,233.0
2008-11-01,-17.53,203.0,203.0
2008-12-01,-19.61,227.0,227.0
2009-01-01,21.775,907.0,907.0
2009-02-01,20.034000000000002,835.0,835.0
2009-03-01,18.641000000000002,776.0,776.0
2009-04-01,16.013,668.0,668.0
2009-05-01,16.269000000000002,678.0,678.0
2009-06-01,15.079,628.0,628.0
2009-07-01,27.591,1149.0,1149.0
2009-08-01,28.292,1179.0,1179.0
2009-09-01,29.648,1235.0,1235.0
2009-10-01,23.184,966.0,966.0
2009-11-01,21.172,882.0,882.0
2009-12-01,24.302,1013.0,1013.0
2010-01-01,53.891000000000005,598.0,598.0
2010-02-01,49.754000000000005,552.0,552.0
2010-03-01,52.985,588.0,588.0
2010-04-01,44.629000000000005,495.0,495.0
2010-05-01,32.506,361.0,361.0
2010-06-01,30.344,337.0,337.0
2010-07-01,50.093,556.0,556.0
2010-08-01,59.129000000000005,656.0,656.0
2010-09-01,54.792,609.0,609.0
2010-10-01,61.512,682.0,682.0
2010-11-01,51.799,575.0,575.0
2010-12-01,48.526,539.0,539.0
2011-01-01,-17.274,451.0,451.0
2011-02-01,-17.036,446.0,446.0
2011-03-01,-13.551,354.0,354.0
2011-04-01,-11.546,302.0,302.0
2011-05-01,-10.302,270.0,270.0
2011-06-01,-11.464,300.0,300.0
2011-07-01,-18.38,481.0,481.0
2011-08-01,-22.567,590.0,590.0
2011-09-01,-22.909,599.0,599.0
2011-10-01,-18.348,480.0,480.0
2011-11-01,-18.089,473.0,473.0
2011-12-01,-23.534,615.0,615.0
2012-01-01,11.155,674.0,674.0
2012-02-01,11.154,675.0,675.0
2012-03-01,10.609,641.0,641.0
2012-04-01,9.829,595.0,595.0
2012-05-01,9.761,591.0,591.0
2012-06-01,10.333,625.0,625.0
2012-07-01,12.221,739.0,739.0
2012-08-01,16.092,974.0,974.0
2012-09-01,14.619,885.0,885.0
2012-10-01,13.528,818.0,818.0
2012-11-01,11.68,707.0,707.0
2012-12-01,11.019,667.0,667.0
2013-01-01,4.688,642.0,642.0
2013-02-01,4.319,591.0,591.0
2013-03-01,4.165,570.0,570.0
2013-04-01,3.584,491.0,491.0
2013-05-01,3.785,518.0,518.0
2013-06-01,4.478,613.0,613.0
2013-07-01,5.682,778.0,778.0
2013-08-01,5.795,794.0,794.0
2013-09-01,5.78,792.0,792.0
2013-10-01,5.016,686.0,686.0
2013-11-01,4.947,677.0,677.0
2013-12-01,5.761,789.0,789.0
2014-01-01,0.0,597.0,597.0
2014-02-01,0.0,556.0,556.0
2014-03-01,0.0,483.0,483.0
2014-04-01,0.0,459.0,459.0
2014-05-01,0.0,463.0,463.0
2014-06-01,0.0,457.0,457.0
2014-07-01,0.0,646.0,646.0
2014-08-01,0.0,666.0,666.0
2014-09-01,0.0,698.0,698.0
2014-10-01,0.0,688.0,688.0
2014-11-01,0.0,497.0,497.0
2014-12-01,0.0,541.0,541.0
2015-01-01,3.786,597.0,597.0
2015-02-01,2.803,442.0,442.0
2015-03-01,3.284,518.0,518.0
2015-04-01,3.151,498.0,498.0
2015-05-01,3.076,485.0,485.0
2015-06-01,4.326,683.0,683.0
2015-07-01,4.879,770.0,770.0
2015-08-01,5.147,812.0,812.0
2015-09-01,5.111,807.0,807.0
2015-10-01,4.924,777.0,777.0
2015-11-01,3.63,573.0,573.0
2015-12-01,3.883,612.0,612.0
2016-01-01,-3.337,588.0,588.0
2016-02-01,-2.648,467.0,467.0
2016-03-01,-2.06,364.0,364.0
2016-04-01,-1.97,348.0,348.0
2016-05-01,-2.126,376.0,376.0
2016-06-01,-3.235,571.0,571.0
2016-07-01,-3.815,674.0,674.0
2016-08-01,-4.22,745.0,745.0
2016-09-01,-3.493,617.0,617.0
2016-10-01,-3.446,608.0,608.0
2016-11-01,-2.65,468.0,468.0
2016-12-01,-3.0,530.0,530.0
2017-01-01,15.117,667.0,667.0
2017-02-01,11.539,508.0,508.0
2017-03-01,9.556,420.0,420.0
2017-04-01,8.536,375.0,375.0
2017-05-01,10.59,466.0,466.0
2017-06-01,13.932,613.0,613.0
2017-07-01,18.999,836.0,836.0
2017-08-01,21.447,944.0,944.0
2017-09-01,17.647,776.0,776.0
2017-10-01,16.713,735.0,735.0
2017-11-01,14.525,639.0,639.0
2017-12-01,15.399,677.0,677.0
2018-01-01,4.5,629.0,629.0
2018-02-01,3.951,551.0,551.0
2018-03-01,4.109,574.0,574.0
2018-04-01,3.093,431.0,431.0
2018-05-01,2.823,394.0,394.0
2018-06-01,3.862,539.0,539.0
2018-07-01,6.739,941.0,941.0
2018-08-01,6.234,870.0,870.0
2018-09-01,5.017,700.0,700.0
2018-10-01,5.608,783.0,783.0
2018-11-01,5.013,700.0,700.0
2018-12-01,5.051,705.0,705.0
2019-01-01,34.929,688.0,688.0
2019-02-01,32.385,638.0,638.0
2019-03-01,28.241,556.0,556.0
2019-04-01,19.817,390.0,390.0
2019-05-01,17.076,336.0,336.0
2019-06-01,22.834,450.0,450.0
2019-07-01,35.996,709.0,709.0
2019-08-01,42.281,832.0,832.0
2019-09-01,37.204,732.0,732.0
2019-10-01,38.105,750.0,750.0
2019-11-01,37.371,736.0,736.0
2019-12-01,38.761,763.0,763.0
2020-01-01,97.625,1000.0,1000.0
2020-02-01,86.213,881.0,881.0
2020-03-01,95.702,979.0,979.0
2020-04-01,67.681,693.0,693.0
2020-05-01,63.638,651.0,651.0
2020-06-01,89.52,916.0,916.0
2020-07-01,125.229,1281.0,1281.0
2020-08-01,155.732,1593.0,1593.0
2020-09-01,135.618,1388.0,1388.0
2020-10-01,140.843,1440.0,1440.0
2020-11-01,112.5,1151.0,1151.0
2020-12-01,124.699,1276.0,1276.0
2021-01-01,143.831,1321.0,1321.0
2021-02-01,121.972,1121.0,1121.0
2021-03-01,131.144,1206.0,1206.0
2021-04-01,116.368,1070.0,1070.0
2021-05-01,121.62,1118.0,1118.0
2021-06-01,166.308,1529.0,1529.0
2021-07-01,229.502,2109.0,2109.0
2021-08-01,209.543,1927.0,1927.0
2021-09-01,178.297,1639.0,1639.0
2021-10-01,169.971,1563.0,1563.0
2021-11-01,156.212,1436.0,1436.0
2021-12-01,161.232,1482.0,1482.0
2022-01-01,131.891,2520.0,2520.0
2022-02-01,109.504,2092.0,2092.0
2022-03-01,101.32,1935.0,1935.0
2022-04-01,103.786,1983.0,1983.0
2022-05-01,95.241,1819.0,1819.0
2022-06-01,129.534,2474.0,2474.0
2022-07-01,173.045,3306.0,3306.0
2022-08-01,208.802,3988.0,3988.0
2022-09-01,191.366,3655.0,3655.0
2022-10-01,175.74,3357.0,3357.0
2022-11-01,161.387,3083.0,3083.0
2022-12-01,178.384,3408.0,3408.0
2023-01-01,169.516,2433.0,2433.0
2023-02-01,144.394,2073.0,2073.0
2023-03-01,138.781,1992.0,1992.0
2023-04-01,108.417,1557.0,1557.0
2023-05-01,70.221,1008.0,1008.0
2023-06-01,92.379,1326.0,1326.0
2023-07-01,213.838,3070.0,3070.0
2023-08-01,215.767,3098.0,3098.0
