measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2002-01-01,632.307,7290.0,7290.0
2002-02-01,510.261,5883.0,5883.0
2002-03-01,628.955,7251.0,7251.0
2002-04-01,622.921,7181.0,7181.0
2002-05-01,504.149,5812.0,5812.0
2002-06-01,508.863,5866.0,5866.0
2002-07-01,671.672,7743.0,7743.0
2002-08-01,598.7420000000001,6903.0,6903.0
2002-09-01,539.293,6217.0,6217.0
2002-10-01,568.225,6551.0,6551.0
2002-11-01,496.108,5719.0,5719.0
2002-12-01,576.504,6646.0,6646.0
2003-01-01,2040.77,22559.0,22559.0
2003-02-01,1956.576,21629.0,21629.0
2003-03-01,1976.96,21854.0,21854.0
2003-04-01,1807.336,19979.0,19979.0
2003-05-01,1839.622,20336.0,20336.0
2003-06-01,1922.269,21249.0,21249.0
2003-07-01,2225.515,24602.0,24602.0
2003-08-01,2381.4590000000003,26326.0,26326.0
2003-09-01,2030.788,22449.0,22449.0
2003-10-01,1977.991,21865.0,21865.0
2003-11-01,1988.874,21986.0,21986.0
2003-12-01,2169.84,23986.0,23986.0
2004-01-01,2255.167,23494.0,23494.0
2004-02-01,2255.167,23494.0,23494.0
2004-03-01,2255.167,23494.0,23494.0
2004-04-01,2255.167,23494.0,23494.0
2004-05-01,2255.167,23494.0,23494.0
2004-06-01,2255.167,23494.0,23494.0
2004-07-01,2255.167,23494.0,23494.0
2004-08-01,2255.167,23494.0,23494.0
2004-09-01,2255.167,23494.0,23494.0
2004-10-01,2255.167,23494.0,23494.0
2004-11-01,2255.167,23494.0,23494.0
2004-12-01,2255.167,23494.0,23494.0
2005-01-01,2099.286,24329.27,24329.27
2005-02-01,1872.728,21703.63,21703.63
2005-03-01,2138.914,24788.54,24788.54
2005-04-01,2134.493,24737.3,24737.3
2005-05-01,2346.5640000000003,27195.07,27195.07
2005-06-01,2324.7670000000003,26942.45,26942.45
2005-07-01,2407.172,27897.46,27897.46
2005-08-01,2396.292,27771.38,27771.38
2005-09-01,2257.291,26160.45,26160.45
2005-10-01,2278.568,26407.04,26407.04
