measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2024-01-01,0.0,0.0,0.0,51.0,174.0,174.0
2024-02-01,0.0,0.0,0.0,49.0,167.0,167.0
2024-03-01,-5.0,0.0,0.0,32.0,109.0,109.0
2024-04-01,-9.0,0.0,0.0,205.0,699.0,699.0
2024-05-01,-2.0,0.0,0.0,622.0,2122.0,2122.0
2024-06-01,0.0,0.0,0.0,896.0,3057.0,3057.0
2024-07-01,0.0,0.0,0.0,975.0,3327.0,3327.0
2024-08-01,0.0,0.0,0.0,940.0,3207.0,3207.0
2024-09-01,-11.0,0.0,0.0,730.0,2491.0,2491.0
2024-10-01,-17.0,0.0,0.0,648.0,2211.0,2211.0
2024-11-01,-15.0,0.0,0.0,576.0,1965.0,1965.0
2024-12-01,-23.0,0.0,0.0,477.0,1628.0,1628.0
