measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,155.0,529.0,529.0
2023-02-01,296.0,1010.0,1010.0
2023-03-01,496.0,1692.0,1692.0
2023-04-01,569.0,1941.0,1941.0
2023-05-01,883.0,3013.0,3013.0
2023-06-01,567.0,1935.0,1935.0
2023-07-01,682.0,2327.0,2327.0
2023-08-01,611.0,2085.0,2085.0
2023-09-01,512.0,1747.0,1747.0
2023-10-01,361.0,1232.0,1232.0
2023-11-01,300.0,1024.0,1024.0
2023-12-01,147.0,502.0,502.0
2024-01-01,154.0,525.0,525.0
2024-02-01,293.0,1000.0,1000.0
2024-03-01,460.0,1570.0,1570.0
2024-04-01,507.0,1730.0,1730.0
2024-05-01,702.0,2395.0,2395.0
2024-06-01,599.0,2044.0,2044.0
2024-07-01,744.0,2539.0,2539.0
2024-08-01,565.0,1928.0,1928.0
2024-09-01,562.0,1918.0,1918.0
2024-10-01,490.0,1672.0,1672.0
2024-11-01,287.0,979.0,979.0
2024-12-01,197.0,672.0,672.0
