measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2012-12-01,829.0,7889.0,7889.0
2013-01-01,566.329,5403.0,5403.0
2013-02-01,610.032,5820.0,5820.0
2013-03-01,772.372,7369.0,7369.0
2013-04-01,740.11,7061.0,7061.0
2013-05-01,834.841,7965.0,7965.0
2013-06-01,798.08,7614.0,7614.0
2013-07-01,782.912,7470.0,7470.0
2013-08-01,766.717,7315.0,7315.0
2013-09-01,735.354,7016.0,7016.0
2013-10-01,808.234,7711.0,7711.0
2013-11-01,599.106,5716.0,5716.0
2013-12-01,573.913,5476.0,5476.0
2014-01-01,0.283,3.0,3.0
2014-02-01,0.274,3.0,3.0
2014-03-01,0.343,3.0,3.0
2014-04-01,0.331,3.0,3.0
2014-05-01,0.616,6.0,6.0
2014-06-01,1.367,13.0,13.0
2014-07-01,1.136,11.0,11.0
2014-08-01,1.115,11.0,11.0
2014-09-01,1.005,10.0,10.0
2014-10-01,1.066,10.0,10.0
2014-11-01,0.807,8.0,8.0
2014-12-01,0.657,6.0,6.0
2015-01-01,444.736,4144.0,4144.0
2015-02-01,592.951,5526.0,5526.0
2015-03-01,694.812,6475.0,6475.0
2015-04-01,814.971,7595.0,7595.0
2015-05-01,855.282,7970.0,7970.0
2015-06-01,801.86,7473.0,7473.0
2015-07-01,764.367,7123.0,7123.0
2015-08-01,788.709,7350.0,7350.0
2015-09-01,687.011,6402.0,6402.0
2015-10-01,578.125,5388.0,5388.0
2015-11-01,530.054,4940.0,4940.0
2015-12-01,477.122,4446.0,4446.0
2016-01-01,390.109,3601.0,3601.0
2016-02-01,474.148,4377.0,4377.0
2016-03-01,589.664,5444.0,5444.0
2016-04-01,597.609,5517.0,5517.0
2016-05-01,658.75,6082.0,6082.0
2016-06-01,601.415,5552.0,5552.0
2016-07-01,635.762,5869.0,5869.0
2016-08-01,798.675,7373.0,7373.0
2016-09-01,954.458,8812.0,8812.0
2016-10-01,1162.593,10733.0,10733.0
2016-11-01,1039.978,9601.0,9601.0
2016-12-01,871.839,8049.0,8049.0
2017-01-01,312.31,2877.0,2877.0
2017-02-01,352.21,3245.0,3245.0
2017-03-01,603.389,5559.0,5559.0
2017-04-01,666.035,6136.0,6136.0
2017-05-01,715.829,6595.0,6595.0
2017-06-01,780.215,7188.0,7188.0
2017-07-01,568.509,5238.0,5238.0
2017-08-01,624.876,5757.0,5757.0
2017-09-01,598.128,5511.0,5511.0
2017-10-01,568.973,5242.0,5242.0
2017-11-01,359.03,3308.0,3308.0
2017-12-01,334.496,3082.0,3082.0
2018-01-01,392.389,3572.0,3572.0
2018-02-01,461.457,4201.0,4201.0
2018-03-01,596.713,5432.0,5432.0
2018-04-01,723.156,6584.0,6584.0
2018-05-01,833.353,7587.0,7587.0
2018-06-01,895.569,8153.0,8153.0
2018-07-01,780.6,7107.0,7107.0
2018-08-01,779.357,7095.0,7095.0
2018-09-01,749.058,6819.0,6819.0
2018-10-01,558.559,5085.0,5085.0
2018-11-01,460.424,4192.0,4192.0
2018-12-01,333.365,3035.0,3035.0
2019-01-01,333.168,2967.0,2967.0
2019-02-01,351.058,3126.0,3126.0
2019-03-01,522.977,4657.0,4657.0
2019-04-01,615.662,5482.0,5482.0
2019-05-01,655.449,5837.0,5837.0
2019-06-01,737.257,6565.0,6565.0
2019-07-01,697.843,6214.0,6214.0
2019-08-01,710.393,6326.0,6326.0
2019-09-01,586.405,5222.0,5222.0
2019-10-01,576.41,5133.0,5133.0
2019-11-01,358.25,3190.0,3190.0
2019-12-01,261.128,2325.0,2325.0
2020-01-01,381.225,3342.0,3342.0
2020-02-01,400.4,3510.0,3510.0
2020-03-01,457.608,4012.0,4012.0
2020-04-01,636.366,5579.0,5579.0
2020-05-01,709.345,6219.0,6219.0
2020-06-01,666.588,5844.0,5844.0
2020-07-01,651.812,5714.0,5714.0
2020-08-01,615.647,5397.0,5397.0
2020-09-01,542.048,4752.0,4752.0
2020-10-01,518.378,4545.0,4545.0
2020-11-01,416.505,3651.0,3651.0
2020-12-01,384.078,3367.0,3367.0
2021-01-01,356.72,3155.0,3155.0
2021-02-01,418.127,3698.0,3698.0
2021-03-01,522.185,4618.0,4618.0
2021-04-01,555.738,4915.0,4915.0
2021-05-01,626.484,5541.0,5541.0
2021-06-01,620.319,5486.0,5486.0
2021-07-01,628.665,5560.0,5560.0
2021-08-01,592.731,5242.0,5242.0
2021-09-01,548.643,4852.0,4852.0
2021-10-01,530.812,4695.0,4695.0
2021-11-01,359.126,3176.0,3176.0
2021-12-01,309.45,2737.0,2737.0
