measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,15.736,188.0,188.0,0.0,0.0,0.0
2003-02-01,13.174000000000001,158.0,158.0,0.0,0.0,0.0
2003-03-01,14.759,177.0,177.0,0.0,0.0,0.0
2003-04-01,12.971,155.0,155.0,0.0,0.0,0.0
2003-05-01,12.811,153.0,153.0,0.0,0.0,0.0
2003-06-01,14.415,173.0,173.0,0.0,0.0,0.0
2003-07-01,15.691,188.0,188.0,0.0,0.0,0.0
2003-08-01,16.298000000000002,195.0,195.0,0.0,0.0,0.0
2003-09-01,14.193000000000001,170.0,170.0,0.0,0.0,0.0
2003-10-01,15.02,180.0,180.0,0.0,0.0,0.0
2003-11-01,12.693000000000001,152.0,152.0,0.0,0.0,0.0
2003-12-01,14.24,170.0,170.0,0.0,0.0,0.0
2004-01-01,0.9880000000000001,12.0,12.0,0.0,0.0,0.0
2004-02-01,0.496,6.0,6.0,0.0,0.0,0.0
2004-03-01,5.525,68.0,68.0,0.0,0.0,0.0
2004-04-01,7.844,97.0,97.0,0.0,0.0,0.0
2004-05-01,13.733,170.0,170.0,0.0,0.0,0.0
2004-06-01,4.401,54.0,54.0,0.0,0.0,0.0
2004-07-01,4.793,59.0,59.0,0.0,0.0,0.0
2004-08-01,13.801,170.0,170.0,0.0,0.0,0.0
2004-09-01,3.6060000000000003,45.0,45.0,0.0,0.0,0.0
2004-10-01,5.295,65.0,65.0,0.0,0.0,0.0
2004-11-01,0.9580000000000001,12.0,12.0,0.0,0.0,0.0
2004-12-01,0.561,7.0,7.0,0.0,0.0,0.0
2005-01-01,2.45,21.32,21.32,0.0,0.0,0.0
2005-02-01,0.8420000000000001,7.33,7.33,0.0,0.0,0.0
2005-03-01,0.933,8.12,8.12,0.0,0.0,0.0
2005-04-01,1.13,9.83,9.83,0.0,0.0,0.0
2005-05-01,1.05,9.14,9.14,0.0,0.0,0.0
2005-06-01,1.362,11.86,11.86,0.0,0.0,0.0
2005-07-01,1.387,12.06,12.06,0.0,0.0,0.0
2005-08-01,1.629,14.18,14.18,0.0,0.0,0.0
2005-09-01,1.066,9.28,9.28,0.0,0.0,0.0
2005-10-01,1.1840000000000002,10.31,10.31,0.0,0.0,0.0
2005-11-01,0.9520000000000001,8.28,8.28,0.0,0.0,0.0
2005-12-01,2.013,17.52,17.52,0.0,0.0,0.0
2006-01-01,2.233,35.0,35.0,,,
2006-02-01,1.1680000000000001,19.0,19.0,,,
2006-03-01,0.9810000000000001,16.0,16.0,,,
2006-04-01,1.88,30.0,30.0,,,
2006-05-01,1.7570000000000001,28.0,28.0,,,
2006-06-01,1.597,25.0,25.0,,,
2006-07-01,2.314,37.0,37.0,,,
2006-08-01,2.244,36.0,36.0,,,
2006-09-01,1.0310000000000001,16.0,16.0,,,
2006-10-01,1.089,17.0,17.0,,,
2006-11-01,1.2830000000000001,20.0,20.0,,,
2006-12-01,1.421,23.0,23.0,,,
2007-01-01,1.9520000000000002,23.0,23.0,,,
2007-02-01,4.336,46.0,46.0,,,
2007-03-01,1.175,12.0,12.0,,,
2007-04-01,1.139,12.0,12.0,,,
2007-05-01,1.2790000000000001,12.0,12.0,,,
2007-06-01,3.633,41.0,41.0,,,
2007-07-01,2.26,23.0,23.0,,,
2007-08-01,1.758,17.0,17.0,,,
2007-09-01,1.246,12.0,12.0,,,
2007-10-01,2.033,23.0,23.0,,,
2007-11-01,1.209,12.0,12.0,,,
2007-12-01,1.5,17.0,17.0,,,
2008-01-01,0.747,6.0,6.0,,,
2008-02-01,0.671,6.0,6.0,,,
2008-03-01,0.807,6.0,6.0,,,
2008-04-01,0.502,6.0,6.0,,,
2008-05-01,0.367,6.0,6.0,,,
2008-06-01,1.2750000000000001,12.0,12.0,,,
2008-07-01,0.369,6.0,6.0,,,
2008-08-01,0.35800000000000004,6.0,6.0,,,
2008-09-01,0.757,6.0,6.0,,,
2008-10-01,0.36100000000000004,6.0,6.0,,,
2008-11-01,0.231,0.0,0.0,,,
2008-12-01,0.41500000000000004,6.0,6.0,,,
2009-01-01,0.0,0.0,0.0,,,
2009-02-01,0.0,0.0,0.0,,,
2009-03-01,0.0,0.0,0.0,,,
2009-04-01,0.0,0.0,0.0,,,
2009-05-01,0.0,0.0,0.0,,,
2009-06-01,0.0,0.0,0.0,,,
2009-07-01,0.0,0.0,0.0,,,
2009-08-01,0.0,0.0,0.0,,,
2009-09-01,0.0,0.0,0.0,,,
2009-10-01,0.0,0.0,0.0,,,
2009-11-01,0.0,0.0,0.0,,,
2009-12-01,0.0,0.0,0.0,,,
2010-01-01,2.247,46.0,46.0,,,
2010-02-01,0.536,12.0,12.0,,,
2010-03-01,0.7140000000000001,17.0,17.0,,,
2010-04-01,1.236,29.0,29.0,,,
2010-05-01,2.399,52.0,52.0,,,
2010-06-01,1.591,35.0,35.0,,,
2010-07-01,1.012,23.0,23.0,,,
2010-08-01,1.101,23.0,23.0,,,
2010-09-01,0.9410000000000001,23.0,23.0,,,
2010-10-01,1.695,35.0,35.0,,,
2010-11-01,1.782,41.0,41.0,,,
2010-12-01,0.746,17.0,17.0,,,
2011-01-01,1.139,17.0,17.0,,,
2011-02-01,2.846,29.0,29.0,,,
2011-03-01,1.298,12.0,12.0,,,
2011-04-01,3.98,46.0,46.0,,,
2011-05-01,3.427,41.0,41.0,,,
2011-06-01,5.696,64.0,64.0,,,
2011-07-01,2.753,29.0,29.0,,,
2011-08-01,2.399,29.0,29.0,,,
2011-09-01,1.789,17.0,17.0,,,
2011-10-01,2.514,29.0,29.0,,,
2011-11-01,3.91,41.0,41.0,,,
2011-12-01,2.249,23.0,23.0,,,
2012-01-01,1.881,17.0,17.0,,,
2012-02-01,2.935,35.0,35.0,,,
2012-03-01,1.459,17.0,17.0,,,
2012-04-01,5.911,64.0,64.0,,,
2012-05-01,5.812,64.0,64.0,,,
2012-06-01,7.13,81.0,81.0,,,
2012-07-01,3.195,35.0,35.0,,,
2012-08-01,1.275,12.0,12.0,,,
2012-09-01,1.834,23.0,23.0,,,
2012-10-01,4.283,46.0,46.0,,,
2012-11-01,3.383,41.0,41.0,,,
2012-12-01,3.902,46.0,46.0,,,
2013-01-01,0.599,6.0,6.0,,,
2013-02-01,0.475,6.0,6.0,,,
2013-03-01,0.876,17.0,17.0,,,
2013-04-01,1.448,17.0,17.0,,,
2013-05-01,0.761,12.0,12.0,,,
2013-06-01,0.786,12.0,12.0,,,
2013-07-01,0.7,12.0,12.0,,,
2013-08-01,0.735,12.0,12.0,,,
2013-09-01,0.567,6.0,6.0,,,
2013-10-01,0.562,6.0,6.0,,,
2013-11-01,0.608,6.0,6.0,,,
2013-12-01,1.883,29.0,29.0,,,
2014-01-01,1.192,17.0,17.0,,,
2014-02-01,1.271,12.0,12.0,,,
2014-03-01,1.029,12.0,12.0,,,
2014-04-01,0.4,6.0,6.0,,,
2014-05-01,1.627,17.0,17.0,,,
2014-06-01,0.963,12.0,12.0,,,
2014-07-01,0.218,0.0,0.0,,,
2014-08-01,0.461,6.0,6.0,,,
2014-09-01,0.442,6.0,6.0,,,
2014-10-01,0.627,6.0,6.0,,,
2014-11-01,1.32,12.0,12.0,,,
2014-12-01,0.25,0.0,0.0,,,
2015-01-01,0.0,0.0,0.0,,,
2015-02-01,0.0,0.0,0.0,,,
2015-03-01,0.0,0.0,0.0,,,
2015-04-01,0.0,0.0,0.0,,,
2015-05-01,0.0,0.0,0.0,,,
2015-06-01,0.0,0.0,0.0,,,
2015-07-01,0.0,0.0,0.0,,,
2015-08-01,0.0,0.0,0.0,,,
2015-09-01,0.0,0.0,0.0,,,
2015-10-01,0.0,0.0,0.0,,,
2015-11-01,0.0,0.0,0.0,,,
