measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2022-01-01,53.916,764.0,764.0
2022-02-01,48.002,680.0,680.0
2022-03-01,38.224,541.0,541.0
2022-04-01,39.846,565.0,565.0
2022-05-01,58.864,834.0,834.0
2022-06-01,71.654,1015.0,1015.0
2022-07-01,84.436,1196.0,1196.0
2022-08-01,84.876,1202.0,1202.0
2022-09-01,71.545,1014.0,1014.0
2022-10-01,55.295,784.0,784.0
2022-11-01,51.827,734.0,734.0
2022-12-01,57.515,815.0,815.0
2023-01-01,55.972,793.0,793.0
2023-02-01,52.792,745.0,745.0
2023-03-01,52.101,736.0,736.0
2023-04-01,50.318,710.0,710.0
2023-05-01,71.839,1015.0,1015.0
2023-06-01,82.987,1172.0,1172.0
2023-07-01,91.012,1285.0,1285.0
2023-08-01,100.174,1415.0,1415.0
2023-09-01,84.39,1192.0,1192.0
2023-10-01,62.292,880.0,880.0
2023-11-01,57.754,816.0,816.0
2023-12-01,61.369,866.0,866.0
2024-01-01,54.003,763.0,763.0
2024-02-01,37.284,527.0,527.0
2024-03-01,42.31,598.0,598.0
2024-04-01,39.751,562.0,562.0
2024-05-01,53.112,750.0,750.0
2024-06-01,59.92,846.0,846.0
2024-07-01,64.769,914.0,914.0
2024-08-01,73.184,1033.0,1033.0
2024-09-01,60.723,858.0,858.0
2024-10-01,52.6,743.0,743.0
2024-11-01,42.139,595.0,595.0
2024-12-01,45.205,638.0,638.0
