measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,181.0,618.0,618.0
2024-02-01,209.0,713.0,713.0
2024-03-01,256.0,873.0,873.0
2024-04-01,270.0,921.0,921.0
2024-05-01,275.0,938.0,938.0
2024-06-01,346.0,1181.0,1181.0
2024-07-01,347.0,1184.0,1184.0
2024-08-01,368.0,1256.0,1256.0
2024-09-01,293.0,1000.0,1000.0
2024-10-01,260.0,887.0,887.0
2024-11-01,197.0,672.0,672.0
2024-12-01,159.0,543.0,543.0
