measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2006-01-01,7.026000000000001,32.0,32.0
2006-02-01,8.507,38.0,38.0
2006-03-01,7.188000000000001,33.0,33.0
2006-04-01,5.535,25.0,25.0
2006-05-01,9.78,44.0,44.0
2006-06-01,9.203000000000001,42.0,42.0
2006-07-01,9.719000000000001,44.0,44.0
2006-08-01,15.291,69.0,69.0
2006-09-01,9.974,45.0,45.0
2006-10-01,5.32,24.0,24.0
2006-11-01,4.306,19.0,19.0
2006-12-01,8.151,37.0,37.0
2007-01-01,3.297,35.0,35.0
2007-02-01,3.697,41.0,41.0
2007-03-01,4.006,41.0,41.0
2007-04-01,3.992,41.0,41.0
2007-05-01,3.675,41.0,41.0
2007-06-01,3.326,35.0,35.0
2007-07-01,2.69,29.0,29.0
2007-08-01,6.104,64.0,64.0
2007-09-01,2.613,29.0,29.0
2007-10-01,2.942,29.0,29.0
2007-11-01,3.266,35.0,35.0
2007-12-01,3.39,35.0,35.0
2008-01-01,4.311,70.0,70.0
2008-02-01,2.504,35.0,35.0
2008-03-01,2.013,29.0,29.0
2008-04-01,1.727,23.0,23.0
2008-05-01,1.75,23.0,23.0
2008-06-01,2.2070000000000003,35.0,35.0
2008-07-01,1.637,23.0,23.0
2008-08-01,1.504,23.0,23.0
2008-09-01,0.933,12.0,12.0
2008-10-01,1.016,17.0,17.0
2008-11-01,1.857,29.0,29.0
2008-12-01,2.061,29.0,29.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.0,6.0,6.0
2010-01-01,1.947,30.0,30.0
2010-02-01,0.65,12.0,12.0
2010-03-01,0.442,6.0,6.0
2010-04-01,0.654,12.0,12.0
2010-05-01,0.543,6.0,6.0
2010-06-01,0.36,6.0,6.0
2010-07-01,0.333,6.0,6.0
2010-08-01,0.318,6.0,6.0
2010-09-01,0.306,6.0,6.0
2010-10-01,0.444,6.0,6.0
2010-11-01,0.653,12.0,12.0
2010-12-01,1.35,24.0,24.0
2011-01-01,1.403,33.0,33.0
2011-02-01,0.59,17.0,17.0
2011-03-01,0.769,22.0,22.0
2011-04-01,0.747,22.0,22.0
2011-05-01,0.521,11.0,11.0
2011-06-01,0.373,11.0,11.0
2011-07-01,0.52,11.0,11.0
2011-08-01,0.569,17.0,17.0
2011-09-01,0.364,11.0,11.0
2011-10-01,0.61,17.0,17.0
2011-11-01,0.506,11.0,11.0
2011-12-01,1.028,28.0,28.0
2012-01-01,0.561,18.0,18.0
2012-02-01,0.465,24.0,24.0
2012-03-01,0.443,18.0,18.0
2012-04-01,0.579,30.0,30.0
2012-05-01,0.333,18.0,18.0
2012-06-01,0.451,24.0,24.0
2012-07-01,0.366,18.0,18.0
2012-08-01,0.34,18.0,18.0
2012-09-01,0.399,18.0,18.0
2012-10-01,0.417,18.0,18.0
2012-11-01,0.436,18.0,18.0
2012-12-01,0.21,12.0,12.0
2013-01-01,0.0,18.0,18.0
2013-02-01,0.0,18.0,18.0
2013-03-01,0.0,18.0,18.0
