measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2008-03-01,1.5690000000000002,25.0,25.0,1.2710000000000001,0.0,0.0,,,,242.876,3838.0,3838.0,196.729,0.0,0.0,,,
2008-04-01,85.104,1345.0,1345.0,68.929,0.0,0.0,,,,12130.945,191777.0,191777.0,9826.071,15.0,15.0,,,
2008-05-01,103.929,1643.0,1643.0,84.172,0.0,0.0,,,,14815.824,234222.0,234222.0,12000.828,28.0,28.0,,,
2008-06-01,88.241,1395.0,1395.0,71.468,0.0,0.0,,,,12573.487000000001,198774.0,198774.0,10184.532,20.0,20.0,,,
2008-07-01,82.358,1302.0,1302.0,66.703,0.0,0.0,,,,11722.58,185323.0,185323.0,9495.297,19.0,19.0,,,
2008-08-01,24.709,391.0,391.0,20.013,0.0,0.0,,,,3545.661,56051.0,56051.0,2871.987,3.0,3.0,,,
2008-09-01,94.91,1500.0,1500.0,76.869,0.0,0.0,,,,13558.176,214337.0,214337.0,10982.131,23.0,23.0,,,
2008-10-01,42.749,676.0,676.0,34.624,0.0,0.0,,,,6112.8060000000005,96635.0,96635.0,4951.376,9.0,9.0,,,
2008-11-01,0.393,6.0,6.0,0.318,0.0,0.0,,,,76.15100000000001,1202.0,1202.0,61.682,0.0,0.0,,,
2008-12-01,8.628,136.0,136.0,6.988,0.0,0.0,,,,1232.112,19478.0,19478.0,998.0120000000001,1.0,1.0,,,
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,761.883,9028.0,9028.0,254.0,1.0,1.0,,,
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,3992.38,47306.0,47306.0,1331.0,2.0,2.0,,,
2009-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,356.94300000000004,4229.0,4229.0,119.0,0.0,0.0,,,
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,1583.7540000000001,18766.0,18766.0,528.0,1.0,1.0,,,
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,1256.805,14892.0,14892.0,419.0,1.0,1.0,,,
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,830.8710000000001,9845.0,9845.0,277.0,0.0,0.0,,,
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,7984.759,94613.0,94613.0,2662.0,12.0,12.0,,,
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,1262.805,14963.0,14963.0,421.0,1.0,1.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,4160.354,49296.0,49296.0,1387.0,5.0,5.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,1559.756,18482.0,18482.0,520.0,1.0,1.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,1997.69,23671.0,23671.0,666.0,1.0,1.0,0.0,0.0,0.0
2010-01-01,,,,,,,120.123,5381.0,5381.0,8474.529,81358.0,81358.0,0.0,1.0,1.0,2.116,94.0,94.0
2010-02-01,,,,,,,52.004000000000005,2325.0,2325.0,7232.55,69435.0,69435.0,0.0,0.0,0.0,1.8050000000000002,81.0,81.0
2010-03-01,,,,,,,131.663,5891.0,5891.0,7532.272,72312.0,72312.0,0.0,0.0,0.0,1.879,84.0,84.0
2010-04-01,,,,,,,54.01,2415.0,2415.0,8336.221,80031.0,80031.0,0.0,1.0,1.0,2.08,94.0,94.0
2010-05-01,,,,,,,117.057,5239.0,5239.0,10797.954,103664.0,103664.0,0.0,14.0,14.0,2.694,121.0,121.0
2010-06-01,,,,,,,102.152,4570.0,4570.0,11647.864,111824.0,111824.0,0.0,15.0,15.0,2.906,130.0,130.0
2010-07-01,,,,,,,567.0600000000001,25379.0,25379.0,15203.173999999999,145956.0,145956.0,0.0,22.0,22.0,3.793,170.0,170.0
2010-08-01,,,,,,,169.883,7603.0,7603.0,13713.526,131655.0,131655.0,0.0,16.0,16.0,3.422,153.0,153.0
2010-09-01,,,,,,,228.68900000000002,10234.0,10234.0,11298.567,108470.0,108470.0,0.0,14.0,14.0,2.819,126.0,126.0
2010-10-01,,,,,,,212.672,9520.0,9520.0,8988.44,86292.0,86292.0,0.0,3.0,3.0,2.2430000000000003,101.0,101.0
2010-11-01,,,,,,,48.245000000000005,2160.0,2160.0,8814.285,84621.0,84621.0,0.0,2.0,2.0,2.1990000000000003,99.0,99.0
2010-12-01,0.5910000000000001,6.0,6.0,,,,156.16400000000002,6991.0,6991.0,9306.027,89341.0,89341.0,0.0,0.0,0.0,2.322,104.0,104.0
2011-01-01,3.455,50.0,50.0,2.599,0.0,0.0,274.306,3150.0,3150.0,1518.424,21796.0,21796.0,1147.821,113.0,113.0,221.51,2537.0,2537.0
2011-02-01,3.888,56.0,56.0,2.865,0.0,0.0,106.028,1215.0,1215.0,1868.306,26813.0,26813.0,1412.365,690.0,690.0,197.55,2262.0,2262.0
2011-03-01,3.023,43.0,43.0,2.165,0.0,0.0,40.907,471.0,471.0,1336.642,19187.0,19187.0,1010.515,1072.0,1072.0,211.305,2420.0,2420.0
2011-04-01,0.432,6.0,6.0,0.321,0.0,0.0,22.836,260.0,260.0,298.554,4282.0,4282.0,225.689,80.0,80.0,279.322,3199.0,3199.0
2011-05-01,12.526,180.0,180.0,8.563,0.0,0.0,23.426,267.0,267.0,5691.315,81692.0,81692.0,4303.087,8665.0,8665.0,224.589,2572.0,2572.0
2011-06-01,6.047,87.0,87.0,4.102,0.0,0.0,39.529,453.0,453.0,2738.726,39311.0,39311.0,2070.728,4503.0,4503.0,262.629,3008.0,3008.0
2011-07-01,19.438,279.0,279.0,13.05,0.0,0.0,153.915,1761.0,1761.0,8986.086,128979.0,128979.0,6794.41,16283.0,16283.0,360.423,4128.0,4128.0
2011-08-01,19.438,279.0,279.0,13.078,0.0,0.0,49.372,564.0,564.0,9010.467,129328.0,129328.0,6812.812,16011.0,16011.0,349.671,4005.0,4005.0
2011-09-01,17.71,254.0,254.0,11.836,0.0,0.0,32.988,378.0,378.0,8149.882,116978.0,116978.0,6162.214,15362.0,15362.0,281.403,3223.0,3223.0
2011-10-01,33.693,484.0,484.0,22.479,0.0,0.0,28.301,322.0,322.0,15536.701,223002.0,223002.0,11747.501,29725.0,29725.0,287.932,3298.0,3298.0
2011-11-01,0.864,12.0,12.0,0.626,0.0,0.0,21.865,248.0,248.0,461.089,6617.0,6617.0,348.574,290.0,290.0,228.539,2618.0,2618.0
2011-12-01,5.616,81.0,81.0,3.928,0.0,0.0,38.043,434.0,434.0,2691.678,38631.0,38631.0,2035.012,3129.0,3129.0,193.611,2217.0,2217.0
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,1223.727,18751.0,18751.0,893.37,1057.0,1057.0,148.583,1880.0,1880.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,148.796,1882.0,1882.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,,3968.807,60811.0,60811.0,2897.39,3632.0,3632.0,166.113,2102.0,2102.0
2012-04-01,0.809,12.0,12.0,0.542,0.0,0.0,,,,10921.05,167346.0,167346.0,7972.858,15027.0,15027.0,152.341,1928.0,1928.0
2012-05-01,0.405,6.0,6.0,0.27,0.0,0.0,,,,6284.314,96296.0,96296.0,4587.83,8981.0,8981.0,181.669,2298.0,2298.0
2012-06-01,0.405,6.0,6.0,0.266,0.0,0.0,,,,4396.241,67366.0,67366.0,3209.464,7394.0,7394.0,205.881,2605.0,2605.0
2012-07-01,0.809,12.0,12.0,0.525,0.0,0.0,,,,12577.93,192733.0,192733.0,9182.465,24032.0,24032.0,284.528,3600.0,3600.0
2012-08-01,0.809,12.0,12.0,0.525,0.0,0.0,,,,14306.56,219220.0,219220.0,10444.435,27700.0,27700.0,284.398,3598.0,3598.0
2012-09-01,0.405,6.0,6.0,0.267,0.0,0.0,,,,7015.096,107492.0,107492.0,5121.333,11603.0,11603.0,228.325,2889.0,2889.0
2012-10-01,0.809,12.0,12.0,0.534,0.0,0.0,,,,12136.804,185974.0,185974.0,8860.416,19824.0,19824.0,193.787,2452.0,2452.0
2012-11-01,0.405,6.0,6.0,0.277,0.0,0.0,,,,5500.385,84284.0,84284.0,4015.523,5725.0,5725.0,148.025,1873.0,1873.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,3.43,43.0,43.0,2969.63,45501.0,45501.0,2167.95,3302.0,3302.0,105.124,1330.0,1330.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10344.0,84999.0,84999.0,0.0,6534.0,6534.0,157.352,1758.0,1758.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.0,20764.0,20764.0,0.0,696.0,696.0,99.997,1116.0,1116.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6585.0,55812.0,55812.0,0.0,3253.0,3253.0,136.784,1528.0,1528.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7575.0,61860.0,61860.0,0.0,4946.0,4946.0,213.98,2390.0,2390.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15979.0,130451.0,130451.0,0.0,11860.0,11860.0,242.016,2703.0,2703.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8144.0,63589.0,63589.0,0.0,7307.0,7307.0,211.847,2365.0,2365.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23681.0,183819.0,183819.0,0.0,27427.0,27427.0,341.924,3818.0,3818.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19716.0,154325.0,154325.0,0.0,20006.0,20006.0,302.832,3382.0,3382.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13713.0,111274.0,111274.0,0.0,11996.0,11996.0,221.461,2473.0,2473.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11281.0,89393.0,89393.0,0.0,10336.0,10336.0,220.363,2461.0,2461.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5698.0,48494.0,48494.0,0.0,3634.0,3634.0,145.559,1625.0,1625.0
2013-12-01,602.958,4489.0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,7222.042,53765.0,53765.0,0.0,4194.0,4194.0,99.885,1115.0,1115.0
2014-01-01,6643.629,50044.0,50044.0,0.0,0.0,0.0,0.0,0.0,0.0,7433.371,55993.0,55993.0,0.0,8227.0,8227.0,334.991,3805.0,3805.0
2014-02-01,2371.276,19923.0,19923.0,0.0,0.0,0.0,0.0,0.0,0.0,2220.724,18658.0,18658.0,0.0,2400.0,2400.0,346.405,3933.0,3933.0
2014-03-01,3102.536,27031.0,27031.0,0.0,0.0,0.0,0.0,0.0,0.0,4538.464,39542.0,39542.0,0.0,3864.0,3864.0,260.257,2955.0,2955.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13024.0,114769.0,114769.0,0.0,6032.0,6032.0,514.15,5837.0,5837.0
2014-05-01,24.865,219.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,19099.135,168595.0,168595.0,0.0,11647.0,11647.0,562.705,6388.0,6388.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11831.0,107415.0,107415.0,0.0,8992.0,8992.0,607.404,6896.0,6896.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27563.0,243429.0,243429.0,0.0,21618.0,21618.0,836.804,9501.0,9501.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15798.0,141721.0,141721.0,0.0,14378.0,14378.0,752.983,8549.0,8549.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9898.0,90244.0,90244.0,0.0,7870.0,7870.0,639.328,7258.0,7258.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10673.0,94755.0,94755.0,0.0,9475.0,9475.0,625.18,7098.0,7098.0
2014-11-01,185.472,1677.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,3262.528,29502.0,29502.0,0.0,1848.0,1848.0,361.38,4102.0,4102.0
2014-12-01,213.709,1992.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,1652.291,15404.0,15404.0,0.0,514.0,514.0,302.413,3433.0,3433.0
2015-01-01,0.0,0.0,0.0,,,,431.48,15589.0,15589.0,1591.0,14841.0,14841.0,,,,60.753,2195.0,2195.0
2015-02-01,3837.658,34574.0,34574.0,,,,2768.084,100000.0,100000.0,290.342,2616.0,2616.0,,,,67.177,2427.0,2427.0
2015-03-01,0.0,0.0,0.0,,,,123.186,4448.0,4448.0,7025.0,63643.0,63643.0,,,,81.622,2948.0,2948.0
2015-04-01,0.0,0.0,0.0,,,,19.0,687.0,687.0,2005.0,18334.0,18334.0,,,,115.49,4173.0,4173.0
2015-05-01,0.0,0.0,0.0,,,,43.747,1582.0,1582.0,18144.0,163769.0,163769.0,,,,158.023,5708.0,5708.0
2015-06-01,0.0,0.0,0.0,,,,24.104,873.0,873.0,6273.0,55914.0,55914.0,,,,154.876,5595.0,5595.0
2015-07-01,45.879,411.0,411.0,,,,75.897,2742.0,2742.0,13689.121,122628.0,122628.0,,,,243.041,8780.0,8780.0
2015-08-01,0.0,0.0,0.0,,,,43.359,1565.0,1565.0,17855.0,159949.0,159949.0,,,,244.335,8827.0,8827.0
2015-09-01,4.284,39.0,39.0,,,,128.897,4656.0,4656.0,9899.716,91069.0,91069.0,,,,175.475,6340.0,6340.0
2015-10-01,0.0,0.0,0.0,,,,19.564,709.0,709.0,15083.0,132001.0,132001.0,,,,147.178,5317.0,5317.0
2015-11-01,231.3,2134.0,2134.0,,,,30.364,1098.0,1098.0,6972.7,64324.0,64324.0,,,,88.274,3189.0,3189.0
2015-12-01,3.024,28.0,28.0,,,,38.865,1402.0,1402.0,2532.976,23576.0,23576.0,,,,96.209,3476.0,3476.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1.157,12.0,12.0,701.0,7160.0,7160.0,0.0,0.0,0.0,819.893,9691.0,9691.0
2016-02-01,3.113,29.0,29.0,0.0,0.0,0.0,2.432,29.0,29.0,639.887,5961.0,5961.0,0.0,13.0,13.0,860.192,10167.0,10167.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0,4739.0,42858.0,42858.0,0.0,215.0,215.0,932.272,11019.0,11019.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.0,0.0,1205.0,10579.0,10579.0,0.0,81.0,81.0,1021.122,12069.0,12069.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.265,6.0,6.0,3173.0,28211.0,28211.0,0.0,331.0,331.0,1348.734,15941.0,15941.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.442,6.0,6.0,3581.0,30439.0,30439.0,0.0,252.0,252.0,1538.416,18183.0,18183.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.897,23.0,23.0,17786.0,141854.0,141854.0,0.0,1796.0,1796.0,1879.664,22216.0,22216.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.318,17.0,17.0,19957.0,177528.0,177528.0,0.0,1843.0,1843.0,1876.776,22182.0,22182.0
2016-09-01,0.664,6.0,6.0,0.0,0.0,0.0,2.465,29.0,29.0,18803.336,164279.0,164279.0,0.0,1913.0,1913.0,1245.129,14717.0,14717.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,3.793,46.0,46.0,11895.0,101877.0,101877.0,0.0,851.0,851.0,804.091,9504.0,9504.0
2016-11-01,77.509,650.0,650.0,0.0,0.0,0.0,9.998,116.0,116.0,5785.491,48488.0,48488.0,0.0,490.0,490.0,616.771,7290.0,7290.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,3.447,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,949.46,11222.0,11222.0
2017-01-01,67.346,858.0,858.0,0.0,0.0,0.0,20.704,238.0,238.0,260.654,3322.0,3322.0,0.0,0.0,0.0,858.553,9838.0,9838.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,11.216,128.0,128.0,782.0,7267.0,7267.0,0.0,33.0,33.0,771.615,8841.0,8841.0
2017-03-01,13.437,128.0,128.0,0.0,0.0,0.0,13.472,157.0,157.0,2343.563,22255.0,22255.0,0.0,78.0,78.0,833.587,9551.0,9551.0
2017-04-01,33.041,273.0,273.0,0.0,0.0,0.0,9.325,104.0,104.0,6026.959,49725.0,49725.0,0.0,463.0,463.0,986.459,11303.0,11303.0
2017-05-01,39.937,360.0,360.0,0.0,0.0,0.0,9.559,110.0,110.0,2205.063,19855.0,19855.0,0.0,175.0,175.0,899.776,10310.0,10310.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,9.513,110.0,110.0,7890.0,70681.0,70681.0,0.0,413.0,413.0,1099.476,12598.0,12598.0
2017-07-01,3.289,29.0,29.0,0.0,0.0,0.0,6.529,75.0,75.0,12876.711,113520.0,113520.0,0.0,892.0,892.0,1305.596,14959.0,14959.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,6.39,75.0,75.0,6950.0,62320.0,62320.0,0.0,304.0,304.0,1309.696,15007.0,15007.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,10.852,122.0,122.0,12430.0,105395.0,105395.0,0.0,287.0,287.0,1001.069,11471.0,11471.0
2017-10-01,10.395,99.0,99.0,0.0,0.0,0.0,10.544,122.0,122.0,7257.605,68842.0,68842.0,0.0,385.0,385.0,931.466,10673.0,10673.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,17.73,203.0,203.0,16270.0,141339.0,141339.0,0.0,1291.0,1291.0,617.648,7077.0,7077.0
2017-12-01,1018.536,7917.0,7917.0,0.0,0.0,0.0,245.711,2813.0,2813.0,6854.464,53279.0,53279.0,0.0,659.0,659.0,763.514,8748.0,8748.0
2018-01-01,3795.478,33315.0,33315.0,0.0,0.0,0.0,50.22,580.0,580.0,3673.522,32245.0,32245.0,0.0,382.0,382.0,1038.263,11909.0,11909.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1.933,23.0,23.0,1267.0,9485.0,9485.0,0.0,38.0,38.0,1018.2,11679.0,11679.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,2.146,23.0,23.0,1253.0,9487.0,9487.0,0.0,66.0,66.0,1114.811,12787.0,12787.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.645,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,692.19,7940.0,7940.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.824,23.0,23.0,2493.0,22054.0,22054.0,0.0,162.0,162.0,688.588,7898.0,7898.0
