measured_on,"Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Generation","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Natural Gas - Total Fuel Consumed","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Generation","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Quantity Consumed For Electricity","Residual Fuel Oil - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Residual Fuel Oil - Total Fuel Consumed"
2008-05-01,0.0,0.0,0.0,72347.0,865015.0,865015.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,95666.0,1132190.0,1132190.0,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,163185.0,1880587.0,1880587.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,144911.0,1631633.0,1631633.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,65418.0,770131.0,770131.0,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,41709.0,523970.0,523970.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,68370.0,820928.0,820928.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,50158.0,604970.0,604970.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,10034.0,181001.0,181001.0,,,
2009-02-01,0.0,0.0,0.0,13189.0,217970.0,217970.0,,,
2009-03-01,0.0,0.0,0.0,32422.0,400914.0,400914.0,,,
2009-04-01,0.0,0.0,0.0,9035.0,148348.0,148348.0,,,
2009-05-01,0.0,0.0,0.0,53735.0,688585.0,688585.0,,,
2009-06-01,0.0,0.0,0.0,79608.0,988536.0,988536.0,,,
2009-07-01,0.0,0.0,0.0,74409.0,862109.0,862109.0,,,
2009-08-01,0.0,0.0,0.0,76846.0,908779.0,908779.0,,,
2009-09-01,0.0,0.0,0.0,26010.0,279387.0,279387.0,,,
2009-10-01,0.0,0.0,0.0,42984.0,585634.0,585634.0,,,
2009-11-01,0.0,0.0,0.0,5288.0,66656.0,66656.0,,,
2009-12-01,2487.937,34452.0,34452.0,8829.063,122262.0,122262.0,,,
2010-01-01,15137.26,166518.0,166518.0,8261.74,90884.0,90884.0,,,
2010-02-01,0.0,0.0,0.0,18040.0,225005.0,225005.0,,,
2010-03-01,0.0,0.0,0.0,27879.0,327696.0,327696.0,,,
2010-04-01,0.0,0.0,0.0,6094.0,78238.0,78238.0,,,
2010-05-01,0.0,0.0,0.0,10414.0,133308.0,133308.0,,,
2010-06-01,0.0,0.0,0.0,14908.0,189539.0,189539.0,,,
2010-07-01,0.0,0.0,0.0,63324.0,735760.0,735760.0,,,
2010-08-01,0.0,0.0,0.0,106728.0,1210415.0,1210415.0,,,
2010-09-01,0.0,0.0,0.0,42894.0,488159.0,488159.0,,,
2010-10-01,0.0,0.0,0.0,26337.0,309709.0,309709.0,,,
2010-11-01,0.0,0.0,0.0,1831.0,28789.0,28789.0,,,
2010-12-01,0.0,0.0,0.0,3927.0,64369.0,64369.0,,,
2011-01-01,0.0,0.0,0.0,4380.0,44956.0,44956.0,,,
2011-02-01,15982.19,198563.0,198563.0,28209.81,350479.0,350479.0,,,
2011-03-01,0.0,0.0,0.0,49306.0,589840.0,589840.0,,,
2011-04-01,0.0,0.0,0.0,69545.0,853798.0,853798.0,,,
2011-05-01,0.0,0.0,0.0,34706.0,448575.0,448575.0,,,
2011-06-01,0.0,0.0,0.0,111677.0,1296223.0,1296223.0,,,
2011-07-01,0.0,0.0,0.0,122473.0,1452371.0,1452371.0,,,
2011-08-01,0.0,0.0,0.0,156693.0,1812829.0,1812829.0,,,
2011-09-01,0.0,0.0,0.0,41887.0,531851.0,531851.0,,,
2011-10-01,22.033,360.0,360.0,5062.967,82631.0,82631.0,,,
2011-11-01,0.0,0.0,0.0,17388.0,235490.0,235490.0,,,
2011-12-01,794.934,10463.0,10463.0,1538.066,20245.0,20245.0,,,
2012-01-01,0.0,0.0,0.0,3872.0,65440.0,65440.0,,,
2012-02-01,0.0,0.0,0.0,3360.0,60406.0,60406.0,,,
2012-03-01,0.0,0.0,0.0,9596.0,127304.0,127304.0,,,
2012-04-01,0.0,0.0,0.0,27447.0,343263.0,343263.0,,,
2012-05-01,0.0,0.0,0.0,15391.0,218720.0,218720.0,,,
2012-06-01,0.0,0.0,0.0,30780.0,380010.0,380010.0,,,
2012-07-01,0.0,0.0,0.0,24809.0,351214.0,351214.0,,,
2012-08-01,0.0,0.0,0.0,38877.0,510121.0,510121.0,,,
2012-09-01,0.0,0.0,0.0,19687.0,285538.0,285538.0,,,
2012-10-01,62.759,998.0,998.0,9650.241,153398.0,153398.0,,,
2012-11-01,0.0,0.0,0.0,5568.0,89618.0,89618.0,,,
2012-12-01,0.0,0.0,0.0,4299.0,72241.0,72241.0,,,
2013-01-01,0.0,0.0,0.0,2960.0,53922.0,53922.0,,,
2013-02-01,0.0,0.0,0.0,4878.0,84724.0,84724.0,,,
2013-03-01,0.0,0.0,0.0,12766.0,161869.0,161869.0,,,
2013-04-01,0.0,0.0,0.0,5228.0,64106.0,64106.0,,,
2013-05-01,0.0,0.0,0.0,13093.0,173624.0,173624.0,,,
2013-06-01,0.0,0.0,0.0,31411.0,394554.0,394554.0,,,
2013-07-01,0.0,0.0,0.0,53689.0,644034.0,644034.0,,,
2013-08-01,0.0,0.0,0.0,68420.0,820256.0,820256.0,,,
2013-09-01,0.0,0.0,0.0,40594.0,523832.0,523832.0,,,
2013-10-01,0.0,0.0,0.0,11843.0,160320.0,160320.0,,,
2013-11-01,0.0,0.0,0.0,6528.0,101323.0,101323.0,,,
2013-12-01,7961.888,110339.0,110339.0,5331.112,73881.0,73881.0,,,
2014-01-01,0.0,0.0,0.0,8805.0,155395.0,155395.0,,,
2014-02-01,4006.181,61300.0,61300.0,5594.819,85609.0,85609.0,,,
2014-03-01,0.0,0.0,0.0,5005.0,72313.0,72313.0,,,
2014-04-01,0.0,0.0,0.0,8484.0,115964.0,115964.0,,,
2014-05-01,0.0,0.0,0.0,18884.0,229945.0,229945.0,,,
2014-06-01,0.0,0.0,0.0,11224.0,162016.0,162016.0,,,
2014-07-01,0.0,0.0,0.0,26302.0,325360.0,325360.0,,,
2014-08-01,0.0,0.0,0.0,106025.0,1291349.0,1291349.0,,,
2014-09-01,0.0,0.0,0.0,41955.0,495730.0,495730.0,,,
2014-10-01,0.0,0.0,0.0,10908.0,142371.0,142371.0,,,
2014-11-01,87.913,1119.0,1119.0,14802.087,188476.0,188476.0,,,
2014-12-01,0.0,0.0,0.0,2016.0,28673.0,28673.0,,,
2015-01-01,0.0,0.0,0.0,820.0,11787.0,11787.0,,,
2015-02-01,0.0,0.0,0.0,1238.0,17056.0,17056.0,,,
2015-03-01,0.0,0.0,0.0,1759.0,25862.0,25862.0,,,
2015-04-01,0.0,0.0,0.0,2707.0,43701.0,43701.0,,,
2015-05-01,0.0,0.0,0.0,1789.0,31608.0,31608.0,,,
2015-06-01,0.0,0.0,0.0,32953.0,390891.0,390891.0,,,
2015-07-01,0.0,0.0,0.0,85403.0,976411.0,976411.0,,,
2015-08-01,0.0,0.0,0.0,112680.0,1267148.0,1267148.0,,,
2015-09-01,0.0,0.0,0.0,20682.0,240652.0,240652.0,,,
2015-10-01,0.0,0.0,0.0,4979.0,70055.0,70055.0,,,
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2015-12-01,0.0,0.0,0.0,20682.0,240652.0,240652.0,,,
2016-01-01,0.0,0.0,0.0,0.0,2.0,2.0,,,
2016-02-01,0.0,0.0,0.0,945.0,15402.0,15402.0,,,
2016-03-01,0.0,0.0,0.0,10914.0,152640.0,152640.0,,,
2016-04-01,0.0,0.0,0.0,34961.0,396031.0,396031.0,,,
2016-05-01,0.0,0.0,0.0,9868.0,127412.0,127412.0,,,
2016-06-01,0.0,0.0,0.0,34083.0,392003.0,392003.0,,,
2016-07-01,0.0,0.0,0.0,51600.0,604267.0,604267.0,,,
2016-08-01,0.0,0.0,0.0,58098.0,695109.0,695109.0,,,
2016-09-01,0.0,0.0,0.0,22045.0,274971.0,274971.0,,,
2016-10-01,0.0,0.0,0.0,3330.0,43646.0,43646.0,,,
2016-11-01,0.0,0.0,0.0,3300.0,43646.0,43646.0,,,
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2017-01-01,0.0,0.0,0.0,559.0,8899.0,8899.0,,,
2017-02-01,0.0,0.0,0.0,675.0,16017.0,16017.0,,,
2017-03-01,0.0,0.0,0.0,4316.0,57079.0,57079.0,,,
2017-04-01,0.0,0.0,0.0,0.0,94.0,94.0,,,
2017-05-01,0.0,0.0,0.0,5090.0,66659.0,66659.0,,,
2017-06-01,0.0,0.0,0.0,28265.0,329014.0,329014.0,,,
2017-07-01,0.0,0.0,0.0,89416.0,993730.0,993730.0,,,
2017-08-01,0.0,0.0,0.0,21603.0,257148.0,257148.0,,,
2017-09-01,0.0,0.0,0.0,9983.0,113589.0,113589.0,,,
2017-10-01,0.0,0.0,0.0,7070.0,84382.0,84382.0,,,
2017-11-01,0.0,0.0,0.0,5289.0,72790.0,72790.0,,,
2017-12-01,0.0,0.0,0.0,0.0,1656.0,1656.0,,,
2018-01-01,0.0,0.0,0.0,861.0,18411.0,18411.0,,,
2018-02-01,0.0,0.0,0.0,6446.0,88041.0,88041.0,,,
2018-03-01,0.0,0.0,0.0,3095.0,40246.0,40246.0,,,
2018-04-01,0.0,0.0,0.0,12742.0,151921.0,151921.0,,,
2018-05-01,0.0,0.0,0.0,99115.0,1128714.0,1128714.0,,,
2018-06-01,0.0,0.0,0.0,47821.0,550944.0,550944.0,,,
2018-07-01,0.0,0.0,0.0,61072.0,785707.0,785707.0,,,
2018-08-01,0.0,0.0,0.0,21758.0,267681.0,267681.0,,,
2018-09-01,0.0,0.0,0.0,8972.0,107798.0,107798.0,,,
2018-10-01,0.0,0.0,0.0,9264.0,114514.0,114514.0,,,
2018-11-01,0.0,0.0,0.0,3959.0,53921.0,53921.0,,,
2018-12-01,0.0,0.0,0.0,315.0,7671.0,7671.0,,,
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2019-02-01,0.0,0.0,0.0,470.0,8493.0,8493.0,,,
2019-03-01,0.0,0.0,0.0,4760.0,80042.0,80042.0,,,
2019-04-01,0.0,0.0,0.0,39814.0,451655.0,451655.0,,,
2019-05-01,0.0,0.0,0.0,14040.0,177692.0,177692.0,,,
2019-06-01,0.0,0.0,0.0,40036.0,479404.0,479404.0,,,
2019-07-01,0.0,0.0,0.0,60704.0,700668.0,700668.0,,,
2019-08-01,0.0,0.0,0.0,112969.0,1368196.0,1368196.0,,,
2019-09-01,0.0,0.0,0.0,32545.0,419965.0,419965.0,,,
2019-10-01,0.0,0.0,0.0,9944.0,137095.0,137095.0,,,
2019-11-01,0.0,0.0,0.0,3509.0,51556.0,51556.0,,,
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2020-03-01,0.0,0.0,0.0,9297.0,125824.0,125824.0,,,
2020-04-01,0.0,0.0,0.0,21085.0,284727.0,284727.0,,,
2020-05-01,0.0,0.0,0.0,49283.0,615288.0,615288.0,,,
2020-06-01,0.0,0.0,0.0,86013.0,1004682.0,1004682.0,,,
2020-07-01,0.0,0.0,0.0,122066.0,1461624.0,1461624.0,,,
2020-08-01,0.0,0.0,0.0,116681.0,1397056.0,1397056.0,,,
2020-09-01,0.0,0.0,0.0,12706.0,171003.0,171003.0,,,
2020-10-01,0.0,0.0,0.0,22186.0,272474.0,272474.0,,,
2020-11-01,0.0,0.0,0.0,8119.0,103794.0,103794.0,,,
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-03-01,0.0,0.0,0.0,31.0,4405.0,4405.0,,,
2021-04-01,0.0,0.0,0.0,29971.0,368104.0,368104.0,,,
2021-05-01,0.0,0.0,0.0,2871.0,36130.0,36130.0,,,
2021-06-01,0.0,0.0,0.0,58637.0,699856.0,699856.0,,,
2021-07-01,0.0,0.0,0.0,64881.0,818624.0,818624.0,,,
2021-08-01,0.0,0.0,0.0,81224.0,985985.0,985985.0,,,
2021-09-01,0.0,0.0,0.0,63794.0,765003.0,765003.0,,,
2021-10-01,0.0,0.0,0.0,15635.0,235849.0,235849.0,,,
2021-11-01,0.0,0.0,0.0,2588.0,50260.0,50260.0,,,
2021-12-01,47.716,609.0,609.0,16447.284,209772.0,209772.0,,,
2022-01-01,2108.47,29590.0,29590.0,3182.53,44663.0,44663.0,,,
2022-02-01,47134.875,511335.0,511335.0,4116.125,44653.0,44653.0,,,
2022-03-01,830.378,13970.0,13970.0,3419.622,57531.0,57531.0,,,
2022-04-01,0.0,0.0,0.0,29744.0,292284.0,292284.0,,,
2022-05-01,0.0,0.0,0.0,52486.0,610422.0,610422.0,,,
2022-06-01,0.0,0.0,0.0,77908.0,914202.0,914202.0,,,
2022-07-01,0.0,0.0,0.0,112216.0,1293643.0,1293643.0,,,
2022-08-01,0.0,0.0,0.0,91162.0,1090666.0,1090666.0,,,
2022-09-01,0.0,0.0,0.0,32924.0,425476.0,425476.0,,,
2022-10-01,0.0,0.0,0.0,17834.0,241076.0,241076.0,,,
2022-11-01,1844.706,22055.0,22055.0,28101.294,335974.0,335974.0,,,
2022-12-01,33252.528,365585.0,365585.0,8165.472,89773.0,89773.0,,,
2023-01-01,11698.295,144548.0,144548.0,3710.705,45851.0,45851.0,,,
2023-02-01,22523.744,270413.0,270413.0,3546.256,42575.0,42575.0,,,
2023-03-01,0.0,0.0,0.0,17052.0,278892.0,278892.0,,,
2023-04-01,0.0,0.0,0.0,7505.0,125738.0,125738.0,,,
2023-05-01,0.0,0.0,0.0,15470.0,240110.0,240110.0,,,
2023-06-01,0.0,0.0,0.0,130916.0,1738066.0,1738066.0,,,
2023-07-01,0.0,0.0,0.0,148891.0,1888095.0,1888095.0,,,
2023-08-01,0.0,0.0,0.0,216815.0,2687704.0,2687704.0,,,
2023-09-01,27.213,348.0,348.0,123193.79,1575383.0,1575383.0,,,
2023-10-01,0.0,0.0,0.0,40914.0,651268.0,651268.0,,,
2023-11-01,71.207,870.0,870.0,149468.79,1826191.0,1826191.0,,,
2023-12-01,1208.762,16884.0,16884.0,6657.238,92987.0,92987.0,,,
2024-01-01,42124.769,499624.0,499624.0,31026.231,367989.0,367989.0,,,
2024-02-01,1574.649,18769.0,18769.0,10612.351,126492.0,126492.0,,,
2024-03-01,0.0,0.0,0.0,167181.0,1914205.0,1914205.0,,,
2024-04-01,0.0,0.0,0.0,99073.0,1108564.0,1108564.0,,,
2024-05-01,0.0,0.0,0.0,53487.0,553549.0,553549.0,,,
2024-06-01,0.0,0.0,0.0,117272.0,1347457.0,1347457.0,,,
2024-07-01,0.0,0.0,0.0,137139.0,1544020.0,1544020.0,,,
2024-08-01,0.0,0.0,0.0,310081.0,3387099.0,3387099.0,,,
2024-09-01,0.0,0.0,0.0,138576.0,1624775.0,1624775.0,,,
2024-10-01,0.0,0.0,0.0,230464.0,2676209.0,2676209.0,,,
2024-11-01,0.0,0.0,0.0,209893.0,2352598.0,2352598.0,,,
2024-12-01,1380.019,15045.0,15045.0,143886.98,1568680.0,1568680.0,,,
