measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,55.18,621.0,621.0
2003-02-01,49.821000000000005,560.0,560.0
2003-03-01,47.722,537.0,537.0
2003-04-01,40.131,451.0,451.0
2003-05-01,46.482,523.0,523.0
2003-06-01,52.393,589.0,589.0
2003-07-01,61.411,691.0,691.0
2003-08-01,62.611000000000004,704.0,704.0
2003-09-01,47.407000000000004,533.0,533.0
2003-10-01,46.618,524.0,524.0
2003-11-01,48.748000000000005,548.0,548.0
2003-12-01,55.476000000000006,624.0,624.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,8.4,92.0,92.0
2004-04-01,0.646,7.0,7.0
2004-05-01,3.2310000000000003,35.0,35.0
2004-06-01,2.585,28.0,28.0
2004-07-01,19.385,211.0,211.0
2004-08-01,102.092,1114.0,1114.0
2004-09-01,3.2310000000000003,35.0,35.0
2004-10-01,12.923,141.0,141.0
2004-11-01,14.862,162.0,162.0
2004-12-01,0.646,7.0,7.0
2005-01-01,93.72800000000001,978.88,978.88
2005-02-01,32.202,336.31,336.31
2005-03-01,35.692,372.76,372.76
2005-04-01,43.233000000000004,451.52,451.52
2005-05-01,40.153,419.35,419.35
2005-06-01,52.114000000000004,544.27,544.27
2005-07-01,53.046,554.0,554.0
2005-08-01,62.316,650.81,650.81
2005-09-01,40.793,426.03,426.03
2005-10-01,45.301,473.11,473.11
2005-11-01,36.418,380.34,380.34
2005-12-01,77.005,804.22,804.22
2006-01-01,44.072,481.0,481.0
2006-02-01,23.061,252.0,252.0
2006-03-01,19.372,212.0,212.0
2006-04-01,37.107,405.0,405.0
2006-05-01,34.686,379.0,379.0
2006-06-01,31.527,344.0,344.0
2006-07-01,45.668,499.0,499.0
2006-08-01,44.298,484.0,484.0
2006-09-01,20.351000000000003,222.0,222.0
2006-10-01,21.497,235.0,235.0
2006-11-01,25.314,276.0,276.0
2006-12-01,28.048000000000002,306.0,306.0
2007-01-01,12.112,139.0,139.0
2007-02-01,19.25,215.0,215.0
2007-03-01,9.259,104.0,104.0
2007-04-01,8.558,99.0,99.0
2007-05-01,18.548000000000002,209.0,209.0
2007-06-01,5.192,58.0,58.0
2007-07-01,6.913,75.0,75.0
2007-08-01,3.2430000000000003,35.0,35.0
2007-09-01,8.98,99.0,99.0
2007-10-01,10.677000000000001,122.0,122.0
2007-11-01,10.992,122.0,122.0
2007-12-01,15.276000000000002,174.0,174.0
2008-01-01,2.943,35.0,35.0
2008-02-01,2.7760000000000002,35.0,35.0
2008-03-01,2.1060000000000003,23.0,23.0
2008-04-01,2.1990000000000003,29.0,29.0
2008-05-01,1.995,23.0,23.0
2008-06-01,2.382,29.0,29.0
2008-07-01,2.226,29.0,29.0
2008-08-01,1.5350000000000001,17.0,17.0
2008-09-01,2.475,29.0,29.0
2008-10-01,2.067,23.0,23.0
2008-11-01,1.739,23.0,23.0
2008-12-01,4.557,58.0,58.0
2009-01-01,6.688000000000001,75.0,75.0
2009-02-01,3.68,41.0,41.0
2009-03-01,9.585,104.0,104.0
2009-04-01,5.8020000000000005,64.0,64.0
2009-05-01,7.638000000000001,81.0,81.0
2009-06-01,4.308,46.0,46.0
2009-07-01,2.68,29.0,29.0
2009-08-01,4.033,46.0,46.0
2009-09-01,4.854,52.0,52.0
2009-10-01,4.63,52.0,52.0
2009-11-01,5.75,64.0,64.0
2009-12-01,5.352,58.0,58.0
2010-01-01,4.463,46.0,46.0
2010-02-01,3.728,41.0,41.0
2010-03-01,2.355,23.0,23.0
2010-04-01,3.4370000000000003,35.0,35.0
2010-05-01,4.876,52.0,52.0
2010-06-01,8.893,93.0,93.0
2010-07-01,18.652,197.0,197.0
2010-08-01,3.282,35.0,35.0
2010-09-01,6.258,64.0,64.0
2010-10-01,5.88,64.0,64.0
2010-11-01,8.752,93.0,93.0
2010-12-01,3.4240000000000004,35.0,35.0
2011-01-01,8.247,87.0,87.0
2011-02-01,5.892,64.0,64.0
2011-03-01,4.607,52.0,52.0
2011-04-01,2.745,29.0,29.0
2011-05-01,6.916,75.0,75.0
2011-06-01,3.501,41.0,41.0
2011-07-01,2.795,29.0,29.0
2011-08-01,4.776,52.0,52.0
2011-09-01,4.472,46.0,46.0
2011-10-01,4.395,46.0,46.0
2011-11-01,4.539,46.0,46.0
2011-12-01,3.115,35.0,35.0
2012-01-01,7.682,87.0,87.0
2012-02-01,4.836,52.0,52.0
2012-03-01,3.555,35.0,35.0
2012-04-01,7.144,75.0,75.0
2012-05-01,5.2,52.0,52.0
2012-06-01,6.559,70.0,70.0
2012-07-01,7.342,75.0,75.0
2012-08-01,5.779,64.0,64.0
2012-09-01,4.014,41.0,41.0
2012-10-01,3.071,35.0,35.0
2012-11-01,2.905,29.0,29.0
2012-12-01,7.913,81.0,81.0
2013-01-01,3.947,46.0,46.0
2013-02-01,2.975,29.0,29.0
2013-03-01,3.844,41.0,41.0
2013-04-01,3.848,41.0,41.0
2013-05-01,4.585,46.0,46.0
2013-06-01,2.984,29.0,29.0
2013-07-01,2.436,23.0,23.0
2013-08-01,1.313,12.0,12.0
2013-09-01,1.584,17.0,17.0
2013-10-01,1.467,17.0,17.0
2013-11-01,3.02,29.0,29.0
2013-12-01,3.997,41.0,41.0
2014-01-01,5.048,99.0,99.0
2014-02-01,13.325,284.0,284.0
2014-03-01,10.197,215.0,215.0
2014-04-01,3.156,70.0,70.0
2014-05-01,7.649,162.0,162.0
2014-06-01,5.127,110.0,110.0
2014-07-01,2.847,58.0,58.0
2014-08-01,4.119,87.0,87.0
2014-09-01,3.742,81.0,81.0
2014-10-01,4.094,87.0,87.0
2014-11-01,7.225,151.0,151.0
2014-12-01,6.471,139.0,139.0
2015-01-01,6.999,70.0,70.0
2015-02-01,4.707,52.0,52.0
2015-03-01,3.373,35.0,35.0
2015-04-01,2.584,29.0,29.0
2015-05-01,11.341,122.0,122.0
2015-06-01,3.951,41.0,41.0
2015-07-01,5.591,58.0,58.0
2015-08-01,4.1,41.0,41.0
2015-09-01,2.527,29.0,29.0
2015-10-01,3.342,35.0,35.0
2015-11-01,3.693,41.0,41.0
2015-12-01,5.792,58.0,58.0
2016-01-01,5.347,35.0,35.0
2016-02-01,7.961,46.0,46.0
2016-03-01,5.892,35.0,35.0
2016-04-01,4.106,23.0,23.0
2016-05-01,9.167,52.0,52.0
2016-06-01,7.056,41.0,41.0
2016-07-01,3.94,23.0,23.0
2016-08-01,5.191,29.0,29.0
2016-09-01,5.258,29.0,29.0
2016-10-01,3.368,17.0,17.0
2016-11-01,7.884,46.0,46.0
2016-12-01,12.83,75.0,75.0
2017-01-01,4.263,52.0,52.0
2017-02-01,5.014,70.0,70.0
2017-03-01,5.071,70.0,70.0
2017-04-01,4.164,58.0,58.0
2017-05-01,3.819,52.0,52.0
2017-06-01,1.36,17.0,17.0
2017-07-01,1.38,17.0,17.0
2017-08-01,1.665,23.0,23.0
2017-09-01,3.773,52.0,52.0
2017-10-01,6.415,87.0,87.0
2017-11-01,7.501,104.0,104.0
2017-12-01,9.575,133.0,133.0
2018-01-01,7.387,81.0,81.0
2018-02-01,3.14,35.0,35.0
2018-03-01,4.479,46.0,46.0
2018-04-01,3.581,41.0,41.0
2018-05-01,3.82,41.0,41.0
2018-06-01,14.872,157.0,157.0
2018-07-01,4.515,46.0,46.0
2018-08-01,3.456,35.0,35.0
2018-09-01,3.724,41.0,41.0
2018-10-01,6.194,64.0,64.0
2018-11-01,6.835,75.0,75.0
2018-12-01,5.997,64.0,64.0
2019-01-01,7.526,87.0,87.0
2019-02-01,8.138,93.0,93.0
2019-03-01,12.926,145.0,145.0
2019-04-01,3.788,41.0,41.0
2019-05-01,7.704,87.0,87.0
2019-06-01,13.573,151.0,151.0
2019-07-01,7.919,87.0,87.0
2019-08-01,3.593,41.0,41.0
2019-09-01,7.391,81.0,81.0
2019-10-01,5.971,70.0,70.0
2019-11-01,3.068,35.0,35.0
2019-12-01,8.403,93.0,93.0
2020-01-01,5.68,58.0,58.0
2020-02-01,5.904,64.0,64.0
2020-03-01,5.045,52.0,52.0
2020-04-01,5.721,64.0,64.0
2020-05-01,6.593,70.0,70.0
2020-06-01,7.948,87.0,87.0
2020-07-01,4.055,46.0,46.0
2020-08-01,6.574,70.0,70.0
2020-09-01,5.035,52.0,52.0
2020-10-01,6.282,70.0,70.0
2020-11-01,8.437,93.0,93.0
2020-12-01,6.726,75.0,75.0
2021-01-01,33.23,365.0,365.0
2021-02-01,50.465,551.0,551.0
2021-03-01,46.808,510.0,510.0
2021-04-01,42.157,464.0,464.0
2021-05-01,45.796,499.0,499.0
2021-06-01,31.109,342.0,342.0
2021-07-01,14.488,157.0,157.0
2021-08-01,15.136,168.0,168.0
2021-09-01,38.073,418.0,418.0
2021-10-01,60.945,667.0,667.0
2021-11-01,37.884,412.0,412.0
2021-12-01,65.909,719.0,719.0
2022-01-01,6.874,87.0,87.0
2022-02-01,10.976,133.0,133.0
2022-03-01,8.731,110.0,110.0
2022-04-01,4.755,58.0,58.0
2022-05-01,10.541,128.0,128.0
2022-06-01,5.273,64.0,64.0
2022-07-01,4.3,52.0,52.0
2022-08-01,2.808,35.0,35.0
2022-09-01,5.004,64.0,64.0
2022-10-01,8.069,99.0,99.0
2022-11-01,8.514,104.0,104.0
2022-12-01,8.155,99.0,99.0
