measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1200.5810000000001,13603.0,13603.0
2003-02-01,1058.365,11991.0,11991.0
2003-03-01,1051.083,11909.0,11909.0
2003-04-01,1060.048,12010.0,12010.0
2003-05-01,1261.335,14291.0,14291.0
2003-06-01,1316.837,14920.0,14920.0
2003-07-01,1436.604,16277.0,16277.0
2003-08-01,1518.52,17205.0,17205.0
2003-09-01,1246.684,14125.0,14125.0
2003-10-01,1130.133,12804.0,12804.0
2003-11-01,1070.0810000000001,12124.0,12124.0
2003-12-01,1106.728,12539.0,12539.0
2004-01-01,822.087,11231.0,11231.0
2004-02-01,961.923,13141.0,13141.0
2004-03-01,800.2030000000001,10932.0,10932.0
2004-04-01,418.062,5711.0,5711.0
2004-05-01,873.587,11934.0,11934.0
2004-06-01,1006.945,13756.0,13756.0
2004-07-01,947.435,12943.0,12943.0
2004-08-01,875.8380000000001,11965.0,11965.0
2004-09-01,1008.677,13780.0,13780.0
2004-10-01,1021.149,13950.0,13950.0
2004-11-01,962.947,13155.0,13155.0
2004-12-01,641.147,8759.0,8759.0
2005-01-01,857.076,11632.93,11632.93
2005-02-01,773.601,10499.93,10499.93
2005-03-01,834.8720000000001,11331.55,11331.55
2005-04-01,838.8820000000001,11385.97,11385.97
2005-05-01,921.349,12505.28,12505.28
2005-06-01,1183.419,16062.31,16062.31
2005-07-01,1515.39,20568.08,20568.08
2005-08-01,1570.4260000000002,21315.08,21315.08
2005-09-01,1184.4370000000001,16076.12,16076.12
2005-10-01,919.3520000000001,12478.18,12478.18
2005-11-01,820.2810000000001,11133.51,11133.51
2005-12-01,935.917,12703.01,12703.01
2006-01-01,945.2620000000001,12721.0,12721.0
2006-02-01,833.414,11216.0,11216.0
2006-03-01,923.118,12423.0,12423.0
2006-04-01,879.5490000000001,11836.0,11836.0
2006-05-01,1025.1870000000001,13796.0,13796.0
2006-06-01,1086.6490000000001,14623.0,14623.0
2006-07-01,1223.518,16465.0,16465.0
2006-08-01,1263.969,17010.0,17010.0
2006-09-01,1029.17,13850.0,13850.0
2006-10-01,1078.866,14519.0,14519.0
2006-11-01,911.335,12264.0,12264.0
2006-12-01,1021.9630000000001,13753.0,13753.0
2007-01-01,26747.231,132382.0,132382.0
2007-02-01,22726.584,112482.0,112482.0
2007-03-01,26445.471,130888.0,130888.0
2007-04-01,24907.461,123276.0,123276.0
2007-05-01,27147.038,134361.0,134361.0
2007-06-01,31785.363,157317.0,157317.0
2007-07-01,34317.67,169850.0,169850.0
2007-08-01,40910.464,202481.0,202481.0
2007-09-01,33444.119,165527.0,165527.0
2007-10-01,28115.416,139153.0,139153.0
2007-11-01,22234.248,110045.0,110045.0
2007-12-01,23048.935,114078.0,114078.0
2008-01-01,-119.986,11946.0,11946.0
2008-02-01,-101.393,10094.0,10094.0
2008-03-01,-116.34,11582.0,11582.0
2008-04-01,-113.129,11263.0,11263.0
2008-05-01,-137.591,13698.0,13698.0
2008-06-01,-167.13,16639.0,16639.0
2008-07-01,-181.342,18053.0,18053.0
2008-08-01,-178.625,17783.0,17783.0
2008-09-01,-120.39500000000001,11986.0,11986.0
2008-10-01,-115.268,11476.0,11476.0
2008-11-01,-88.602,8821.0,8821.0
2008-12-01,-98.199,9776.0,9776.0
2009-01-01,-736.625,8244.0,8244.0
2009-02-01,-628.5790000000001,7034.0,7034.0
2009-03-01,-808.842,9051.0,9051.0
2009-04-01,-705.4780000000001,7895.0,7895.0
2009-05-01,-944.455,10569.0,10569.0
2009-06-01,-1262.989,14133.0,14133.0
2009-07-01,-1393.179,15591.0,15591.0
2009-08-01,-1397.861,15643.0,15643.0
2009-09-01,-1045.997,11705.0,11705.0
2009-10-01,-841.923,9422.0,9422.0
2009-11-01,-647.682,7248.0,7248.0
2009-12-01,-847.39,9482.0,9482.0
