measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,37.801,334.0,334.0
2021-02-01,0.0,0.0,0.0,26.737,236.0,236.0
2021-03-01,0.0,0.0,0.0,65.822,582.0,582.0
2021-04-01,0.0,0.0,0.0,67.076,593.0,593.0
2021-05-01,0.0,0.0,0.0,74.319,657.0,657.0
2021-06-01,0.0,0.0,0.0,73.561,651.0,651.0
2021-07-01,0.0,0.0,0.0,65.942,583.0,583.0
2021-08-01,0.0,0.0,0.0,63.028,557.0,557.0
2021-09-01,0.0,0.0,0.0,62.927,557.0,557.0
2021-10-01,0.0,0.0,0.0,48.716,431.0,431.0
2021-11-01,0.0,0.0,0.0,45.02,398.0,398.0
2021-12-01,0.0,0.0,0.0,30.051,266.0,266.0
2022-01-01,-5.618,0.0,0.0,150.614,514.0,514.0
2022-02-01,-4.965,0.0,0.0,188.857,644.0,644.0
2022-03-01,-5.763,0.0,0.0,264.069,901.0,901.0
2022-04-01,-5.883,0.0,0.0,308.682,1053.0,1053.0
2022-05-01,-6.668,0.0,0.0,307.842,1050.0,1050.0
2022-06-01,-6.374,0.0,0.0,326.516,1114.0,1114.0
2022-07-01,-6.488,0.0,0.0,337.547,1152.0,1152.0
2022-08-01,-6.483,0.0,0.0,335.975,1146.0,1146.0
2022-09-01,-6.206,0.0,0.0,284.289,970.0,970.0
2022-10-01,-6.085,0.0,0.0,276.889,945.0,945.0
2022-11-01,-6.094,0.0,0.0,198.967,679.0,679.0
2022-12-01,-6.373,0.0,0.0,151.753,518.0,518.0
2023-01-01,3.0,0.0,0.0,145.0,495.0,495.0
2023-02-01,4.0,0.0,0.0,150.0,512.0,512.0
2023-03-01,1.0,0.0,0.0,312.0,1065.0,1065.0
2023-04-01,-4.0,0.0,0.0,313.0,1068.0,1068.0
2023-05-01,0.0,0.0,0.0,396.0,1351.0,1351.0
2023-06-01,0.0,0.0,0.0,188.0,641.0,641.0
2023-07-01,0.0,0.0,0.0,261.0,891.0,891.0
2023-08-01,0.0,0.0,0.0,299.0,1020.0,1020.0
2023-09-01,0.0,0.0,0.0,301.0,1027.0,1027.0
2023-10-01,0.0,0.0,0.0,265.0,904.0,904.0
2023-11-01,0.0,0.0,0.0,148.0,505.0,505.0
2023-12-01,0.0,0.0,0.0,115.0,392.0,392.0
2024-01-01,0.0,0.0,0.0,6.0,20.0,20.0
2024-02-01,0.0,0.0,0.0,172.0,587.0,587.0
2024-03-01,0.0,0.0,0.0,283.0,966.0,966.0
2024-04-01,0.0,0.0,0.0,258.0,880.0,880.0
2024-05-01,0.0,0.0,0.0,214.0,730.0,730.0
2024-06-01,0.0,0.0,0.0,299.0,1020.0,1020.0
2024-07-01,0.0,0.0,0.0,298.0,1017.0,1017.0
2024-08-01,0.0,0.0,0.0,205.0,699.0,699.0
2024-09-01,0.0,0.0,0.0,159.0,543.0,543.0
2024-10-01,0.0,0.0,0.0,216.0,737.0,737.0
2024-11-01,0.0,0.0,0.0,187.0,638.0,638.0
2024-12-01,0.0,0.0,0.0,110.0,375.0,375.0
