measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2013-01-01,22063.0,210503.0,210503.0
2013-02-01,29026.0,276937.0,276937.0
2013-03-01,24810.0,236712.0,236712.0
2013-04-01,31640.0,301877.0,301877.0
2013-05-01,20970.0,200075.0,200075.0
2013-06-01,16477.0,157207.0,157207.0
2013-07-01,20064.0,191431.0,191431.0
2013-08-01,15656.0,149374.0,149374.0
2013-09-01,24278.0,231636.0,231636.0
2013-10-01,12597.0,120188.0,120188.0
2013-11-01,12003.0,114521.0,114521.0
2013-12-01,29602.0,282433.0,282433.0
2014-01-01,19625.0,186634.0,186634.0
2014-02-01,21401.0,203524.0,203524.0
2014-03-01,32758.0,311529.0,311529.0
2014-04-01,26288.0,249999.0,249999.0
2014-05-01,24053.0,228744.0,228744.0
2014-06-01,43841.0,416928.0,416928.0
2014-07-01,19412.0,184608.0,184608.0
2014-08-01,13895.0,132141.0,132141.0
2014-09-01,15453.0,146958.0,146958.0
2014-10-01,20772.0,197542.0,197542.0
2014-11-01,23956.0,227822.0,227822.0
2014-12-01,20998.0,199691.0,199691.0
2015-01-01,15307.0,142646.0,142646.0
2015-02-01,15707.0,146374.0,146374.0
2015-03-01,17970.0,167462.0,167462.0
2015-04-01,20245.0,188663.0,188663.0
2015-05-01,13648.0,127186.0,127186.0
2015-06-01,14657.0,136589.0,136589.0
2015-07-01,20261.0,188812.0,188812.0
2015-08-01,21746.0,202651.0,202651.0
2015-09-01,15915.0,148312.0,148312.0
2015-10-01,16282.0,151732.0,151732.0
2015-11-01,22159.0,206500.0,206500.0
2015-12-01,33352.0,310807.0,310807.0
2016-01-01,24630.0,227384.0,227384.0
2016-02-01,22994.0,212281.0,212281.0
2016-03-01,25198.0,232628.0,232628.0
2016-04-01,13168.0,121567.0,121567.0
2016-05-01,19719.0,182046.0,182046.0
2016-06-01,18374.0,169629.0,169629.0
2016-07-01,18512.0,170903.0,170903.0
2016-08-01,16875.0,155790.0,155790.0
2016-09-01,18682.0,172472.0,172472.0
2016-10-01,25253.0,233136.0,233136.0
2016-11-01,30208.0,278880.0,278880.0
2016-12-01,29007.0,267793.0,267793.0
2017-01-01,8184.724,75406.0,75406.0
2017-02-01,12161.861,112047.0,112047.0
2017-03-01,18116.533,166908.0,166908.0
2017-04-01,23212.162,213854.0,213854.0
2017-05-01,18436.75,169858.0,169858.0
2017-06-01,24136.881,222373.0,222373.0
2017-07-01,26405.093,243270.0,243270.0
2017-08-01,19549.383,180108.0,180108.0
2017-09-01,16083.058,148173.0,148173.0
2017-10-01,18851.316,173677.0,173677.0
2017-11-01,13365.048,123132.0,123132.0
2017-12-01,8046.191,74130.0,74130.0
2018-01-01,13631.048,124097.0,124097.0
2018-02-01,28569.051,260093.0,260093.0
2018-03-01,24013.57,218620.0,218620.0
2018-04-01,27541.382,250737.0,250737.0
2018-05-01,29368.405,267370.0,267370.0
2018-06-01,32019.523,291506.0,291506.0
2018-07-01,28660.161,260922.0,260922.0
2018-08-01,30439.823,277124.0,277124.0
2018-09-01,20092.832,182925.0,182925.0
2018-10-01,13698.092,124707.0,124707.0
2018-11-01,17035.196,155088.0,155088.0
2018-12-01,15017.917,136723.0,136723.0
2019-01-01,8811.651,78468.0,78468.0
2019-02-01,11619.755,103474.0,103474.0
2019-03-01,11355.453,101120.0,101120.0
2019-04-01,22604.232,201291.0,201291.0
2019-05-01,23104.117,205742.0,205742.0
2019-06-01,28051.82,249801.0,249801.0
2019-07-01,26796.694,238625.0,238625.0
2019-08-01,22479.471,200180.0,200180.0
2019-09-01,19614.45,174667.0,174667.0
2019-10-01,15080.281,134290.0,134290.0
2019-11-01,9340.677,83179.0,83179.0
2019-12-01,7288.399,64903.0,64903.0
2020-01-01,22440.048,196732.0,196732.0
2020-02-01,33234.708,291369.0,291369.0
2020-03-01,26592.58,233137.0,233137.0
2020-04-01,29596.402,259472.0,259472.0
2020-05-01,26163.813,229378.0,229378.0
2020-06-01,30318.941,265806.0,265806.0
2020-07-01,37277.996,326816.0,326816.0
2020-08-01,33627.622,294813.0,294813.0
2020-09-01,14498.64,127110.0,127110.0
2020-10-01,25232.819,221216.0,221216.0
2020-11-01,18219.669,159732.0,159732.0
2020-12-01,13604.762,119273.0,119273.0
2021-01-01,11615.173,102725.0,102725.0
2021-02-01,33796.865,298899.0,298899.0
2021-03-01,26409.649,233567.0,233567.0
2021-04-01,29936.463,264758.0,264758.0
2021-05-01,32398.401,286531.0,286531.0
2021-06-01,27839.103,246209.0,246209.0
2021-07-01,37036.689,327552.0,327552.0
2021-08-01,32349.558,286099.0,286099.0
2021-09-01,15254.549,134911.0,134911.0
2021-10-01,21875.838,193470.0,193470.0
2021-11-01,15145.636,133948.0,133948.0
2021-12-01,20001.076,176890.0,176890.0
2022-01-01,7307.049,24932.0,24932.0
2022-02-01,15336.305,52327.0,52327.0
2022-03-01,14950.651,51012.0,51012.0
2022-04-01,18538.724,63254.0,63254.0
2022-05-01,21527.483,73452.0,73452.0
2022-06-01,15049.857,51350.0,51350.0
2022-07-01,19555.1,66722.0,66722.0
2022-08-01,20007.259,68265.0,68265.0
2022-09-01,15625.15,53313.0,53313.0
2022-10-01,13208.279,45067.0,45067.0
2022-11-01,11867.288,40491.0,40491.0
2022-12-01,9091.855,31021.0,31021.0
2023-01-01,24393.0,83229.0,83229.0
2023-02-01,40258.0,137360.0,137360.0
2023-03-01,41683.0,142222.0,142222.0
2023-04-01,32746.0,111729.0,111729.0
2023-05-01,28674.0,97836.0,97836.0
2023-06-01,26079.0,88982.0,88982.0
2023-07-01,25884.0,88316.0,88316.0
2023-08-01,25874.0,88282.0,88282.0
2023-09-01,23768.0,81096.0,81096.0
2023-10-01,16245.0,55428.0,55428.0
2023-11-01,19633.0,66988.0,66988.0
2023-12-01,23932.0,81656.0,81656.0
2024-01-01,30756.0,104939.0,104939.0
2024-02-01,24769.0,84512.0,84512.0
2024-03-01,28640.0,97720.0,97720.0
2024-04-01,32722.0,111647.0,111647.0
2024-05-01,39597.0,135105.0,135105.0
2024-06-01,27873.0,95103.0,95103.0
2024-07-01,26456.0,90268.0,90268.0
2024-08-01,24626.0,84024.0,84024.0
2024-09-01,26757.0,91295.0,91295.0
2024-10-01,27219.0,92871.0,92871.0
2024-11-01,37738.0,128762.0,128762.0
2024-12-01,30158.0,102899.0,102899.0
