measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,2.015,10.0,10.0
2003-02-01,1.685,8.0,8.0
2003-03-01,1.733,9.0,9.0
2003-04-01,1.7730000000000001,9.0,9.0
2003-05-01,1.933,10.0,10.0
2003-06-01,2.0,10.0,10.0
2003-07-01,2.225,11.0,11.0
2003-08-01,2.321,12.0,12.0
2003-09-01,1.975,10.0,10.0
2003-10-01,1.689,9.0,9.0
2003-11-01,1.633,8.0,8.0
2003-12-01,2.0180000000000002,10.0,10.0
2004-01-01,7.038,35.0,35.0
2004-02-01,7.038,35.0,35.0
2004-03-01,7.038,35.0,35.0
2004-04-01,5.005,25.0,25.0
2004-05-01,6.569,32.0,32.0
2004-06-01,8.289,41.0,41.0
2004-07-01,10.635,53.0,53.0
2004-08-01,61.932,306.0,306.0
2004-09-01,7.455,37.0,37.0
2004-10-01,6.881,34.0,34.0
2004-11-01,8.028,40.0,40.0
2004-12-01,12.094000000000001,60.0,60.0
2005-01-01,230.65400000000002,2277.59,2277.59
2005-02-01,56.28,555.74,555.74
2005-03-01,80.419,794.09,794.09
2005-04-01,66.056,652.27,652.27
2005-05-01,68.308,674.5,674.5
2005-06-01,59.745,589.95,589.95
2005-07-01,174.30200000000002,1721.14,1721.14
2005-08-01,210.97400000000002,2083.26,2083.26
2005-09-01,174.184,1719.98,1719.98
2005-10-01,73.446,725.24,725.24
2005-11-01,73.60600000000001,726.82,726.82
2005-12-01,166.026,1639.42,1639.42
2006-01-01,0.0,118.0,118.0
2006-02-01,0.0,143.0,143.0
2006-03-01,0.0,121.0,121.0
2006-04-01,0.0,93.0,93.0
2006-05-01,0.0,165.0,165.0
2006-06-01,0.0,155.0,155.0
2006-07-01,0.0,164.0,164.0
