measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2018-01-01,3158.389,42343.0,42343.0
2018-02-01,2773.136,37178.0,37178.0
2018-03-01,2884.162,38667.0,38667.0
2018-04-01,2170.574,29100.0,29100.0
2018-05-01,1981.427,26564.0,26564.0
2018-06-01,2710.509,36339.0,36339.0
2018-07-01,4729.824,63410.0,63410.0
2018-08-01,4375.509,58661.0,58661.0
2018-09-01,3521.417,47210.0,47210.0
2018-10-01,3936.143,52771.0,52771.0
2018-11-01,3518.758,47174.0,47174.0
2018-12-01,3545.152,47528.0,47528.0
2019-01-01,4375.317,53778.0,53778.0
2019-02-01,4056.846,49863.0,49863.0
2019-03-01,3537.766,43483.0,43483.0
2019-04-01,2482.442,30512.0,30512.0
2019-05-01,2139.155,26292.0,26292.0
2019-06-01,2860.434,35158.0,35158.0
2019-07-01,4509.201,55423.0,55423.0
2019-08-01,5296.595,65101.0,65101.0
2019-09-01,4660.611,57284.0,57284.0
2019-10-01,4773.472,58672.0,58672.0
2019-11-01,4681.53,57541.0,57541.0
2019-12-01,4855.631,59681.0,59681.0
2020-01-01,3777.931,63592.0,63592.0
2020-02-01,3336.272,56159.0,56159.0
2020-03-01,3703.484,62341.0,62341.0
2020-04-01,2619.105,44087.0,44087.0
2020-05-01,2462.669,41454.0,41454.0
2020-06-01,3464.262,58313.0,58313.0
2020-07-01,4846.136,81575.0,81575.0
2020-08-01,6026.509,101444.0,101444.0
2020-09-01,5248.15,88341.0,88341.0
2020-10-01,5450.335,91745.0,91745.0
2020-11-01,4353.534,73282.0,73282.0
2020-12-01,4825.613,81229.0,81229.0
2021-01-01,4639.306,57683.0,69628.0
2021-02-01,3934.278,48917.0,59046.0
2021-03-01,4230.109,52595.0,63486.0
2021-04-01,3753.52,46670.0,56333.0
2021-05-01,3922.911,48776.0,58875.0
2021-06-01,5364.357,66698.0,80509.0
2021-07-01,7402.71,92042.0,111100.0
2021-08-01,6758.923,84037.0,101438.0
2021-09-01,5751.047,71506.0,86312.0
2021-10-01,5482.515,68167.0,82282.0
2021-11-01,5038.702,62649.0,75621.0
2021-12-01,5200.622,64662.0,78051.0
2022-01-01,5199.468,64656.0,73662.0
2022-02-01,4316.946,53682.0,61159.0
2022-03-01,3994.321,49670.0,56588.0
2022-04-01,4091.52,50879.0,57965.0
2022-05-01,3754.665,46690.0,53192.0
2022-06-01,5106.596,63502.0,72346.0
2022-07-01,6821.897,84832.0,96646.0
2022-08-01,8231.528,102361.0,116617.0
2022-09-01,7544.172,93813.0,106879.0
2022-10-01,6928.163,86153.0,98151.0
2022-11-01,6362.325,79117.0,90136.0
2022-12-01,7032.399,87449.0,99628.0
2023-01-01,6520.839,81106.0,112154.0
2023-02-01,5554.488,69087.0,95534.0
2023-03-01,5338.576,66401.0,91820.0
2023-04-01,4170.543,51873.0,71731.0
2023-05-01,2701.239,33598.0,46460.0
2023-06-01,3553.578,44200.0,61119.0
2023-07-01,8225.839,102313.0,141479.0
2023-08-01,8300.036,103236.0,142755.0
2023-09-01,5874.995,73073.0,101047.0
2023-10-01,7174.459,89236.0,123396.0
2023-11-01,6739.601,83827.0,115917.0
2023-12-01,7587.807,94377.0,130506.0
2024-01-01,8586.527,106800.0,140399.0
2024-02-01,5824.402,72444.0,95235.0
2024-03-01,4168.93,51854.0,68166.0
2024-04-01,3548.848,44141.0,58028.0
2024-05-01,3193.114,39716.0,52211.0
2024-06-01,4912.505,61102.0,80325.0
2024-07-01,9437.952,117390.0,154320.0
2024-08-01,8197.856,101966.0,134044.0
2024-09-01,7220.792,89813.0,118068.0
2024-10-01,7565.208,94097.0,123699.0
2024-11-01,6091.983,75773.0,99611.0
2024-12-01,6685.883,83160.0,109321.0
