measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,68.604,901.0,901.0
2003-02-01,60.775,798.0,798.0
2003-03-01,62.772000000000006,824.0,824.0
2003-04-01,55.121,724.0,724.0
2003-05-01,54.096000000000004,710.0,710.0
2003-06-01,51.475,676.0,676.0
2003-07-01,55.091,723.0,723.0
2003-08-01,52.744,693.0,693.0
2003-09-01,56.418,741.0,741.0
2003-10-01,60.817,799.0,799.0
2003-11-01,63.815,838.0,838.0
2003-12-01,71.272,936.0,936.0
