measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,19061.0,209055.0,209055.0,28069.0,307845.0,307845.0
2003-02-01,148.0,1740.0,1740.0,3378.0,39725.0,39725.0
2003-03-01,19130.0,208128.0,208128.0,55026.0,598653.0,598653.0
2003-04-01,1275.0,13746.0,13746.0,71197.0,767625.0,767625.0
2003-05-01,16799.0,178176.0,178176.0,124295.0,1318339.0,1318339.0
2003-06-01,7389.0,82650.0,82650.0,95113.0,1063913.0,1063913.0
2003-07-01,5510.0,58696.0,58696.0,123581.0,1316415.0,1316415.0
2003-08-01,3594.0,39637.0,39637.0,99572.0,1098243.0,1098243.0
2003-09-01,77.0,847.0,847.0,115642.0,1279820.0,1279820.0
2003-10-01,5721.0,60741.0,60741.0,63705.0,676371.0,676371.0
2003-11-01,1529.0,17275.0,17275.0,37429.0,422920.0,422920.0
2003-12-01,5453.0,64780.0,64780.0,17491.0,207768.0,207768.0
2004-01-01,2370.0,28025.0,28025.0,7548.0,89261.0,89261.0
2004-02-01,3505.0,39571.0,39571.0,14897.0,168212.0,168212.0
2004-03-01,659.0,7716.0,7716.0,8507.0,99679.0,99679.0
2004-04-01,1372.0,16035.0,16035.0,18387.0,213253.0,213253.0
2004-05-01,1587.0,17528.0,17528.0,71945.0,794714.0,794714.0
2004-06-01,5046.0,56306.0,56306.0,63655.0,710280.0,710280.0
2004-07-01,3371.0,36092.0,36092.0,47826.0,512056.0,512056.0
2004-08-01,12560.0,177588.0,177588.0,39080.0,552535.0,552535.0
2004-09-01,25480.0,288899.0,288899.0,35905.0,407087.0,407087.0
2004-10-01,4784.0,53951.0,53951.0,32419.0,365620.0,365620.0
2004-11-01,1670.0,18904.0,18904.0,9340.0,105741.0,105741.0
2004-12-01,217.0,2511.0,2511.0,11593.0,134464.0,134464.0
2005-01-01,1434.0,16906.8,16906.8,13889.0,155866.86,155866.86
2005-02-01,0.0,0.0,0.0,2935.0,32124.29,32124.29
2005-03-01,13.0,145.0,145.0,12614.0,139532.59,139532.59
2005-04-01,1321.0,14949.78,14949.78,8036.0,90963.07,90963.07
2005-05-01,10.0,115.8,115.8,11193.0,123959.51,123959.51
2005-06-01,401.0,5228.1,5228.1,20135.0,228343.79,228343.79
2005-07-01,17484.0,203693.89,203693.89,73363.0,819016.86,819016.86
2005-08-01,21373.0,244005.7,244005.7,43861.0,494268.16,494268.16
2005-09-01,10252.0,116403.99,116403.99,13809.0,156613.56,156613.56
2005-10-01,3.0,29.09,29.09,29057.0,327109.12,327109.12
2005-11-01,1336.0,14554.13,14554.13,6969.0,75931.6,75931.6
2005-12-01,9720.0,115915.36,115915.36,4917.0,58631.72,58631.72
2006-01-01,1.0,17.0,17.0,1515.0,21847.0,21847.0
2006-02-01,89.0,1222.0,1222.0,5460.0,63799.0,63799.0
2006-03-01,2.0,23.0,23.0,15235.0,169567.0,169567.0
2006-04-01,2678.0,29987.0,29987.0,34305.0,384114.0,384114.0
2006-05-01,850.0,9650.0,9650.0,27192.0,307084.0,307084.0
2006-06-01,2640.0,29120.0,29120.0,33032.0,368870.0,368870.0
2006-07-01,6.0,70.0,70.0,64372.0,726721.0,726721.0
2006-08-01,1948.0,21884.0,21884.0,103514.0,1163090.0,1163090.0
2006-09-01,8.0,87.0,87.0,59640.0,664562.0,664562.0
2006-10-01,491.0,5515.0,5515.0,44469.0,499796.0,499796.0
2006-11-01,1005.0,11436.0,11436.0,3119.0,35492.0,35492.0
2006-12-01,0.0,1024.0,1024.0,830.0,8898.0,8898.0
2007-01-01,0.0,0.0,0.0,8840.0,102910.0,102910.0
2007-02-01,150.185,1693.0,1693.0,3686.815,41554.0,41554.0
2007-03-01,0.0,0.0,0.0,4343.0,51973.0,51973.0
2007-04-01,87.035,1012.0,1012.0,20768.965,241529.0,241529.0
2007-05-01,4.09,47.0,47.0,31460.91,357982.0,357982.0
2007-06-01,6.725,76.0,76.0,60526.275,680605.0,680605.0
2007-07-01,618.836,6916.0,6916.0,92421.164,1032945.0,1032945.0
2007-08-01,1062.9180000000001,11768.0,11768.0,117668.082,1302729.0,1302729.0
2007-09-01,9.043000000000001,99.0,99.0,88678.957,969765.0,969765.0
2007-10-01,2565.57,28218.0,28218.0,94128.43,1035302.0,1035302.0
2007-11-01,1.534,17.0,17.0,14467.466,164556.0,164556.0
2007-12-01,313.228,3572.0,3572.0,5265.772,60044.0,60044.0
2008-01-01,1360.9940000000001,15642.0,15642.0,14798.006000000001,170074.0,170074.0
2008-02-01,1.03,12.0,12.0,36623.97,413695.0,413695.0
2008-03-01,0.0,0.0,0.0,27979.0,326633.0,326633.0
2008-04-01,29.493000000000002,355.0,355.0,35693.507,429441.0,429441.0
2008-05-01,445.19800000000004,5107.0,5107.0,61450.802,704965.0,704965.0
2008-06-01,4223.826,48083.0,48083.0,48678.174,554144.0,554144.0
2008-07-01,39.999,460.0,460.0,20753.001,238431.0,238431.0
2008-08-01,599.54,6591.0,6591.0,21361.46,234824.0,234824.0
2008-09-01,5.6770000000000005,64.0,64.0,14030.323,158137.0,158137.0
2008-10-01,0.0,0.0,0.0,10445.0,115913.0,115913.0
2008-11-01,23.745,244.0,244.0,6616.255,68074.0,68074.0
2008-12-01,1.9640000000000002,23.0,23.0,3796.036,44983.0,44983.0
2009-01-01,2574.186,29219.0,29219.0,7468.814,84776.0,84776.0
2009-02-01,6546.7570000000005,73696.0,73696.0,8537.243,96102.0,96102.0
2009-03-01,17.746000000000002,209.0,209.0,2438.254,28772.0,28772.0
2009-04-01,55.189,605.0,605.0,20735.811,227301.0,227301.0
2009-05-01,2.085,23.0,23.0,57906.915,646113.0,646113.0
2009-06-01,990.9670000000001,11110.0,11110.0,50698.033,568414.0,568414.0
2009-07-01,475.776,5381.0,5381.0,63024.224,712764.0,712764.0
2009-08-01,0.0,0.0,0.0,96960.0,1092100.0,1092100.0
2009-09-01,60.699000000000005,681.0,681.0,88425.301,991474.0,991474.0
2009-10-01,0.0,0.0,0.0,94722.0,1058620.0,1058620.0
2009-11-01,0.0,0.0,0.0,13851.0,154921.0,154921.0
2009-12-01,14.818000000000001,163.0,163.0,6760.182000000001,74307.0,74307.0
2010-01-01,42239.681,465651.0,465651.0,20461.319,225566.0,225566.0
2010-02-01,2.1830000000000003,23.0,23.0,5811.817,61953.0,61953.0
2010-03-01,0.0,0.0,0.0,4257.0,48099.0,48099.0
2010-04-01,0.0,0.0,0.0,3480.0,38170.0,38170.0
2010-05-01,3.6550000000000002,41.0,41.0,101407.345,1129727.0,1129727.0
2010-06-01,5.744000000000001,64.0,64.0,108424.256,1207842.0,1207842.0
2010-07-01,94.35600000000001,1059.0,1059.0,72590.644,814479.0,814479.0
2010-08-01,1611.1860000000001,18132.0,18132.0,80234.814,902928.0,902928.0
2010-09-01,0.0,0.0,0.0,66817.0,749703.0,749703.0
2010-10-01,0.0,0.0,0.0,31011.0,352887.0,352887.0
2010-11-01,1094.0,13053.0,13053.0,5698.0,67987.0,67987.0
2010-12-01,8477.867,96120.0,96120.0,19025.133,215703.0,215703.0
2011-01-01,633.098,6986.0,6986.0,8552.902,94381.0,94381.0
2011-02-01,0.0,0.0,0.0,3380.0,37652.0,37652.0
2011-03-01,0.0,0.0,0.0,7006.0,79426.0,79426.0
2011-04-01,203.179,2210.0,2210.0,74789.821,813665.0,813665.0
2011-05-01,0.0,0.0,0.0,45212.0,511635.0,511635.0
2011-06-01,15.506,175.0,175.0,50042.494,563213.0,563213.0
2011-07-01,0.0,0.0,0.0,53089.0,598299.0,598299.0
2011-08-01,27.017,308.0,308.0,49907.983,569519.0,569519.0
2011-09-01,12.05,134.0,134.0,34904.95,387539.0,387539.0
2011-10-01,0.0,0.0,0.0,20496.0,220985.0,220985.0
2011-11-01,25.224,291.0,291.0,10424.776,120206.0,120206.0
2011-12-01,7.54,87.0,87.0,2974.46,34422.0,34422.0
2012-01-01,132.773,1605.0,1605.0,2839.227,34332.0,34332.0
2012-02-01,0.0,0.0,0.0,4491.0,51198.0,51198.0
2012-03-01,0.0,0.0,0.0,7502.0,84574.0,84574.0
2012-04-01,0.0,0.0,0.0,23655.0,265915.0,265915.0
2012-05-01,0.0,0.0,0.0,23200.0,264033.0,264033.0
2012-06-01,38.743,436.0,436.0,27448.257,309090.0,309090.0
2012-07-01,2999.836,33971.0,33971.0,50158.164,568010.0,568010.0
