measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-01-01,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0
2019-01-01,251.722,2242.0,2242.0
2019-02-01,265.239,2362.0,2362.0
2019-03-01,395.131,3519.0,3519.0
2019-04-01,465.158,4142.0,4142.0
2019-05-01,495.219,4410.0,4410.0
2019-06-01,557.028,4960.0,4960.0
2019-07-01,527.25,4695.0,4695.0
2019-08-01,536.732,4780.0,4780.0
2019-09-01,443.054,3945.0,3945.0
2019-10-01,435.502,3878.0,3878.0
2019-11-01,270.672,2410.0,2410.0
2019-12-01,197.293,1757.0,1757.0
2020-01-01,281.906,2471.0,2471.0
2020-02-01,296.961,2603.0,2603.0
2020-03-01,454.926,3988.0,3988.0
2020-04-01,508.426,4457.0,4457.0
2020-05-01,590.387,5176.0,5176.0
2020-06-01,572.373,5018.0,5018.0
2020-07-01,593.216,5201.0,5201.0
2020-08-01,483.483,4239.0,4239.0
2020-09-01,471.192,4131.0,4131.0
2020-10-01,355.03,3113.0,3113.0
2020-11-01,305.938,2682.0,2682.0
2020-12-01,231.162,2027.0,2027.0
2021-01-01,207.426,1834.0,1834.0
2021-02-01,228.903,2024.0,2024.0
2021-03-01,292.585,2588.0,2588.0
2021-04-01,355.26,3142.0,3142.0
2021-05-01,350.024,3096.0,3096.0
2021-06-01,435.182,3849.0,3849.0
2021-07-01,468.616,4144.0,4144.0
2021-08-01,444.843,3934.0,3934.0
2021-09-01,380.644,3366.0,3366.0
2021-10-01,294.921,2608.0,2608.0
2021-11-01,220.25,1948.0,1948.0
2021-12-01,197.346,1745.0,1745.0
2022-01-01,223.102,761.0,761.0
2022-02-01,280.047,956.0,956.0
2022-03-01,339.073,1157.0,1157.0
2022-04-01,410.543,1401.0,1401.0
2022-05-01,421.081,1437.0,1437.0
2022-06-01,373.777,1275.0,1275.0
2022-07-01,432.962,1477.0,1477.0
2022-08-01,436.339,1489.0,1489.0
2022-09-01,380.169,1297.0,1297.0
2022-10-01,313.737,1070.0,1070.0
2022-11-01,229.981,785.0,785.0
2022-12-01,203.189,693.0,693.0
2023-01-01,291.0,993.0,993.0
2023-02-01,375.0,1280.0,1280.0
2023-03-01,464.0,1583.0,1583.0
2023-04-01,557.0,1900.0,1900.0
2023-05-01,513.0,1750.0,1750.0
2023-06-01,547.0,1866.0,1866.0
2023-07-01,580.0,1979.0,1979.0
2023-08-01,544.0,1856.0,1856.0
2023-09-01,505.0,1723.0,1723.0
2023-10-01,452.0,1542.0,1542.0
2023-11-01,333.0,1136.0,1136.0
2023-12-01,293.0,1000.0,1000.0
2024-01-01,303.0,1034.0,1034.0
2024-02-01,358.0,1221.0,1221.0
2024-03-01,414.0,1413.0,1413.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,112.0,382.0,382.0
2024-07-01,264.0,901.0,901.0
2024-08-01,373.0,1273.0,1273.0
2024-09-01,457.0,1559.0,1559.0
2024-10-01,442.0,1508.0,1508.0
2024-11-01,214.0,730.0,730.0
2024-12-01,2.0,7.0,7.0
