measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2007-07-01,38218.97,410277.0,410277.0,0.0,0.0,0.0
2007-08-01,37766.95,408156.0,408156.0,0.0,0.0,0.0
2007-09-01,37140.33,394504.0,394504.0,0.0,0.0,0.0
2007-10-01,37636.0,412122.0,412122.0,0.0,0.0,0.0
2007-11-01,33688.1,373290.0,373290.0,0.0,0.0,0.0
2007-12-01,17507.53,195511.0,278534.0,0.0,0.0,0.0
2008-01-01,28718.0,370766.0,384522.0,8118.0,28250.0,28250.0
2008-02-01,26735.0,342152.0,355364.0,7170.0,25114.0,25114.0
2008-03-01,27892.0,359503.0,361100.0,6782.0,16093.0,16093.0
2008-04-01,20862.0,268407.0,276207.0,5441.0,16513.0,16513.0
2008-05-01,25160.0,330328.0,337887.0,7223.0,20452.0,20452.0
2008-06-01,22485.0,308024.0,332098.0,6191.0,2600.0,2600.0
2008-07-01,26916.0,350055.0,350055.0,7104.0,10118.0,10118.0
2008-08-01,27298.0,354146.0,354146.0,7140.0,6596.0,6596.0
2008-09-01,26547.0,344599.0,344599.0,7370.0,11555.0,11555.0
2008-10-01,28747.0,376852.0,376852.0,8764.0,16267.0,16267.0
2008-11-01,26366.0,346820.0,346820.0,7103.0,14482.0,14482.0
2008-12-01,26297.0,356488.0,356488.0,8475.0,17156.0,17156.0
2009-01-01,26073.0,353327.0,393310.0,9281.0,29635.0,29635.0
2009-02-01,20092.0,274193.0,277520.0,7321.0,22751.0,22751.0
2009-03-01,21267.0,278809.0,283603.0,5865.0,15091.0,15091.0
2009-04-01,25648.0,330139.0,330139.0,7075.0,13126.0,13126.0
2009-05-01,27702.0,354868.0,354868.0,8671.0,28448.0,28448.0
2009-06-01,26538.0,343753.0,343753.0,9658.0,34271.0,34271.0
2009-07-01,27868.0,326243.0,326243.0,8525.0,29597.0,29597.0
2009-08-01,27567.0,352748.0,352748.0,8837.0,27221.0,27221.0
2009-09-01,24670.0,335885.0,338098.0,7257.0,9955.0,9955.0
2009-10-01,26315.0,352360.0,356880.0,7620.0,15232.0,15232.0
2009-11-01,26276.0,351320.0,351464.0,9559.0,36852.0,36852.0
2009-12-01,27281.0,352462.0,360157.0,7042.0,19332.0,19332.0
2010-01-01,25289.0,315408.0,333741.0,5875.0,22167.0,22167.0
2010-02-01,21204.0,279262.0,281538.0,7076.0,27073.0,27073.0
2010-03-01,27548.0,358719.0,364554.0,8762.0,34599.0,34599.0
2010-04-01,25091.0,322672.0,329333.0,7964.0,35387.0,35387.0
2010-05-01,28344.0,365263.0,372085.0,8958.0,38800.0,38800.0
2010-06-01,27347.0,355843.0,355843.0,9035.0,36614.0,36614.0
2010-07-01,27243.0,355350.0,355350.0,9268.0,36286.0,36286.0
2010-08-01,28031.0,364933.0,364933.0,10004.0,36813.0,36813.0
2010-09-01,26071.0,340199.0,340199.0,9300.0,33336.0,33336.0
2010-10-01,27778.0,360484.0,360484.0,8154.0,21353.0,21353.0
2010-11-01,27151.0,346194.0,348054.0,6734.0,20856.0,20856.0
2010-12-01,27753.0,352677.0,352677.0,6585.0,7288.0,7288.0
2011-01-01,27974.0,353162.0,363822.0,7382.0,29822.0,29822.0
2011-02-01,25247.0,317365.0,330544.0,6837.0,30176.0,30176.0
2011-03-01,24482.0,318371.0,323287.0,6354.0,15651.0,15651.0
2011-04-01,25361.0,340391.0,340391.0,8500.0,24900.0,24900.0
2011-05-01,28774.0,387009.0,391930.0,9898.0,31894.0,31894.0
2011-06-01,27340.0,367875.0,367875.0,9834.0,28575.0,28575.0
2011-07-01,27784.0,374142.0,374142.0,10115.0,26793.0,26793.0
2011-08-01,23217.0,315206.0,315206.0,8507.0,22719.0,22719.0
2011-09-01,24245.0,323516.0,323516.0,8536.0,22197.0,22197.0
2011-10-01,27992.0,379371.0,379371.0,10154.0,29529.0,29529.0
2011-11-01,23680.0,317995.0,323622.0,7949.0,24617.0,24617.0
2011-12-01,26809.0,337960.0,337960.0,5568.0,815.0,815.0
2012-01-01,27982.0,363980.0,374635.0,7844.0,24095.0,24095.0
2012-02-01,24196.0,313511.0,321687.0,6441.0,18355.0,18355.0
2012-03-01,21933.0,283362.0,287920.0,5528.0,14102.0,14102.0
2012-04-01,26798.0,345648.0,345648.0,6726.0,13124.0,13124.0
2012-05-01,27798.0,367833.0,367833.0,8103.0,20957.0,20957.0
2012-06-01,26114.0,346870.0,346870.0,7918.0,18348.0,18348.0
2012-07-01,23434.0,306651.0,310661.0,6069.0,12932.0,12932.0
2012-08-01,24376.0,316011.0,319595.0,6046.0,13527.0,13527.0
2012-09-01,25119.0,323779.0,331159.0,6051.0,13862.0,13862.0
2012-10-01,26082.0,339286.0,345441.0,6466.0,13281.0,13281.0
2012-11-01,20252.0,257722.0,270099.0,4431.0,9650.0,9650.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,13179.0,168427.0,168438.0,2862.0,5333.0,5333.0
2013-02-01,25768.0,324086.0,324086.0,5603.0,11372.0,11372.0
2013-03-01,27109.0,340138.0,340138.0,6122.0,5234.0,5234.0
2013-04-01,16455.0,192813.0,203633.0,1755.0,4442.0,4442.0
2013-05-01,23494.0,291256.0,291256.0,5379.0,8869.0,8869.0
2013-06-01,26905.0,334716.0,334716.0,6502.0,9683.0,9683.0
2013-07-01,27452.0,342736.0,342736.0,6788.0,9817.0,9817.0
2013-08-01,27111.0,339107.0,339107.0,6832.0,9300.0,9300.0
2013-09-01,24820.0,313885.0,313885.0,6249.0,10615.0,10615.0
2013-10-01,27645.0,353010.0,353010.0,7082.0,17439.0,17439.0
2013-11-01,26669.0,341458.0,341458.0,6526.0,15882.0,15882.0
2013-12-01,27737.0,348976.0,359431.0,6248.0,19157.0,19157.0
2014-01-01,26976.0,344115.0,347904.0,6212.0,15385.0,15385.0
2014-02-01,22927.0,294981.0,294981.0,5392.0,9933.0,9933.0
2014-03-01,20572.0,264009.0,264009.0,5529.0,7019.0,7019.0
2014-04-01,25699.0,330886.0,330886.0,6668.0,14260.0,14260.0
2014-05-01,26543.0,335752.0,335752.0,7046.0,11527.0,11527.0
2014-06-01,26080.0,328646.0,328646.0,7047.0,10398.0,10398.0
2014-07-01,27699.0,349621.0,349621.0,7503.0,9895.0,9895.0
2014-08-01,27282.0,347798.0,347798.0,7416.0,9788.0,9788.0
2014-09-01,25841.0,329684.0,329684.0,7128.0,10428.0,10428.0
2014-10-01,28182.0,356096.0,356096.0,7880.0,13562.0,13562.0
2014-11-01,27027.0,350259.0,350259.0,7328.0,17337.0,17337.0
2014-12-01,26709.0,350257.0,351842.0,7613.0,21527.0,21527.0
2015-01-01,25166.0,329556.0,334743.0,7297.0,22091.0,22091.0
2015-02-01,24395.0,323513.0,323513.0,7758.0,20769.0,20769.0
2015-03-01,19980.0,260825.0,260825.0,6026.0,12822.0,12822.0
