measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,540.0,7567.0,7567.0,0.0,0.0,0.0
2001-02-01,5.0,99.0,99.0,4.0,73.0,73.0
2001-03-01,17.0,344.0,344.0,0.0,0.0,0.0
2001-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-06-01,4.0,58.0,58.0,813.0,13010.0,13010.0
2001-07-01,1.0,17.0,17.0,402.0,6729.0,6729.0
2001-08-01,0.0,0.0,0.0,2885.0,46394.0,46394.0
2001-09-01,0.0,0.0,0.0,228.0,3723.0,3723.0
2001-10-01,56.0,618.0,618.0,155.0,1726.0,1726.0
2001-11-01,0.0,0.0,0.0,206.0,3162.0,3162.0
2001-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-02-01,141.0,1988.0,1988.0,11.0,152.0,152.0
2002-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-04-01,153.0,2387.0,2387.0,171.0,2656.0,2656.0
2002-05-01,0.0,0.0,0.0,285.0,3464.0,3464.0
2002-06-01,0.0,0.0,0.0,3550.0,54500.0,54500.0
2002-07-01,114.0,1784.0,1784.0,2538.0,39845.0,39845.0
2002-08-01,711.0,11876.0,11876.0,2767.0,46235.0,46235.0
2002-09-01,22.0,307.0,307.0,8.0,128.0,128.0
2002-10-01,20.0,538.0,538.0,75.0,1967.0,1967.0
2002-11-01,0.0,0.0,0.0,198.0,3039.0,3039.0
2002-12-01,280.0,4089.0,4089.0,0.0,0.0,0.0
2003-01-01,1236.0,17421.0,17421.0,0.0,0.0,0.0
2003-02-01,845.0,12320.0,12320.0,0.0,0.0,0.0
2003-03-01,1378.0,19826.0,19826.0,0.0,0.0,0.0
2003-04-01,228.0,3305.0,3305.0,0.0,0.0,0.0
2003-05-01,16.0,474.0,474.0,0.0,0.0,0.0
2003-06-01,20.0,304.0,304.0,529.0,8178.0,8178.0
2003-07-01,0.0,0.0,0.0,106.0,1772.0,1772.0
2003-08-01,11.0,170.0,170.0,2039.0,30890.0,30890.0
