measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-04-01,154.302,1425.0,1425.0
2016-05-01,191.807,1771.0,1771.0
2016-06-01,183.964,1698.0,1698.0
2016-07-01,214.758,1983.0,1983.0
2016-08-01,211.785,1955.0,1955.0
2016-09-01,186.856,1725.0,1725.0
2016-10-01,157.519,1454.0,1454.0
2016-11-01,135.316,1249.0,1249.0
2016-12-01,98.693,911.0,911.0
2017-01-01,348.418,3210.0,3210.0
2017-02-01,389.171,3585.0,3585.0
2017-03-01,725.703,6686.0,6686.0
2017-04-01,764.584,7044.0,7044.0
2017-05-01,961.335,8857.0,8857.0
2017-06-01,1041.806,9598.0,9598.0
2017-07-01,949.618,8749.0,8749.0
2017-08-01,877.594,8085.0,8085.0
2017-09-01,819.486,7550.0,7550.0
2017-10-01,754.937,6955.0,6955.0
2017-11-01,463.912,4274.0,4274.0
2017-12-01,442.436,4076.0,4076.0
2018-01-01,421.286,3835.0,3835.0
2018-02-01,593.023,5399.0,5399.0
2018-03-01,678.084,6173.0,6173.0
2018-04-01,847.69,7717.0,7717.0
2018-05-01,1021.789,9302.0,9302.0
2018-06-01,1100.911,10023.0,10023.0
2018-07-01,951.594,8663.0,8663.0
2018-08-01,958.218,8724.0,8724.0
2018-09-01,907.088,8258.0,8258.0
2018-10-01,714.666,6506.0,6506.0
2018-11-01,491.578,4475.0,4475.0
2018-12-01,391.073,3560.0,3560.0
2019-01-01,374.176,3332.0,3332.0
2019-02-01,436.599,3888.0,3888.0
2019-03-01,663.2,5906.0,5906.0
2019-04-01,771.346,6869.0,6869.0
2019-05-01,803.096,7152.0,7152.0
2019-06-01,970.896,8646.0,8646.0
2019-07-01,958.152,8532.0,8532.0
2019-08-01,938.395,8356.0,8356.0
2019-09-01,767.41,6834.0,6834.0
2019-10-01,705.123,6279.0,6279.0
2019-11-01,450.95,4016.0,4016.0
2019-12-01,290.657,2588.0,2588.0
2020-01-01,266.902,2340.0,2340.0
2020-02-01,361.799,3172.0,3172.0
2020-03-01,354.042,3104.0,3104.0
2020-04-01,446.193,3912.0,3912.0
2020-05-01,583.955,5120.0,5120.0
2020-06-01,581.502,5098.0,5098.0
2020-07-01,656.817,5758.0,5758.0
2020-08-01,544.154,4771.0,4771.0
2020-09-01,427.269,3746.0,3746.0
2020-10-01,394.936,3462.0,3462.0
2020-11-01,312.226,2737.0,2737.0
2020-12-01,247.205,2167.0,2167.0
2021-01-01,371.792,3288.0,3288.0
2021-02-01,487.036,4307.0,4307.0
2021-03-01,628.848,5562.0,5562.0
2021-04-01,787.153,6962.0,6962.0
2021-05-01,857.982,7588.0,7588.0
2021-06-01,833.437,7371.0,7371.0
2021-07-01,798.274,7060.0,7060.0
2021-08-01,785.184,6944.0,6944.0
2021-09-01,677.032,5988.0,5988.0
2021-10-01,563.51,4984.0,4984.0
2021-11-01,448.38,3965.0,3965.0
2021-12-01,306.372,2710.0,2710.0
2022-01-01,478.063,1631.0,1631.0
2022-02-01,570.231,1946.0,1946.0
2022-03-01,756.005,2579.0,2579.0
2022-04-01,852.8,2910.0,2910.0
2022-05-01,999.506,3410.0,3410.0
2022-06-01,1040.736,3551.0,3551.0
2022-07-01,1003.776,3425.0,3425.0
2022-08-01,931.998,3180.0,3180.0
2022-09-01,786.528,2684.0,2684.0
2022-10-01,724.621,2472.0,2472.0
2022-11-01,537.184,1833.0,1833.0
2022-12-01,375.552,1281.0,1281.0
2023-01-01,355.0,1211.0,1211.0
2023-02-01,403.0,1375.0,1375.0
2023-03-01,639.0,2180.0,2180.0
2023-04-01,999.0,3409.0,3409.0
2023-05-01,978.0,3337.0,3337.0
2023-06-01,1064.0,3630.0,3630.0
2023-07-01,1077.0,3675.0,3675.0
2023-08-01,973.0,3320.0,3320.0
2023-09-01,756.0,2579.0,2579.0
2023-10-01,628.0,2143.0,2143.0
2023-11-01,476.0,1624.0,1624.0
2023-12-01,333.0,1136.0,1136.0
2024-01-01,177.0,604.0,604.0
2024-02-01,866.0,2955.0,2955.0
2024-03-01,866.0,2955.0,2955.0
2024-04-01,866.0,2955.0,2955.0
2024-05-01,866.0,2955.0,2955.0
2024-06-01,1120.0,3821.0,3821.0
2024-07-01,1126.0,3842.0,3842.0
2024-08-01,998.0,3405.0,3405.0
2024-09-01,836.0,2852.0,2852.0
2024-10-01,607.0,2071.0,2071.0
2024-11-01,414.0,1413.0,1413.0
2024-12-01,307.0,1047.0,1047.0
