measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-06-01,567.337,1936.0,1936.0
2022-07-01,542.597,1851.0,1851.0
2022-08-01,506.297,1727.0,1727.0
2022-09-01,451.964,1542.0,1542.0
2022-10-01,349.096,1191.0,1191.0
2022-11-01,194.384,663.0,663.0
2022-12-01,113.325,387.0,387.0
2023-01-01,208.0,710.0,710.0
2023-02-01,328.0,1119.0,1119.0
2023-03-01,380.0,1297.0,1297.0
2023-04-01,516.0,1761.0,1761.0
2023-05-01,513.0,1750.0,1750.0
2023-06-01,525.0,1791.0,1791.0
2023-07-01,482.0,1645.0,1645.0
2023-08-01,556.0,1897.0,1897.0
2023-09-01,439.0,1498.0,1498.0
2023-10-01,341.0,1163.0,1163.0
2023-11-01,258.0,880.0,880.0
2023-12-01,183.0,624.0,624.0
2024-01-01,225.0,768.0,768.0
2024-02-01,315.0,1075.0,1075.0
2024-03-01,397.0,1355.0,1355.0
2024-04-01,472.0,1610.0,1610.0
2024-05-01,503.0,1716.0,1716.0
2024-06-01,500.0,1706.0,1706.0
2024-07-01,474.0,1617.0,1617.0
2024-08-01,575.0,1962.0,1962.0
2024-09-01,439.0,1498.0,1498.0
2024-10-01,334.0,1140.0,1140.0
2024-11-01,203.0,693.0,693.0
2024-12-01,183.0,624.0,624.0
