measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-12-01,,,,5299.0,50558.0,50558.0
2014-01-01,,,,2636.626,25074.0,25074.0
2014-02-01,,,,2655.425,25253.0,25253.0
2014-03-01,,,,3769.021,35843.0,35843.0
2014-04-01,,,,3942.695,37495.0,37495.0
2014-05-01,,,,4620.76,43943.0,43943.0
2014-06-01,,,,4678.89,44496.0,44496.0
2014-07-01,,,,4308.736,40976.0,40976.0
2014-08-01,,,,3799.32,36132.0,36132.0
2014-09-01,,,,4009.752,38133.0,38133.0
2014-10-01,,,,3637.042,34588.0,34588.0
2014-11-01,,,,2840.353,27012.0,27012.0
2014-12-01,,,,1922.38,18282.0,18282.0
2015-01-01,,,,1923.291,17923.0,17923.0
2015-02-01,,,,2707.665,25233.0,25233.0
2015-03-01,,,,3669.694,34198.0,34198.0
2015-04-01,,,,4492.532,41866.0,41866.0
2015-05-01,,,,4532.884,42242.0,42242.0
2015-06-01,,,,4611.172,42972.0,42972.0
2015-07-01,,,,4422.144,41210.0,41210.0
2015-08-01,,,,4738.401,44157.0,44157.0
2015-09-01,,,,3779.602,35222.0,35222.0
2015-10-01,,,,3354.269,31258.0,31258.0
2015-11-01,,,,3038.46,28315.0,28315.0
2015-12-01,,,,2555.886,23818.0,23818.0
2016-01-01,,,,2139.808,19755.0,19755.0
2016-02-01,,,,2622.641,24212.0,24212.0
2016-03-01,,,,3062.538,28273.0,28273.0
2016-04-01,,,,3303.041,30494.0,30494.0
2016-05-01,,,,4042.716,37322.0,37322.0
2016-06-01,,,,3930.154,36283.0,36283.0
2016-07-01,,,,4068.793,37563.0,37563.0
2016-08-01,,,,3248.053,29986.0,29986.0
2016-09-01,,,,3006.108,27752.0,27752.0
2016-10-01,,,,2971.47,27433.0,27433.0
2016-11-01,,,,2388.387,22050.0,22050.0
2016-12-01,,,,2320.291,21421.0,21421.0
2017-01-01,,,,1788.306,16476.0,16476.0
2017-02-01,,,,2057.194,18953.0,18953.0
2017-03-01,,,,3563.272,32828.0,32828.0
2017-04-01,,,,3874.454,35695.0,35695.0
2017-05-01,,,,4016.149,37001.0,37001.0
2017-06-01,,,,4545.365,41876.0,41876.0
2017-07-01,,,,2707.666,24946.0,24946.0
2017-08-01,,,,3414.821,31461.0,31461.0
2017-09-01,,,,3536.218,32579.0,32579.0
2017-10-01,,,,3233.802,29793.0,29793.0
2017-11-01,,,,1905.649,17557.0,17557.0
2017-12-01,,,,1757.104,16188.0,16188.0
2018-01-01,,,,2107.422,19186.0,19186.0
2018-02-01,,,,2253.518,20516.0,20516.0
2018-03-01,,,,2909.545,26488.0,26488.0
2018-04-01,,,,3463.797,31534.0,31534.0
2018-05-01,,,,4369.272,39778.0,39778.0
2018-06-01,,,,4266.426,38842.0,38842.0
2018-07-01,,,,3768.876,34312.0,34312.0
2018-08-01,,,,3814.499,34727.0,34727.0
2018-09-01,,,,3670.949,33420.0,33420.0
2018-10-01,,,,2626.134,23908.0,23908.0
2018-11-01,,,,2275.649,20718.0,20718.0
2018-12-01,,,,1535.913,13983.0,13983.0
2019-01-01,,,,1935.941,17240.0,17240.0
2019-02-01,,,,1908.573,16996.0,16996.0
2019-03-01,,,,3044.617,27112.0,27112.0
2019-04-01,,,,3620.436,32240.0,32240.0
2019-05-01,,,,3794.543,33790.0,33790.0
2019-06-01,,,,4295.918,38255.0,38255.0
2019-07-01,,,,3788.589,33737.0,33737.0
2019-08-01,,,,4103.4,36541.0,36541.0
2019-09-01,,,,3305.905,29439.0,29439.0
2019-10-01,,,,3402.818,30302.0,30302.0
2019-11-01,,,,1919.601,17094.0,17094.0
2019-12-01,,,,1525.659,13586.0,13586.0
2020-01-01,,,,2283.724,20021.0,20021.0
2020-02-01,,,,2637.283,23121.0,23121.0
2020-03-01,,,,2975.665,26088.0,26088.0
2020-04-01,,,,3977.733,34873.0,34873.0
2020-05-01,,,,4308.644,37774.0,37774.0
2020-06-01,,,,4116.48,36089.0,36089.0
2020-07-01,,,,4124.917,36163.0,36163.0
2020-08-01,,,,3792.289,33247.0,33247.0
2020-09-01,,,,3426.426,30039.0,30039.0
2020-10-01,,,,3230.192,28319.0,28319.0
2020-11-01,,,,2306.884,20224.0,20224.0
2020-12-01,,,,2047.763,17953.0,17953.0
2021-01-01,,,,2160.139,19104.0,19104.0
2021-02-01,,,,2742.523,24255.0,24255.0
2021-03-01,,,,3400.69,30076.0,30076.0
2021-04-01,,,,3816.746,33755.0,33755.0
2021-05-01,,,,4531.717,40079.0,40079.0
2021-06-01,,,,4070.805,36002.0,36002.0
2021-07-01,,,,3301.216,29196.0,29196.0
2021-08-01,,,,3659.168,32362.0,32362.0
2021-09-01,,,,3257.611,28810.0,28810.0
2021-10-01,,,,3104.167,27453.0,27453.0
2021-11-01,,,,2291.947,20270.0,20270.0
2021-12-01,,,,1732.271,15320.0,15320.0
2022-01-01,,,,2059.34,7026.0,7026.0
2022-02-01,,,,2377.444,8112.0,8112.0
2022-03-01,,,,2985.918,10188.0,10188.0
2022-04-01,,,,3355.091,11448.0,11448.0
2022-05-01,,,,3886.364,13260.0,13260.0
2022-06-01,,,,3712.176,12666.0,12666.0
2022-07-01,,,,3326.897,11351.0,11351.0
2022-08-01,,,,3189.17,10881.0,10881.0
2022-09-01,,,,2937.431,10023.0,10023.0
2022-10-01,,,,2871.868,9799.0,9799.0
2022-11-01,,,,2118.547,7228.0,7228.0
2022-12-01,,,,1620.754,5530.0,5530.0
2023-01-01,,,,1845.0,6295.0,6295.0
2023-02-01,,,,2366.0,8073.0,8073.0
2023-03-01,,,,2764.0,9431.0,9431.0
2023-04-01,0.0,0.0,0.0,3036.0,10359.0,10359.0
2023-05-01,0.0,0.0,0.0,2457.0,8383.0,8383.0
2023-06-01,0.0,0.0,0.0,3451.0,11775.0,11775.0
2023-07-01,0.0,0.0,0.0,3167.0,10806.0,10806.0
2023-08-01,0.0,0.0,0.0,3003.0,10246.0,10246.0
2023-09-01,0.0,0.0,0.0,2539.0,8663.0,8663.0
2023-10-01,0.0,0.0,0.0,1429.0,4876.0,4876.0
2023-11-01,0.0,0.0,0.0,2153.0,7346.0,7346.0
2023-12-01,0.0,0.0,0.0,2051.0,6998.0,6998.0
2024-01-01,-181.0,0.0,0.0,2014.0,6872.0,6872.0
2024-02-01,-197.0,0.0,0.0,2218.0,7568.0,7568.0
2024-03-01,-213.0,0.0,0.0,2959.0,10096.0,10096.0
2024-04-01,-175.0,0.0,0.0,3363.0,11475.0,11475.0
2024-05-01,-236.0,0.0,0.0,3747.0,12785.0,12785.0
2024-06-01,-223.0,0.0,0.0,3709.0,12655.0,12655.0
2024-07-01,-211.0,0.0,0.0,3227.0,11011.0,11011.0
2024-08-01,-200.0,0.0,0.0,3536.0,12065.0,12065.0
2024-09-01,-197.0,0.0,0.0,3463.0,11816.0,11816.0
2024-10-01,-180.0,0.0,0.0,2987.0,10192.0,10192.0
2024-11-01,-192.0,0.0,0.0,2278.0,7773.0,7773.0
2024-12-01,-215.0,0.0,0.0,1457.0,4971.0,4971.0
