measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2012-04-01,880.756,9165.0,9165.0
2012-05-01,913.744,9509.0,9509.0
2012-06-01,951.067,9898.0,9898.0
2012-07-01,994.567,10351.0,10351.0
2012-08-01,846.928,8814.0,8814.0
2012-09-01,970.792,10103.0,10103.0
2012-10-01,926.176,9639.0,9639.0
2012-11-01,901.49,9382.0,9382.0
2012-12-01,901.48,9382.0,9382.0
2013-01-01,1704.8,17557.0,17557.0
2013-02-01,1129.057,11628.0,11628.0
2013-03-01,1664.19,17140.0,17140.0
2013-04-01,1696.358,17471.0,17471.0
2013-05-01,1893.637,19502.0,19502.0
2013-06-01,1932.007,19898.0,19898.0
2013-07-01,1905.924,19629.0,19629.0
2013-08-01,1879.52,19357.0,19357.0
2013-09-01,1786.837,18402.0,18402.0
2013-10-01,1893.578,19502.0,19502.0
2013-11-01,1809.189,18633.0,18633.0
2013-12-01,1813.903,18682.0,18682.0
2014-01-01,1793.688,18488.0,18488.0
2014-02-01,1666.349,17176.0,17176.0
2014-03-01,1962.806,20231.0,20231.0
2014-04-01,1875.445,19331.0,19331.0
2014-05-01,2314.542,23857.0,23857.0
2014-06-01,2122.789,21880.0,21880.0
2014-07-01,2298.7,23693.0,23693.0
2014-08-01,2231.933,23005.0,23005.0
2014-09-01,2202.121,22698.0,22698.0
2014-10-01,2268.538,23383.0,23383.0
2014-11-01,2182.429,22495.0,22495.0
2014-12-01,2194.66,22621.0,22621.0
2015-01-01,1896.647,20281.0,20281.0
2015-02-01,1640.742,17545.0,17545.0
2015-03-01,1977.767,21149.0,21149.0
2015-04-01,1952.795,20882.0,20882.0
2015-05-01,2219.786,23737.0,23737.0
2015-06-01,2093.423,22385.0,22385.0
2015-07-01,2274.184,24318.0,24318.0
2015-08-01,2268.341,24256.0,24256.0
2015-09-01,2165.373,23155.0,23155.0
2015-10-01,2172.319,23229.0,23229.0
2015-11-01,2163.733,23137.0,23137.0
2015-12-01,2231.89,23866.0,23866.0
2016-01-01,1961.726,20224.0,20224.0
2016-02-01,1846.257,19033.0,19033.0
2016-03-01,2064.758,21286.0,21286.0
2016-04-01,1871.642,19295.0,19295.0
2016-05-01,2335.605,24078.0,24078.0
2016-06-01,2169.571,22366.0,22366.0
2016-07-01,2312.528,23840.0,23840.0
2016-08-01,2268.641,23387.0,23387.0
2016-09-01,2149.37,22158.0,22158.0
2016-10-01,2303.893,23751.0,23751.0
2016-11-01,2214.936,22834.0,22834.0
2016-12-01,2254.073,23237.0,23237.0
2017-01-01,2007.17,21328.0,21328.0
2017-02-01,1861.558,19781.0,19781.0
2017-03-01,1935.962,20572.0,20572.0
2017-04-01,2079.177,22093.0,22093.0
2017-05-01,2263.33,24050.0,24050.0
2017-06-01,2246.569,23872.0,23872.0
2017-07-01,2366.276,25144.0,25144.0
2017-08-01,2300.144,24441.0,24441.0
2017-09-01,2133.04,22666.0,22666.0
2017-10-01,2224.093,23633.0,23633.0
2017-11-01,2241.35,23817.0,23817.0
2017-12-01,2263.331,24050.0,24050.0
2018-01-01,2048.809,21827.0,21827.0
2018-02-01,1935.839,20625.0,20625.0
2018-03-01,2222.041,23674.0,23674.0
2018-04-01,2232.602,23786.0,23786.0
2018-05-01,2251.39,23986.0,23986.0
2018-06-01,2319.741,24714.0,24714.0
2018-07-01,2423.431,25819.0,25819.0
2018-08-01,2368.016,25229.0,25229.0
2018-09-01,2221.106,23664.0,23664.0
2018-10-01,2404.223,25615.0,25615.0
2018-11-01,2293.156,24432.0,24432.0
2018-12-01,2378.646,25342.0,25342.0
2019-01-01,2123.735,22770.0,22770.0
2019-02-01,2062.878,22118.0,22118.0
2019-03-01,1930.86,20703.0,20703.0
2019-04-01,1527.126,16373.0,16373.0
2019-05-01,2155.56,23112.0,23112.0
2019-06-01,2347.93,25174.0,25174.0
2019-07-01,2400.306,25736.0,25736.0
2019-08-01,2412.493,25866.0,25866.0
2019-09-01,2224.208,23848.0,23848.0
2019-10-01,2336.37,25050.0,25050.0
2019-11-01,2397.486,25706.0,25706.0
2019-12-01,2371.048,25422.0,25422.0
2020-01-01,2188.989,23493.0,23493.0
2020-02-01,2159.203,23173.0,23173.0
2020-03-01,2219.48,23820.0,23820.0
2020-04-01,2159.174,23172.0,23172.0
2020-05-01,2311.334,24806.0,24806.0
2020-06-01,2121.418,22768.0,22768.0
2020-07-01,2165.961,23245.0,23245.0
2020-08-01,2348.344,25203.0,25203.0
2020-09-01,2070.631,22222.0,22222.0
2020-10-01,2277.535,24443.0,24443.0
2020-11-01,2196.295,23571.0,23571.0
2020-12-01,2310.636,24798.0,24798.0
2021-01-01,2243.528,24319.0,24319.0
2021-02-01,1987.288,21541.0,21541.0
2021-03-01,2162.074,23436.0,23436.0
2021-04-01,2051.966,22242.0,22242.0
2021-05-01,2290.584,24829.0,24829.0
2021-06-01,2218.072,24043.0,24043.0
2021-07-01,2279.86,24712.0,24712.0
2021-08-01,2224.866,24116.0,24116.0
2021-09-01,2230.899,24181.0,24181.0
2021-10-01,2087.895,22631.0,22631.0
2021-11-01,1909.107,20694.0,20694.0
2021-12-01,2139.861,23195.0,23195.0
2022-01-01,2064.685,21931.0,21931.0
2022-02-01,1840.061,19545.0,19545.0
2022-03-01,2137.248,22702.0,22702.0
2022-04-01,2170.214,23052.0,23052.0
2022-05-01,2414.11,25643.0,25643.0
2022-06-01,2311.476,24552.0,24552.0
2022-07-01,2330.573,24756.0,24756.0
2022-08-01,2327.058,24718.0,24718.0
2022-09-01,2292.632,24352.0,24352.0
2022-10-01,2214.709,23525.0,23525.0
2022-11-01,2194.999,23315.0,23315.0
2022-12-01,2305.235,24486.0,24486.0
2023-01-01,2227.385,23516.0,23516.0
2023-02-01,1614.668,17047.0,17047.0
2023-03-01,1843.749,19465.0,19465.0
2023-04-01,1731.825,18283.0,18283.0
2023-05-01,2356.882,24882.0,24882.0
2023-06-01,2344.64,24753.0,24753.0
2023-07-01,2401.747,25356.0,25356.0
2023-08-01,2418.908,25537.0,25537.0
2023-09-01,2283.642,24109.0,24109.0
2023-10-01,2261.521,23876.0,23876.0
2023-11-01,2393.294,25267.0,25267.0
2023-12-01,2405.739,25398.0,25398.0
2024-01-01,1963.218,21003.0,21003.0
2024-02-01,1802.019,19278.0,19278.0
2024-03-01,2090.694,22367.0,22367.0
2024-04-01,1958.642,20953.0,20953.0
2024-05-01,2234.107,23901.0,23901.0
2024-06-01,2080.612,22258.0,22258.0
2024-07-01,2237.681,23939.0,23939.0
2024-08-01,2213.737,23683.0,23683.0
2024-09-01,2152.364,23026.0,23026.0
2024-10-01,2252.596,24098.0,24098.0
2024-11-01,2163.609,23146.0,23146.0
2024-12-01,2178.721,23308.0,23308.0
