measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,14.081000000000001,139.0,139.0,57.345,753.0,753.0
2003-02-01,11.636000000000001,115.0,115.0,47.385,622.0,622.0
2003-03-01,12.357000000000001,122.0,122.0,50.323,661.0,661.0
2003-04-01,11.77,116.0,116.0,47.932,629.0,629.0
2003-05-01,12.122,119.0,119.0,49.367000000000004,648.0,648.0
2003-06-01,12.789000000000001,126.0,126.0,52.081,684.0,684.0
2003-07-01,15.396,152.0,152.0,62.698,823.0,823.0
2003-08-01,14.882000000000001,147.0,147.0,60.605,796.0,796.0
2003-09-01,11.982000000000001,118.0,118.0,48.796,641.0,641.0
2003-10-01,11.451,113.0,113.0,46.633,612.0,612.0
2003-11-01,9.593,94.0,94.0,39.065,513.0,513.0
2003-12-01,13.941,137.0,137.0,56.771,745.0,745.0
2004-01-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-02-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-03-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-04-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-05-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-06-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-07-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-08-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-09-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-10-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-11-01,4.0,52.0,52.0,0.0,0.0,0.0
2004-12-01,4.0,52.0,52.0,0.0,0.0,0.0
2005-01-01,13.48,183.56,183.56,0.0,0.0,0.0
2005-02-01,6.841,93.16,93.16,0.0,0.0,0.0
2005-03-01,8.28,112.75,112.75,0.0,0.0,0.0
2005-04-01,8.628,117.49,117.49,0.0,0.0,0.0
2005-05-01,10.167,138.44,138.44,0.0,0.0,0.0
2005-06-01,9.205,125.34,125.34,0.0,0.0,0.0
2005-07-01,14.739,200.71,200.71,0.0,0.0,0.0
2005-08-01,16.311,222.12,222.12,0.0,0.0,0.0
2005-09-01,16.198,220.57,220.57,0.0,0.0,0.0
2005-10-01,9.665,131.61,131.61,0.0,0.0,0.0
2005-11-01,7.704000000000001,104.91,104.91,0.0,0.0,0.0
2005-12-01,16.782,228.53,228.53,0.0,0.0,0.0
2006-01-01,21.011,208.0,208.0,47.867000000000004,387.0,387.0
2006-02-01,20.792,206.0,206.0,56.79,459.0,459.0
2006-03-01,18.23,181.0,181.0,64.774,523.0,523.0
2006-04-01,24.048000000000002,238.0,238.0,72.45100000000001,585.0,585.0
2006-05-01,21.734,215.0,215.0,83.917,678.0,678.0
2006-06-01,25.993000000000002,257.0,257.0,106.933,863.0,863.0
2006-07-01,25.215,250.0,250.0,134.43800000000002,1086.0,1086.0
2006-08-01,27.136000000000003,269.0,269.0,136.133,1099.0,1099.0
2006-09-01,19.278000000000002,191.0,191.0,92.625,748.0,748.0
2006-10-01,24.813000000000002,246.0,246.0,83.864,677.0,677.0
2006-11-01,21.658,215.0,215.0,62.282000000000004,503.0,503.0
2006-12-01,24.094,239.0,239.0,64.927,524.0,524.0
2007-01-01,6.02,84.0,84.0,0.35700000000000004,5.0,5.0
2007-02-01,4.162,60.0,60.0,1.056,15.0,15.0
2007-03-01,5.625,78.0,78.0,0.637,9.0,9.0
2007-04-01,6.229,90.0,90.0,0.298,4.0,4.0
2007-05-01,10.344000000000001,150.0,150.0,2.738,39.0,39.0
2007-06-01,4.0840000000000005,60.0,60.0,4.713,67.0,67.0
2007-07-01,3.563,48.0,48.0,8.779,126.0,126.0
2007-08-01,6.934,102.0,102.0,15.88,227.0,227.0
2007-09-01,2.677,36.0,36.0,4.191,60.0,60.0
2007-10-01,5.5680000000000005,78.0,78.0,2.532,36.0,36.0
2007-11-01,8.714,126.0,126.0,0.341,5.0,5.0
2007-12-01,9.857000000000001,144.0,144.0,2.701,39.0,39.0
2008-01-01,-8.248000000000001,132.0,132.0,-6.351,99.0,99.0
2008-02-01,-3.47,54.0,54.0,-2.386,37.0,37.0
2008-03-01,-3.849,60.0,60.0,-3.45,54.0,54.0
2008-04-01,-5.0280000000000005,78.0,78.0,-6.392,100.0,100.0
2008-05-01,-8.542,132.0,132.0,-6.484,101.0,101.0
2008-06-01,-7.537,120.0,120.0,-10.366,162.0,162.0
2008-07-01,-5.409000000000001,84.0,84.0,-19.967000000000002,311.0,311.0
2008-08-01,-3.379,54.0,54.0,-16.830000000000002,262.0,262.0
2008-09-01,-3.995,60.0,60.0,-6.792000000000001,106.0,106.0
2008-10-01,-4.384,66.0,66.0,-6.705,104.0,104.0
2008-11-01,-3.25,48.0,48.0,-8.359,130.0,130.0
2008-12-01,-3.35,54.0,54.0,-9.477,148.0,148.0
2009-01-01,-3.2,192.0,192.0,-1.796,105.0,105.0
2009-02-01,-2.1470000000000002,126.0,126.0,-1.2,70.0,70.0
2009-03-01,-2.8920000000000003,168.0,168.0,-2.075,122.0,122.0
2009-04-01,-4.299,252.0,252.0,-1.64,96.0,96.0
2009-05-01,-2.615,156.0,156.0,-1.764,104.0,104.0
2009-06-01,-0.612,36.0,36.0,-4.413,259.0,259.0
2009-07-01,-4.121,240.0,240.0,-5.0520000000000005,297.0,297.0
2009-08-01,-2.378,138.0,138.0,-5.441,320.0,320.0
2009-09-01,-2.293,132.0,132.0,-1.691,99.0,99.0
2009-10-01,-2.267,132.0,132.0,-1.749,103.0,103.0
2009-11-01,-2.5140000000000002,150.0,150.0,-1.5410000000000001,91.0,91.0
2009-12-01,-2.419,144.0,144.0,-1.881,111.0,111.0
2010-01-01,-2.248,150.0,150.0,-1.935,126.0,126.0
2010-02-01,-1.595,102.0,102.0,-0.778,51.0,51.0
