measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2016-12-01,1609.0,14854.0,14854.0
2017-01-01,2824.449,26022.0,26022.0
2017-02-01,3196.295,29447.0,29447.0
2017-03-01,3229.254,29751.0,29751.0
2017-04-01,2355.485,21701.0,21701.0
2017-05-01,2330.688,21473.0,21473.0
2017-06-01,2120.632,19537.0,19537.0
2017-07-01,1372.725,12647.0,12647.0
2017-08-01,1746.405,16090.0,16090.0
2017-09-01,1829.974,16860.0,16860.0
2017-10-01,2739.592,25240.0,25240.0
2017-11-01,3299.585,30399.0,30399.0
2017-12-01,3341.916,30789.0,30789.0
2018-01-01,3451.38,31421.0,31421.0
2018-02-01,2850.926,25955.0,25955.0
2018-03-01,3511.382,31968.0,31968.0
2018-04-01,2483.025,22605.0,22605.0
2018-05-01,2232.794,20327.0,20327.0
2018-06-01,1917.542,17457.0,17457.0
2018-07-01,1616.91,14720.0,14720.0
2018-08-01,1349.64,12287.0,12287.0
2018-09-01,1729.06,15741.0,15741.0
2018-10-01,3178.717,28939.0,28939.0
2018-11-01,3049.223,27760.0,27760.0
2018-12-01,3173.401,28891.0,28891.0
2019-01-01,3086.658,27487.0,27487.0
2019-02-01,3332.373,29675.0,29675.0
2019-03-01,3420.147,30456.0,30456.0
2019-04-01,3165.53,28189.0,28189.0
2019-05-01,2026.448,18046.0,18046.0
2019-06-01,1861.617,16578.0,16578.0
2019-07-01,1450.478,12917.0,12917.0
2019-08-01,1380.542,12294.0,12294.0
2019-09-01,2013.853,17933.0,17933.0
2019-10-01,2579.997,22975.0,22975.0
2019-11-01,3201.207,28507.0,28507.0
2019-12-01,3563.15,31730.0,31730.0
2020-01-01,2261.127,19823.0,19823.0
2020-02-01,2661.974,23338.0,23338.0
2020-03-01,3347.617,29349.0,29349.0
2020-04-01,3332.683,29218.0,29218.0
2020-05-01,3015.953,26441.0,26441.0
2020-06-01,1567.174,13739.0,13739.0
2020-07-01,1166.832,10230.0,10230.0
2020-08-01,1725.939,15131.0,15131.0
2020-09-01,2435.944,21356.0,21356.0
2020-10-01,2496.712,21889.0,21889.0
2020-11-01,3150.589,27621.0,27621.0
2020-12-01,3053.456,26770.0,26770.0
2021-01-01,3084.645,27281.0,27281.0
2021-02-01,2339.294,20689.0,20689.0
2021-03-01,3767.538,33320.0,33320.0
2021-04-01,2924.073,25861.0,25861.0
2021-05-01,2323.037,20545.0,20545.0
2021-06-01,2346.979,20757.0,20757.0
2021-07-01,1533.421,13562.0,13562.0
2021-08-01,950.967,8410.0,8410.0
2021-09-01,2070.83,18314.0,18314.0
2021-10-01,1940.804,17164.0,17164.0
2021-11-01,2957.955,26160.0,26160.0
2021-12-01,3322.457,29384.0,29384.0
2022-01-01,3275.758,11177.0,11177.0
2022-02-01,2927.903,9990.0,9990.0
2022-03-01,3233.124,11031.0,11031.0
2022-04-01,3071.266,10479.0,10479.0
2022-05-01,1885.913,6435.0,6435.0
2022-06-01,1767.089,6029.0,6029.0
2022-07-01,1909.854,6516.0,6516.0
2022-08-01,1092.097,3726.0,3726.0
2022-09-01,1809.624,6174.0,6174.0
2022-10-01,1876.317,6402.0,6402.0
2022-11-01,3078.488,10504.0,10504.0
2022-12-01,3174.567,10832.0,10832.0
2023-01-01,2461.0,8397.0,8397.0
2023-02-01,2055.0,7012.0,7012.0
2023-03-01,2894.0,9874.0,9874.0
2023-04-01,2268.0,7738.0,7738.0
2023-05-01,2793.0,9530.0,9530.0
2023-06-01,1311.0,4473.0,4473.0
2023-07-01,587.0,2003.0,2003.0
2023-08-01,2021.0,6896.0,6896.0
2023-09-01,1170.0,3992.0,3992.0
2023-10-01,1623.0,5538.0,5538.0
2023-11-01,2689.0,9175.0,9175.0
2023-12-01,2308.0,7875.0,7875.0
2024-01-01,2181.0,7442.0,7442.0
2024-02-01,2614.0,8919.0,8919.0
2024-03-01,2808.0,9581.0,9581.0
2024-04-01,2593.0,8847.0,8847.0
2024-05-01,1376.0,4695.0,4695.0
2024-06-01,1692.0,5773.0,5773.0
2024-07-01,1407.0,4801.0,4801.0
2024-08-01,1188.0,4053.0,4053.0
2024-09-01,1196.0,4081.0,4081.0
2024-10-01,2446.0,8346.0,8346.0
2024-11-01,3392.0,11574.0,11574.0
2024-12-01,2370.0,8086.0,8086.0
