measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,17080.0,176487.64,176487.64
2001-02-01,20062.0,207300.65,207300.65
2001-03-01,37520.0,387694.16,387694.16
2001-04-01,18337.0,189476.22,189476.22
2001-05-01,9809.0,101356.4,101356.4
2001-06-01,18796.0,194219.07,194219.07
2001-07-01,15328.0,158384.22,158384.22
2001-08-01,11671.0,120596.44,120596.44
2001-09-01,8391.0,86704.2,86704.2
2001-10-01,7690.0,79460.77,79460.77
2001-11-01,8074.0,83428.64,83428.64
2001-12-01,14375.0,148536.88,148536.88
2002-01-01,21767.0,221435.69,221435.69
2002-02-01,14816.0,150723.17,150723.17
2002-03-01,16129.0,164080.32,164080.32
2002-04-01,19292.0,196257.52,196257.52
2002-05-01,20758.0,211171.13,211171.13
2002-06-01,6793.0,69105.19,69105.19
2002-07-01,6659.0,67742.01,67742.01
2002-08-01,6233.0,63408.31,63408.31
2002-09-01,9677.0,98444.12,98444.12
2002-10-01,11165.0,113581.55,113581.55
2002-11-01,27339.0,278119.65,278119.65
2002-12-01,40207.0,409025.81,409025.81
2003-01-01,18658.0,191076.58,191076.58
2003-02-01,28568.0,292564.89,292564.89
2003-03-01,38520.0,394483.32,394483.32
2003-04-01,20708.0,212070.63,212070.63
2003-05-01,47697.0,488464.98,488464.98
2003-06-01,27061.0,277131.7,277131.7
2003-07-01,39405.0,403546.61,403546.61
2003-08-01,18857.0,193114.54,193114.54
2003-09-01,11404.0,116788.36,116788.36
2003-10-01,12136.0,124284.78,124284.78
2003-11-01,15315.0,156840.92,156840.92
2003-12-01,19778.0,202546.5,202546.5
2004-01-01,19123.0,191650.71,191650.71
2004-02-01,27114.0,271736.51,271736.51
2004-03-01,15066.0,150991.45,150991.45
2004-04-01,12236.0,122629.19,122629.19
2004-05-01,12615.0,126427.53,126427.53
2004-06-01,10658.0,106814.48,106814.48
2004-07-01,14440.0,144717.68,144717.68
2004-08-01,9386.0,94066.49,94066.49
2004-09-01,24771.0,248254.96,248254.96
2004-10-01,16523.0,165593.51,165593.51
2004-11-01,32469.0,325404.32,325404.32
2004-12-01,43654.0,437500.39,437500.39
2005-01-01,15916.0,159144.08,159144.08
2005-02-01,21660.0,216578.34,216578.34
2005-03-01,30037.0,300339.96,300339.96
2005-04-01,34794.0,347905.21,347905.21
2005-05-01,16054.0,160523.95,160523.95
2005-06-01,14294.0,142925.71,142925.71
2005-07-01,33008.0,330046.99,330046.99
2005-08-01,15617.0,156154.38,156154.38
2005-09-01,8187.0,81861.81,81861.81
2005-10-01,7819.0,78182.18,78182.18
2005-11-01,11053.0,110518.95,110518.95
2005-12-01,17367.0,173652.63,173652.63
2006-01-01,21860.0,216829.0,216829.0
2006-02-01,15912.0,157831.0,157831.0
2006-03-01,17200.0,170607.0,170607.0
2006-04-01,15583.0,154568.0,154568.0
2006-05-01,11598.0,115041.0,115041.0
2006-06-01,7518.0,74571.0,74571.0
2006-07-01,6705.0,66507.0,66507.0
2006-08-01,6967.0,69106.0,69106.0
2006-09-01,4760.0,47214.0,47214.0
2006-10-01,7947.0,78826.0,78826.0
2006-11-01,16360.0,162275.0,162275.0
2006-12-01,10542.0,104566.0,104566.0
2007-01-01,16506.0,163145.0,163145.0
2007-02-01,7104.0,70216.0,70216.0
2007-03-01,9775.0,96616.0,96616.0
2007-04-01,7050.0,69682.0,69682.0
2007-05-01,6257.0,61844.0,61844.0
2007-06-01,3074.0,30383.0,30383.0
2007-07-01,7593.0,75049.0,75049.0
2007-08-01,6077.0,60065.0,60065.0
2007-09-01,4100.0,40524.0,40524.0
2007-10-01,3054.0,30186.0,30186.0
2007-11-01,3554.0,35128.0,35128.0
2007-12-01,3124.0,30878.0,30878.0
2008-01-01,11289.635,111248.0,111248.0
2008-02-01,14574.04,143613.0,143613.0
2008-03-01,17170.847,169202.0,169202.0
2008-04-01,10068.199,99212.0,99212.0
2008-05-01,8083.271000000001,79653.0,79653.0
2008-06-01,5607.84,55260.0,55260.0
2008-07-01,5371.319,52929.0,52929.0
2008-08-01,9271.637,91363.0,91363.0
2008-09-01,5101.071,50266.0,50266.0
2008-10-01,5022.601000000001,49493.0,49493.0
2008-11-01,4649.04,45812.0,45812.0
2008-12-01,22608.5,222784.0,222784.0
2009-01-01,29675.084000000003,289629.0,289629.0
2009-02-01,12543.77,122427.0,122427.0
2009-03-01,26977.752,263303.0,263303.0
2009-04-01,23177.975,226217.0,226217.0
2009-05-01,30062.918,293414.0,293414.0
2009-06-01,12238.999,119453.0,119453.0
2009-07-01,8727.096,85176.0,85176.0
2009-08-01,11573.685,112959.0,112959.0
2009-09-01,21325.379,208136.0,208136.0
2009-10-01,35064.172,342226.0,342226.0
2009-11-01,34568.358,337387.0,337387.0
2009-12-01,44025.812,429692.0,429692.0
2010-01-01,31409.22,306428.0,306428.0
2010-02-01,33433.46,326177.0,326177.0
2010-03-01,26132.4,254948.0,254948.0
2010-04-01,12588.109,122810.0,122810.0
2010-05-01,17901.27,174645.0,174645.0
2010-06-01,10577.066,103190.0,103190.0
2010-07-01,6920.6230000000005,67518.0,67518.0
2010-08-01,9745.182,95074.0,95074.0
2010-09-01,7594.713000000001,74094.0,74094.0
2010-10-01,7628.13,74420.0,74420.0
2010-11-01,10838.503,105740.0,105740.0
2010-12-01,18934.324,184723.0,184723.0
2011-01-01,13972.941,135761.0,135761.0
2011-02-01,11228.947,109100.0,109100.0
2011-03-01,27726.172,269387.0,269387.0
2011-04-01,25185.441,244702.0,244702.0
2011-05-01,8947.215,86931.0,86931.0
2011-06-01,6685.111,64953.0,64953.0
2011-07-01,7246.041,70403.0,70403.0
2011-08-01,6943.002,67458.0,67458.0
2011-09-01,9442.358,91742.0,91742.0
2011-10-01,7096.501,68950.0,68950.0
2011-11-01,12046.994,117049.0,117049.0
2011-12-01,22861.277,222120.0,222120.0
2012-01-01,26657.642,253674.0,253674.0
2012-02-01,18098.563,172226.0,172226.0
2012-03-01,20100.343,191275.0,191275.0
2012-04-01,4095.205,38970.0,38970.0
2012-05-01,3626.827,34513.0,34513.0
2012-06-01,5041.449,47974.0,47974.0
2012-07-01,6002.529,57120.0,57120.0
2012-08-01,8516.657,81045.0,81045.0
2012-09-01,8479.39,80690.0,80690.0
2012-10-01,9799.38,93251.0,93251.0
2012-11-01,9631.403,91652.0,91652.0
2012-12-01,14693.612,139824.0,139824.0
2013-01-01,35905.678,342576.0,342576.0
2013-02-01,36249.942,345861.0,345861.0
2013-03-01,30291.669,289013.0,289013.0
2013-04-01,26370.892,251605.0,251605.0
2013-05-01,34422.312,328423.0,328423.0
2013-06-01,22052.242,210400.0,210400.0
2013-07-01,30277.402,288877.0,288877.0
2013-08-01,20033.223,191137.0,191137.0
2013-09-01,15085.81,143934.0,143934.0
2013-10-01,14987.424,142995.0,142995.0
2013-11-01,15432.294,147240.0,147240.0
2013-12-01,36501.112,348257.0,348257.0
2014-01-01,30675.89,291728.0,291728.0
2014-02-01,28124.139,267461.0,267461.0
2014-03-01,19903.498,189282.0,189282.0
2014-04-01,21033.434,200028.0,200028.0
2014-05-01,11938.297,113533.0,113533.0
2014-06-01,12493.045,118809.0,118809.0
2014-07-01,9399.015,89385.0,89385.0
2014-08-01,9898.795,94138.0,94138.0
2014-09-01,9558.16,90898.0,90898.0
2014-10-01,16776.131,159541.0,159541.0
2014-11-01,17497.556,166402.0,166402.0
2014-12-01,22594.04,214869.0,214869.0
2015-01-01,26872.847,250428.0,250428.0
2015-02-01,17267.595,160917.0,160917.0
2015-03-01,24964.619,232645.0,232645.0
2015-04-01,25037.093,233321.0,233321.0
2015-05-01,9087.427,84686.0,84686.0
2015-06-01,7649.037,71281.0,71281.0
2015-07-01,14453.303,134690.0,134690.0
2015-08-01,10858.506,101190.0,101190.0
2015-09-01,7973.639,74306.0,74306.0
2015-10-01,14149.39,131858.0,131858.0
2015-11-01,22087.251,205831.0,205831.0
2015-12-01,31771.293,296077.0,296077.0
2016-01-01,38932.592,359426.0,359426.0
2016-02-01,35181.06,324792.0,324792.0
2016-03-01,24424.176,225484.0,225484.0
2016-04-01,12289.777,113459.0,113459.0
2016-05-01,5794.38,53494.0,53494.0
2016-06-01,5776.638,53330.0,53330.0
2016-07-01,5853.421,54039.0,54039.0
2016-08-01,8788.902,81139.0,81139.0
2016-09-01,5839.67,53912.0,53912.0
2016-10-01,5469.178,50491.0,50491.0
2016-11-01,5185.092,47869.0,47869.0
2016-12-01,10557.114,97463.0,97463.0
2017-01-01,16106.894,148393.0,148393.0
2017-02-01,14444.584,133078.0,133078.0
2017-03-01,18170.747,167407.0,167407.0
2017-04-01,17691.909,162996.0,162996.0
2017-05-01,19034.297,175363.0,175363.0
2017-06-01,18399.477,169514.0,169514.0
2017-07-01,15147.415,139553.0,139553.0
2017-08-01,12347.623,113759.0,113759.0
2017-09-01,11270.317,103833.0,103833.0
2017-10-01,10097.774,93031.0,93031.0
2017-11-01,11568.094,106577.0,106577.0
2017-12-01,13599.869,125296.0,125296.0
2018-01-01,25471.248,231890.0,231890.0
2018-02-01,25240.844,229793.0,229793.0
2018-03-01,25652.733,233542.0,233542.0
2018-04-01,27072.157,246465.0,246465.0
2018-05-01,30323.671,276067.0,276067.0
2018-06-01,27621.714,251468.0,251468.0
2018-07-01,23553.286,214429.0,214429.0
2018-08-01,20423.164,185932.0,185932.0
2018-09-01,17463.548,158988.0,158988.0
2018-10-01,17240.064,156954.0,156954.0
2018-11-01,20118.449,183158.0,183158.0
2018-12-01,20763.122,189027.0,189027.0
2019-01-01,22572.929,201012.0,201012.0
2019-02-01,21114.604,188026.0,188026.0
2019-03-01,24723.529,220163.0,220163.0
2019-04-01,25336.955,225626.0,225626.0
2019-05-01,30268.241,269539.0,269539.0
2019-06-01,26423.246,235299.0,235299.0
2019-07-01,22824.547,203253.0,203253.0
2019-08-01,21908.011,195091.0,195091.0
2019-09-01,17557.526,156350.0,156350.0
2019-10-01,17509.393,155921.0,155921.0
2019-11-01,20384.424,181523.0,181523.0
2019-12-01,21403.595,190599.0,190599.0
2020-01-01,24889.36,218205.0,218205.0
2020-02-01,25990.339,227857.0,227857.0
2020-03-01,22800.937,199896.0,199896.0
2020-04-01,21071.984,184738.0,184738.0
2020-05-01,30910.793,270995.0,270995.0
2020-06-01,30111.032,263983.0,263983.0
2020-07-01,28339.197,248450.0,248450.0
2020-08-01,24009.723,210493.0,210493.0
2020-09-01,19236.561,168647.0,168647.0
2020-10-01,19131.267,167724.0,167724.0
2020-11-01,22015.171,193007.0,193007.0
2020-12-01,22897.636,200744.0,200744.0
2021-01-01,28077.632,248319.0,248319.0
2021-02-01,23362.643,206619.0,206619.0
2021-03-01,22405.975,198158.0,198158.0
2021-04-01,19763.761,174791.0,174791.0
2021-05-01,24485.377,216549.0,216549.0
2021-06-01,26363.268,233157.0,233157.0
2021-07-01,23473.215,207597.0,207597.0
2021-08-01,22149.044,195886.0,195886.0
2021-09-01,18167.099,160670.0,160670.0
2021-10-01,18642.479,164874.0,164874.0
2021-11-01,21849.357,193236.0,193236.0
2021-12-01,28075.15,248297.0,248297.0
2022-01-01,23552.776,80362.0,80362.0
2022-02-01,20263.61,69139.0,69139.0
2022-03-01,22074.544,75318.0,75318.0
2022-04-01,16546.03,56455.0,56455.0
2022-05-01,20829.78,71071.0,71071.0
2022-06-01,24855.937,84808.0,84808.0
